!CSV A.01.01
!Keysight Technologies,N5247B,MY63057157,A.17.10.07
!Date: Monday, September, 01, 2025 16:04:38
!Source: GCA Sweep Data

"Calibration State:","ON",,,,,,,
"Num Freq Points:",19,,,,,,,
"Num Power Points:",33,,,,,,,

Frequency,S11,,Pin Data,,Pout Data,,S21,,Delta Gain,,AI1,AI2
4e+009,-17.3009,152.809,-14.9264,67.4826,13.9456,-5.15587,28.8721,-72.6385,-0.0186335,0.28615,0,0
4e+009,-17.3243,153.246,-13.9322,-57.5434,14.9262,-130.231,28.8584,-72.6875,-0.0323367,0.23712,0,0
4e+009,-17.3386,153.804,-12.9373,-90.3363,15.8968,-163.141,28.8341,-72.8048,-0.0566221,0.119864,0,0
4e+009,-17.307,154.536,-11.9404,-81.3823,16.8453,-154.525,28.7857,-73.1422,-0.105042,-0.217542,0,0
4e+009,-17.1414,155.966,-10.9405,19.7987,17.7301,-54.1066,28.6706,-73.9054,-0.220057,-0.980701,0,0
4e+009,-16.708,157.871,-9.95348,70.4251,18.5228,-4.18503,28.4763,-74.6101,-0.414422,-1.68544,0,0
4e+009,-15.7121,160.396,-8.97436,79.2201,19.165,4.32962,28.1394,-74.8905,-0.751284,-1.96587,0,0
4e+009,-14.0398,164.394,-7.99326,88.0443,19.5404,12.81,27.5336,-75.2342,-1.35707,-2.30958,0,0
4e+009,-12.106,171.545,-7.00652,4.394,19.6775,-71.3138,26.684,-75.7078,-2.2067,-2.78314,0,0
4e+009,-10.2311,-178.648,-6.01541,4.05939,19.6139,-72.1887,25.6293,-76.2481,-3.26143,-3.3234,0,0
4e+009,-8.56508,-168.175,-5.02388,146.455,19.3598,69.2361,24.3837,-77.2187,-4.50701,-4.29408,0,0
4e+009,-7.19283,-159.091,-4.03032,-20.6508,18.9926,-99.6541,23.023,-79.0033,-5.86774,-6.07865,0,0
4e+009,-6.11194,-152.715,-3.03566,172.406,18.5307,90.8371,21.5664,-81.5693,-7.32432,-8.64459,0,0
4e+009,-5.28614,-148.719,-2.03952,130.331,17.9447,45.4378,19.9843,-84.8935,-8.90644,-11.9688,0,0
4e+009,-4.76256,-146.487,-1.0407,5.19316,17.3511,-83.2284,18.3918,-88.4215,-10.4989,-15.4969,0,0
4e+009,-4.56528,-146.019,-0.0410573,106.268,16.8727,15.1077,16.9138,-91.1607,-11.9769,-18.236,0,0
4e+009,-4.56771,-146.125,0.960709,-152.641,16.4528,114.215,15.4921,-93.1434,-13.3986,-20.2187,0,0
4e+009,-4.6915,-145.732,1.96296,40.776,16.0854,-53.7163,14.1224,-94.4922,-14.7683,-21.5676,0,0
4.5e+009,-18.6955,145.379,-29.6661,26.5146,-0.872411,-63.8691,28.7937,-90.3837,0,0,0,0
4.5e+009,-18.6899,145.44,-28.6786,127.446,0.115813,37.0847,28.7944,-90.361,0.000702488,0.0226855,0,0
4.5e+009,-18.6686,145.658,-27.6988,-90.0782,1.09689,179.574,28.7957,-90.3479,0.00204813,0.0357952,0,0
4.5e+009,-18.69,145.659,-26.7377,10.889,2.05886,-79.4549,28.7966,-90.3439,0.00289774,0.039787,0,0
4.5e+009,-18.6616,145.543,-25.7699,61.2808,3.02766,-29.0419,28.7975,-90.3227,0.0038822,0.0609631,0,0
4.5e+009,-18.6603,145.703,-24.7889,28.4107,4.00952,-61.8787,28.7984,-90.2894,0.00474231,0.094346,0,0
4.5e+009,-18.6675,145.879,-23.8233,129.399,4.97406,39.132,28.7973,-90.2668,0.00365563,0.116873,0,0
4.5e+009,-18.6591,145.855,-22.8424,-37.3237,5.95596,-127.569,28.7984,-90.2455,0.004703,0.138222,0,0
4.5e+009,-18.6502,146.025,-21.852,63.7609,6.94655,-26.4626,28.7985,-90.2235,0.00487987,0.160187,0,0
4.5e+009,-18.6503,146.229,-20.8645,114.379,7.9329,24.2026,28.7974,-90.1768,0.00368874,0.20689,0,0
4.5e+009,-18.6475,146.383,-19.875,-61.2515,8.92148,-151.382,28.7964,-90.1309,0.00277926,0.252795,0,0
4.5e+009,-18.6445,146.635,-18.8862,-144.571,9.90893,125.34,28.7951,-90.0882,0.00147784,0.29547,0,0
4.5e+009,-18.645,146.869,-17.8945,173.839,10.8992,83.7934,28.7937,-90.0456,-6.21264e-006,0.338104,0,0
4.5e+009,-18.6489,147.13,-16.8991,-43.3629,11.8893,-133.368,28.7884,-90.0054,-0.0052487,0.378356,0,0
4.5e+009,-18.6528,147.496,-15.9104,57.762,12.8722,-32.2141,28.7826,-89.9761,-0.0110453,0.407588,0,0
4.5e+009,-18.6471,147.867,-14.9188,25.2015,13.8547,-64.7616,28.7736,-89.9631,-0.0200759,0.420664,0,0
4.5e+009,-18.6478,148.343,-13.9268,-99.774,14.8334,170.248,28.7602,-89.978,-0.0334852,0.405741,0,0
4.5e+009,-18.625,148.876,-12.9314,-132.454,15.8058,137.502,28.7372,-90.0441,-0.0565099,0.339581,0,0
4.5e+009,-18.5657,149.466,-11.9342,-123.381,16.7607,146.392,28.6948,-90.2268,-0.0988262,0.156912,0,0
4.5e+009,-18.387,150.302,-10.9364,-22.163,17.6637,-112.925,28.6,-90.7624,-0.19364,-0.378658,0,0
4.5e+009,-17.938,151.666,-9.95729,28.5626,18.4633,-62.949,28.4206,-91.5116,-0.373076,-1.12792,0,0
4.5e+009,-16.9628,153.715,-8.97623,37.4712,19.1418,-54.6087,28.1181,-92.0799,-0.675591,-1.69618,0,0
4.5e+009,-15.2533,156.93,-7.99201,46.5544,19.585,-46.1958,27.577,-92.7502,-1.21665,-2.36646,0,0
4.5e+009,-13.1518,161.791,-7.00357,-36.7871,19.789,-130.488,26.7926,-93.7007,-2.0011,-3.31697,0,0
4.5e+009,-11.0699,169.469,-6.01297,-36.6514,19.7909,-131.453,25.8038,-94.8018,-2.98982,-4.41812,0,0
4.5e+009,-9.1464,178.576,-5.02199,106.307,19.5722,10.0239,24.5942,-96.2827,-4.19944,-5.89894,0,0
4.5e+009,-7.48808,-172.671,-4.03239,-60.2779,19.1508,-158.784,23.1832,-98.5057,-5.61051,-8.12194,0,0
4.5e+009,-6.2439,-165.494,-3.05171,133.196,18.6634,31.6849,21.7151,-101.511,-7.07859,-11.1277,0,0
4.5e+009,-5.40062,-160.802,-2.06697,91.4561,18.1714,-13.2033,20.2384,-104.659,-8.55526,-14.2757,0,0
4.5e+009,-4.82947,-158.484,-1.07767,-33.3672,17.5387,-141.022,18.6164,-107.655,-10.1772,-17.271,0,0
4.5e+009,-4.4832,-157.359,-0.0868306,67.7943,16.8187,-42.8777,16.9055,-110.672,-11.8882,-20.2883,0,0
4.5e+009,-4.3744,-156.95,0.907983,168.904,16.1508,55.6965,15.2428,-113.207,-13.5508,-22.8233,0,0
4.5e+009,-4.4504,-156.298,1.90365,2.27528,15.6388,-112.727,13.7352,-115.002,-15.0585,-24.6187,0,0
5e+009,-20.0807,144.558,-29.6736,-10.0819,-0.958369,-117.199,28.7152,-107.117,0,0,0,0
5e+009,-20.0667,144.704,-28.6564,90.8546,0.0591594,-16.2632,28.7156,-107.118,0.000403802,-0.000551158,0,0
5e+009,-20.0856,144.958,-27.7021,-126.76,1.01134,126.146,28.7135,-107.094,-0.00172383,0.0229545,0,0
5e+009,-20.0859,144.887,-26.7427,-25.866,1.97018,-132.928,28.7129,-107.062,-0.00229177,0.0557631,0,0
5e+009,-20.0582,145.027,-25.7799,24.5139,2.93607,-82.5356,28.716,-107.049,0.000816884,0.0678563,0,0
5e+009,-20.0588,145.107,-24.8035,-8.38456,3.91342,-115.404,28.7169,-107.02,0.00170917,0.0974993,0,0
5e+009,-20.0657,145.254,-23.8274,92.5748,4.89115,-14.4075,28.7185,-106.982,0.00332249,0.135021,0,0
5e+009,-20.0081,145.349,-22.8466,-74.1723,5.8715,178.866,28.7181,-106.962,0.00295983,0.155633,0,0
5e+009,-20.0388,145.524,-21.8618,26.8188,6.85656,-80.101,28.7184,-106.92,0.00321126,0.197515,0,0
5e+009,-20.0019,145.615,-20.8687,77.3894,7.85028,-29.4848,28.7189,-106.874,0.0037596,0.243031,0,0
5e+009,-19.9995,145.85,-19.8833,-98.2717,8.83309,154.904,28.7164,-106.824,0.00119266,0.293256,0,0
5e+009,-19.9805,146.171,-18.8922,178.362,9.82408,71.5985,28.7163,-106.764,0.00107828,0.353448,0,0
5e+009,-19.965,146.387,-17.9006,136.751,10.8142,30.0353,28.7148,-106.716,-0.000368632,0.401066,0,0
5e+009,-19.9524,146.711,-16.9091,-80.5343,11.8033,172.798,28.7124,-106.667,-0.00275514,0.449964,0,0
5e+009,-19.9332,147.155,-15.9206,20.5456,12.7875,-86.0828,28.7081,-106.628,-0.00711074,0.488833,0,0
5e+009,-19.9233,147.549,-14.927,-12.0758,13.7719,-118.683,28.699,-106.607,-0.0162032,0.510115,0,0
5e+009,-19.8929,148.064,-13.9325,-137.187,14.7535,116.198,28.6861,-106.615,-0.0291054,0.502272,0,0
5e+009,-19.8546,148.531,-12.9356,-169.899,15.7266,83.4212,28.6622,-106.68,-0.0529888,0.437025,0,0
5e+009,-19.7787,148.95,-11.9368,-160.943,16.6766,92.1291,28.6134,-106.928,-0.101826,0.189681,0,0
5e+009,-19.5262,149.22,-10.9468,-59.8864,17.5421,-167.525,28.4889,-107.639,-0.226277,-0.521369,0,0
5e+009,-19.0064,149.524,-9.9675,-9.26208,18.3097,-117.825,28.2772,-108.563,-0.437984,-1.44574,0,0
5e+009,-18.1076,149.75,-8.98313,-0.516389,19.0141,-109.664,27.9973,-109.147,-0.717912,-2.03019,0,0
5e+009,-16.4587,150.704,-7.9903,8.42895,19.5568,-101.038,27.5471,-109.467,-1.16812,-2.34932,0,0
5e+009,-14.2355,153.279,-6.98561,-75.2266,19.854,174.583,26.8396,-110.191,-1.8756,-3.07325,0,0
5e+009,-11.9143,158.772,-5.95573,-75.5425,19.9494,173.108,25.9051,-111.35,-2.8101,-4.23261,0,0
5e+009,-9.78613,166.224,-4.89836,66.9754,19.879,-46.0353,24.7774,-113.011,-3.93779,-5.89341,0,0
5e+009,-7.99785,173.974,-3.82353,-99.9412,19.6622,144.596,23.4857,-115.463,-5.22948,-8.34587,0,0
5e+009,-6.63809,-179.288,-2.75322,93.0834,19.371,-25.661,22.1243,-118.744,-6.59092,-11.6271,0,0
5e+009,-5.73147,-174.946,-1.69935,51.0588,19.0894,-71.1268,20.7888,-122.186,-7.9264,-15.0683,0,0
5e+009,-5.22241,-173.569,-0.675579,-74.0377,18.8321,160.991,19.5077,-124.971,-9.2075,-17.8539,0,0
5e+009,-4.8876,-173.187,0.335011,26.9056,18.5304,-100.721,18.1954,-127.626,-10.5198,-20.5088,0,0
5e+009,-4.67548,-173.149,1.33601,127.67,18.1531,-2.60684,16.8171,-130.276,-11.8981,-23.1592,0,0
5e+009,-4.57993,-172.993,2.32916,-39.1986,17.7399,-171.838,15.4107,-132.64,-13.3044,-25.5223,0,0
5.5e+009,-21.0484,148.736,-29.5806,-158.904,-0.864091,77.725,28.7165,-123.371,0,0,0,0
5.5e+009,-21.0415,148.567,-28.605,-58.286,0.110606,178.355,28.7156,-123.359,-0.000920862,0.0114068,0,0
5.5e+009,-21.0229,148.767,-27.6611,84.0149,1.05486,-39.3142,28.7159,-123.329,-0.000611211,0.0417553,0,0
5.5e+009,-21.0016,148.689,-26.6876,-175.194,2.02921,61.468,28.7169,-123.338,0.000309067,0.0324957,0,0
5.5e+009,-20.9993,148.836,-25.7152,-124.929,3.0028,111.776,28.718,-123.295,0.00143333,0.0756536,0,0
5.5e+009,-20.9813,148.931,-24.7432,-158.075,3.97577,78.6699,28.719,-123.255,0.00247141,0.115729,0,0
5.5e+009,-20.9788,149.115,-23.7687,-57.1955,4.95078,179.578,28.7195,-123.226,0.00292206,0.144538,0,0
5.5e+009,-20.9525,149.286,-22.7889,135.868,5.93168,12.6787,28.7206,-123.19,0.00403116,0.181034,0,0
5.5e+009,-20.9122,149.318,-21.8041,-123.248,6.91745,113.611,28.7216,-123.141,0.00505776,0.230187,0,0
5.5e+009,-20.892,149.561,-20.8188,-72.9569,7.90345,163.95,28.7222,-123.093,0.00568705,0.27767,0,0
5.5e+009,-20.8601,149.819,-19.8297,111.211,8.89023,-11.8217,28.72,-123.032,0.00342905,0.33842,0,0
5.5e+009,-20.8287,150.027,-18.8401,27.6461,9.88125,-95.3245,28.7214,-122.971,0.00483281,0.400215,0,0
5.5e+009,-20.7977,150.331,-17.8499,-14.1481,10.8704,-137.055,28.7202,-122.907,0.00366442,0.463621,0,0
5.5e+009,-20.7593,150.654,-16.8593,128.45,11.8577,5.60166,28.717,-122.849,0.000425027,0.522078,0,0
5.5e+009,-20.7172,151.067,-15.872,-130.657,12.8407,106.549,28.7127,-122.795,-0.00385069,0.576239,0,0
5.5e+009,-20.6764,151.444,-14.8781,-163.484,13.825,73.7487,28.7031,-122.767,-0.0134403,0.603957,0,0
5.5e+009,-20.6165,151.906,-13.8836,71.1926,14.8041,-51.5842,28.6877,-122.777,-0.0287953,0.594008,0,0
5.5e+009,-20.5476,152.265,-12.8856,38.2475,15.7725,-84.6197,28.6581,-122.867,-0.0584814,0.50358,0,0
5.5e+009,-20.4327,152.186,-11.885,46.9491,16.6992,-76.3438,28.5842,-123.293,-0.132341,0.0779229,0,0
5.5e+009,-20.0945,151.259,-10.8981,147.838,17.4998,23.5655,28.3979,-124.272,-0.318674,-0.901582,0,0
5.5e+009,-19.5504,150.009,-9.9166,-161.763,18.2271,72.9338,28.1437,-125.303,-0.572824,-1.93202,0,0
5.5e+009,-18.7769,148.64,-8.92991,-153.217,18.9328,80.8597,27.8627,-125.924,-0.853876,-2.55289,0,0
5.5e+009,-17.3238,147.348,-7.94177,-144.393,19.5329,89.4794,27.4746,-126.128,-1.24191,-2.75671,0,0
5.5e+009,-15.2328,147.012,-6.95124,132,19.9102,5.45201,26.8614,-126.548,-1.85511,-3.17696,0,0
5.5e+009,-13.0445,148.457,-5.96431,131.762,20.1007,4.51651,26.0651,-127.246,-2.65149,-3.87494,0,0
5.5e+009,-11.0293,152.097,-4.98002,-85.6512,20.1561,146.239,25.1362,-128.11,-3.58037,-4.73874,0,0
5.5e+009,-9.28094,157.181,-4.00763,107.448,20.083,-21.9338,24.0907,-129.382,-4.62587,-6.01134,0,0
5.5e+009,-7.79681,162.861,-3.04329,-59.5477,19.8826,169.021,22.9259,-131.431,-5.79069,-8.06058,0,0
5.5e+009,-6.571,168.428,-2.07939,-101.685,19.5813,123.859,21.6607,-134.456,-7.05588,-11.0852,0,0
5.5e+009,-5.61822,173.217,-1.11245,133.079,19.2313,-5.13878,20.3438,-138.218,-8.37277,-14.847,0,0
5.5e+009,-5.05669,175.924,-0.13359,-126.259,18.9411,92.4444,19.0747,-141.296,-9.64186,-17.9254,0,0
5.5e+009,-4.83998,176.378,0.853784,-25.6615,18.7011,-168.704,17.8473,-143.043,-10.8693,-19.6722,0,0
5.5e+009,-4.77289,176.153,1.83815,167.151,18.4264,22.6076,16.5882,-144.543,-12.1283,-21.1722,0,0
6e+009,-21.0286,154.375,-29.6576,-71.5406,-0.886096,149.054,28.7715,-139.405,0,0,0,0
6e+009,-21.0181,154.322,-28.6807,28.8994,0.092152,-110.485,28.7728,-139.385,0.00125425,0.020317,0,0
6e+009,-21.0476,154.396,-27.7279,171.05,1.04549,31.691,28.7734,-139.359,0.00187684,0.0464558,0,0
6e+009,-20.9988,154.325,-26.7743,-88.3971,1.99937,132.251,28.7737,-139.352,0.00213972,0.0528541,0,0
6e+009,-20.9832,154.555,-25.8003,-38.2998,2.97434,-177.61,28.7747,-139.31,0.00312383,0.0949694,0,0
6e+009,-20.9699,154.574,-24.8275,-71.6569,3.9484,149.066,28.7759,-139.277,0.00433632,0.127541,0,0
6e+009,-20.9328,154.511,-23.8555,28.9838,4.92121,-110.264,28.7767,-139.248,0.00515446,0.157195,0,0
6e+009,-20.8861,154.696,-22.8759,-138.159,5.90198,82.6458,28.7778,-139.195,0.00628264,0.209547,0,0
6e+009,-20.8709,154.732,-21.8961,-37.4391,6.88424,-176.587,28.7803,-139.148,0.00877837,0.256567,0,0
6e+009,-20.8198,154.816,-20.9097,12.5854,7.87031,-126.505,28.7801,-139.09,0.00850504,0.314673,0,0
6e+009,-20.7722,154.958,-19.9219,-163.48,8.85894,57.5046,28.7808,-139.016,0.00928055,0.389086,0,0
6e+009,-20.74,155.203,-18.9335,112.691,9.84796,-26.2546,28.7814,-138.945,0.0098741,0.45989,0,0
6e+009,-20.678,155.394,-17.9415,70.6287,10.8384,-68.2396,28.7799,-138.868,0.00836863,0.53657,0,0
6e+009,-20.6258,155.625,-16.9501,-147.001,11.8276,74.1991,28.7777,-138.8,0.00616166,0.605315,0,0
6e+009,-20.5624,155.897,-15.9639,-46.3912,12.8094,174.883,28.7733,-138.725,0.00179818,0.679545,0,0
6e+009,-20.5,156.165,-14.9753,-79.596,13.7878,141.718,28.7631,-138.686,-0.00849139,0.71894,0,0
6e+009,-20.4202,156.404,-13.9858,154.823,14.7591,16.1326,28.745,-138.69,-0.0265648,0.71491,0,0
6e+009,-20.3455,156.429,-12.9915,121.578,15.715,-17.2416,28.7065,-138.82,-0.065034,0.585192,0,0
6e+009,-20.2536,155.552,-11.9947,129.881,16.598,-9.57641,28.5927,-139.457,-0.178881,-0.0521625,0,0
6e+009,-19.9553,153.043,-10.9971,-129.479,17.336,89.8113,28.3331,-140.709,-0.438464,-1.30439,0,0
6e+009,-19.5181,150.402,-9.99423,-79.3823,18.0324,138.73,28.0267,-141.888,-0.744881,-2.48297,0,0
6e+009,-18.972,148.111,-9.01977,-71.2264,18.7219,146.221,27.7417,-142.552,-1.02988,-3.14718,0,0
6e+009,-17.8884,145.518,-8.04596,-62.8787,19.3631,154.424,27.409,-142.697,-1.36253,-3.29235,0,0
6e+009,-16.0606,142.963,-7.07902,-146.889,19.8342,70.3819,26.9132,-142.73,-1.85838,-3.32458,0,0
6e+009,-13.9531,141.811,-6.11757,-147.621,20.105,69.3445,26.2226,-143.034,-2.54897,-3.62942,0,0
6e+009,-11.9863,142.889,-5.15504,-5.59454,20.2519,-149.105,25.4069,-143.51,-3.36461,-4.10525,0,0
6e+009,-10.2932,145.469,-4.1908,-172.975,20.3179,42.8868,24.5087,-144.138,-4.26288,-4.7332,0,0
6e+009,-8.86836,148.75,-3.22197,19.3812,20.311,-125.679,23.533,-145.061,-5.23854,-5.65563,0,0
6e+009,-7.67413,152.247,-2.24887,-23.2744,20.2269,-169.69,22.4757,-146.416,-6.29581,-7.01115,0,0
6e+009,-6.66755,155.7,-1.27111,-149.145,20.055,62.5761,21.3261,-148.279,-7.44547,-8.87426,0,0
6e+009,-5.8203,158.952,-0.292736,-49.0239,19.7902,160.264,20.0829,-150.712,-8.68863,-11.307,0,0
6e+009,-5.14468,161.785,0.689266,50.9088,19.4496,-102.734,18.7603,-153.643,-10.0112,-14.2383,0,0
6e+009,-4.76142,163.411,1.67403,-116.851,19.1285,87.3149,17.4545,-155.834,-11.3171,-16.4293,0,0
6.5e+009,-20.3401,156.037,-29.6456,-169.112,-0.828497,34.4043,28.8171,-156.484,0,0,0,0
6.5e+009,-20.3224,155.95,-28.661,-167.053,0.159662,36.4659,28.8207,-156.481,0.00353303,0.0032635,0,0
6.5e+009,-20.2989,156.146,-27.7033,43.4407,1.11634,-112.993,28.8196,-156.434,0.00252936,0.0500002,0,0
6.5e+009,-20.2802,156.196,-26.7412,-147.956,2.07848,55.634,28.8197,-156.41,0.00256454,0.0739488,0,0
6.5e+009,-20.2646,156.052,-25.7744,-38.3802,3.04783,165.234,28.8222,-156.386,0.00510792,0.0985458,0,0
6.5e+009,-20.2295,156.058,-24.8128,-116.84,4.01122,86.8194,28.824,-156.341,0.00687866,0.14319,0,0
6.5e+009,-20.1964,156.178,-23.8382,-96.7753,4.9875,106.929,28.8257,-156.295,0.00861303,0.188746,0,0
6.5e+009,-20.1688,156.1,-22.851,-165.881,5.97728,37.8697,28.8283,-156.25,0.0111338,0.234458,0,0
6.5e+009,-20.1307,156.195,-21.8662,20.8981,6.96266,-135.29,28.8289,-156.188,0.0117725,0.296338,0,0
6.5e+009,-20.0835,156.191,-20.8781,100.278,7.95095,-55.8416,28.8291,-156.12,0.0119733,0.364529,0,0
6.5e+009,-20.029,156.213,-19.8899,-111.736,8.94134,92.2243,28.8312,-156.04,0.0141221,0.444556,0,0
6.5e+009,-19.9707,156.347,-18.8978,-17.3352,9.93468,-173.284,28.8325,-155.948,0.0154053,0.535701,0,0
6.5e+009,-19.9137,156.36,-17.9065,-14.9735,10.927,-170.84,28.8335,-155.867,0.016354,0.617418,0,0
6.5e+009,-19.8456,156.415,-16.9157,17.0365,11.9148,-138.737,28.8305,-155.773,0.013396,0.710849,0,0
6.5e+009,-19.7778,156.539,-15.9293,-153.359,12.8953,50.9476,28.8246,-155.694,0.00746737,0.790292,0,0
6.5e+009,-19.7073,156.664,-14.9428,89.9014,13.8727,-65.7319,28.8155,-155.633,-0.00166479,0.850838,0,0
6.5e+009,-19.6339,156.688,-13.9516,-77.7292,14.8447,126.659,28.7962,-155.612,-0.0208964,0.871974,0,0
6.5e+009,-19.5644,156.533,-12.9556,-4.18902,15.8031,-159.874,28.7586,-155.685,-0.058472,0.798953,0,0
6.5e+009,-19.5311,155.723,-11.957,-141.885,16.7032,61.974,28.6602,-156.141,-0.156963,0.343314,0,0
6.5e+009,-19.4553,152.978,-10.9525,-98.049,17.4554,104.738,28.4079,-157.213,-0.409197,-0.729375,0,0
6.5e+009,-19.2186,149.379,-9.95887,52.7591,18.1239,-105.534,28.0828,-158.293,-0.734356,-1.80905,0,0
6.5e+009,-18.7664,145.993,-8.97786,-129.855,18.7911,71.1888,27.769,-158.957,-1.04813,-2.47251,0,0
6.5e+009,-17.7363,142.173,-7.98952,-121.857,19.4136,78.9192,27.4031,-159.224,-1.41404,-2.73941,0,0
6.5e+009,-15.976,138.305,-6.99291,58.8121,19.8686,-100.687,26.8615,-159.499,-1.95559,-3.01519,0,0
6.5e+009,-13.9967,135.713,-5.9864,63.6873,20.1507,-96.3819,26.1371,-160.069,-2.68003,-3.58504,0,0
6.5e+009,-12.0911,135.092,-4.9755,26.9003,20.3218,-133.769,25.2973,-160.669,-3.51986,-4.18534,0,0
6.5e+009,-10.3914,136.184,-3.95855,-30.3863,20.4143,168.39,24.3728,-161.223,-4.44428,-4.73925,0,0
6.5e+009,-8.93379,138.299,-2.94303,-73.3167,20.4386,124.817,23.3816,-161.866,-5.43548,-5.38192,0,0
6.5e+009,-7.69355,140.915,-1.92706,-77.4358,20.3905,119.756,22.3175,-162.808,-6.49959,-6.32389,0,0
6.5e+009,-6.64777,143.691,-0.915587,-164.771,20.2625,30.96,21.178,-164.269,-7.63908,-7.78503,0,0
6.5e+009,-5.77683,146.386,0.0894796,-76.6793,20.0492,116.871,19.9598,-166.45,-8.85737,-9.96565,0,0
6.5e+009,-5.0968,148.744,1.08509,11.2604,19.7667,-158.115,18.6816,-169.376,-10.1355,-12.8917,0,0
6.5e+009,-4.63642,150.469,2.07031,99.1435,19.4553,-73.4058,17.385,-172.549,-11.4321,-16.0653,0,0
7e+009,-19.8339,154.781,-29.7149,-60.458,-0.747977,125.866,28.9669,-173.676,0,0,0,0
7e+009,-19.8178,154.881,-28.7429,-58.7371,0.227077,127.613,28.97,-173.65,0.00313469,0.0255169,0,0
7e+009,-19.8277,154.757,-27.7773,151.731,1.19217,-21.9239,28.9695,-173.655,0.00256816,0.0212688,0,0
7e+009,-19.797,154.733,-26.8046,-39.9543,2.16241,146.441,28.967,-173.604,0.000143406,0.0714,0,0
7e+009,-19.7676,154.615,-25.8469,69.2785,3.12534,-104.307,28.9723,-173.585,0.00537474,0.0906011,0,0
7e+009,-19.7473,154.683,-24.8766,-9.39568,4.09624,177.078,28.9728,-173.527,0.00591506,0.149295,0,0
7e+009,-19.7111,154.481,-23.8965,10.5021,5.07863,-162.988,28.9751,-173.49,0.008241,0.185809,0,0
7e+009,-19.6793,154.47,-22.9156,-58.9527,6.06234,127.619,28.978,-173.428,0.0110826,0.247762,0,0
7e+009,-19.6397,154.376,-21.9285,127.567,7.05105,-45.7916,28.9795,-173.359,0.0126202,0.316903,0,0
7e+009,-19.5845,154.296,-20.9432,-153.213,8.03799,33.5008,28.9812,-173.286,0.0143507,0.389396,0,0
7e+009,-19.5327,154.282,-19.9552,-5.50536,9.02943,-178.708,28.9846,-173.202,0.0177087,0.473376,0,0
7e+009,-19.4709,154.203,-18.9636,88.6281,10.0228,-84.4701,28.9864,-173.098,0.0195099,0.577638,0,0
7e+009,-19.4137,154.136,-17.9724,90.6186,11.015,-82.381,28.9873,-173,0.0204215,0.676257,0,0
7e+009,-19.3377,154.098,-16.9863,122.334,11.9994,-50.5583,28.9857,-172.892,0.0188336,0.783463,0,0
7e+009,-19.2714,154.033,-15.9988,-48.3878,12.9827,138.819,28.9815,-172.793,0.0146536,0.883086,0,0
7e+009,-19.1957,153.948,-15.0108,-165.447,13.9617,21.8454,28.9725,-172.707,0.00559863,0.96845,0,0
7e+009,-19.1233,153.823,-14.0175,26.6189,14.9353,-146.036,28.9528,-172.655,-0.0140628,1.02055,0,0
7e+009,-19.0608,153.538,-13.0197,99.9053,15.8957,-72.7623,28.9154,-172.668,-0.0514773,1.00821,0,0
7e+009,-19.045,152.895,-12.0186,-38.1183,16.8141,148.975,28.8326,-172.907,-0.134241,0.768995,0,0
7e+009,-19.1326,150.798,-11.0123,5.44383,17.5979,-168.215,28.6102,-173.659,-0.356731,0.0168359,0,0
7e+009,-19.1436,147.051,-10.0282,155.833,18.2413,-18.707,28.2696,-174.54,-0.697285,-0.864492,0,0
7e+009,-18.8988,142.913,-9.05124,-26.9373,18.8653,157.902,27.9165,-175.16,-1.05039,-1.48448,0,0
7e+009,-18.1305,138.197,-8.07012,-19.337,19.4626,165.152,27.5327,-175.511,-1.4342,-1.83563,0,0
7e+009,-16.6326,133.112,-7.09274,160.948,19.9147,-14.9096,27.0074,-175.858,-1.95946,-2.18204,0,0
7e+009,-14.8226,129.251,-6.11562,165.531,20.2002,-11.0011,26.3158,-176.532,-2.65107,-2.85629,0,0
7e+009,-13.0157,127.241,-5.13638,128.301,20.3826,-49.1438,25.519,-177.444,-3.44788,-3.76866,0,0
7e+009,-11.3512,126.818,-4.15857,70.6417,20.4877,-107.656,24.6463,-178.297,-4.32063,-4.62142,0,0
7e+009,-9.88412,127.498,-3.18064,27.2289,20.5335,-151.784,23.7141,-179.013,-5.25275,-5.33751,0,0
7e+009,-8.621,128.768,-2.20289,22.5822,20.5267,-157.122,22.7296,-179.704,-6.23725,-6.02797,0,0
7e+009,-7.54601,130.281,-1.22654,-65.3956,20.474,114.023,21.7006,179.419,-7.26633,-6.90545,0,0
7e+009,-6.64054,131.861,-0.250434,22.1695,20.3786,-159.64,20.6291,178.191,-8.33782,-8.13348,0,0
7e+009,-5.88772,133.384,0.721669,109.575,20.2406,-73.9347,19.5189,176.491,-9.44796,-9.83344,0,0
7e+009,-5.28317,134.723,1.69096,-163.096,20.0728,11.3138,18.3818,174.409,-10.5851,-11.9147,0,0
7.5e+009,-19.3764,153.456,-29.6377,46.3767,-0.613324,-146.711,29.0243,166.912,0,0,0,0
7.5e+009,-19.3599,153.372,-28.6703,47.8506,0.356449,-145.197,29.0267,166.953,0.00240621,0.0401761,0,0
7.5e+009,-19.3107,153.357,-27.7098,-101.875,1.32056,65.0982,29.0303,166.973,0.00600812,0.0602741,0,0
7.5e+009,-19.3027,153.304,-26.7434,66.2967,2.28651,-126.699,29.03,167.004,0.00561104,0.0916902,0,0
7.5e+009,-19.2744,153.159,-25.7783,175.276,3.25569,-17.6708,29.034,167.053,0.00967316,0.140727,0,0
