!CSV A.01.01
!Keysight Technologies,N5247B,MY63057157,A.17.10.07
!Date: Monday, September, 01, 2025 15:44:07
!Source: GCA Sweep Data

"Calibration State:","ON",,,,,,,
"Num Freq Points:",19,,,,,,,
"Num Power Points:",32,,,,,,,

Frequency,S11,,Pin Data,,Pout Data,,S21,,Delta Gain,,AI1,AI2
4e+009,-13.6237,168.194,-9.06555,-175.474,18.6477,104.323,27.7133,-80.2036,-2.03916,-9.2224,0,0
4e+009,-11.7157,174.419,-8.08815,59.3586,18.7094,-22.097,26.7976,-81.4556,-2.95487,-10.4745,0,0
4e+009,-9.89378,-177.572,-7.1051,-24.3641,18.5892,-106.773,25.6943,-82.4086,-4.05819,-11.4274,0,0
4e+009,-8.2699,-168.243,-6.12059,25.8217,18.2697,-57.3971,24.3903,-83.2188,-5.3622,-12.2376,0,0
4e+009,-6.87869,-160.201,-5.1314,-7.4341,17.7105,-91.7632,22.8419,-84.3291,-6.91056,-13.3479,0,0
4e+009,-5.70701,-154.258,-4.13375,-91.1519,16.9561,-177.737,21.0899,-86.5854,-8.66259,-15.6043,0,0
4e+009,-4.87098,-150.322,-3.13351,143.617,16.2249,53.9689,19.3584,-89.6476,-10.3941,-18.6664,0,0
4e+009,-4.38347,-148.195,-2.13527,152.301,15.679,60.0831,17.8143,-92.2177,-11.9382,-21.2365,0,0
4e+009,-4.11413,-146.821,-1.13419,161.085,15.3249,67.2425,16.459,-93.843,-13.2934,-22.8618,0,0
4e+009,-3.95806,-145.257,-0.13044,36.2276,15.0842,-58.7132,15.2146,-94.9409,-14.5378,-23.9597,0,0
4e+009,-3.89111,-143.385,0.875901,178.778,14.9113,82.9388,14.0354,-95.8391,-15.717,-24.8579,0,0
4.5e+009,-19.4437,125.304,-29.7877,107.876,-0.133084,19.4791,29.6546,-88.3971,0,0,0,0
4.5e+009,-19.4758,125.323,-28.7591,75.0179,0.89435,-13.3405,29.6535,-88.3584,-0.00113344,0.0386547,0,0
4.5e+009,-19.452,125.232,-27.8029,33.0809,1.85402,-55.26,29.6569,-88.3409,0.00225098,0.0561799,0,0
4.5e+009,-19.4647,125.531,-26.8293,41.7588,2.82655,-46.5534,29.6559,-88.3122,0.001232,0.0848644,0,0
4.5e+009,-19.4479,125.47,-25.8589,-175.565,3.80086,96.1557,29.6598,-88.2794,0.00518238,0.117689,0,0
4.5e+009,-19.4444,125.548,-24.8823,-74.5873,4.77716,-162.829,29.6594,-88.2414,0.00481471,0.155662,0,0
4.5e+009,-19.4514,125.754,-23.9066,160.323,5.75187,72.1192,29.6585,-88.2043,0.00384961,0.192793,0,0
4.5e+009,-19.4501,125.788,-22.9266,35.2127,6.73622,-52.9423,29.6628,-88.1549,0.00818829,0.242129,0,0
4.5e+009,-19.4426,125.913,-21.9352,44.0529,7.72758,-44.0551,29.6628,-88.108,0.00815522,0.289108,0,0
4.5e+009,-19.4461,126.162,-20.9472,-80.8836,8.71692,-168.927,29.6641,-88.0432,0.00947376,0.353868,0,0
4.5e+009,-19.4574,126.43,-19.9557,-71.8689,9.70745,-159.85,29.6631,-87.9811,0.00849833,0.41603,0,0
4.5e+009,-19.4376,126.693,-18.9684,-21.4046,10.6918,-109.347,29.6602,-87.9427,0.00556864,0.454361,0,0
4.5e+009,-19.4323,127.175,-17.9738,163.039,11.6783,75.1213,29.6521,-87.9174,-0.00247359,0.479655,0,0
4.5e+009,-19.4261,127.744,-16.98,172.052,12.659,84.1418,29.6389,-87.9097,-0.0156787,0.487412,0,0
4.5e+009,-19.3997,128.452,-15.9916,-45.1167,13.6294,-133.054,29.621,-87.9376,-0.0335979,0.459518,0,0
4.5e+009,-19.3604,129.312,-15.0008,97.795,14.5942,9.75126,29.595,-88.0438,-0.0596074,0.353327,0,0
4.5e+009,-19.3016,130.237,-14.0092,-77.7427,15.5465,-166.083,29.5556,-88.34,-0.0989782,0.0570686,0,0
4.5e+009,-19.1629,131.779,-13.0142,65.2207,16.4472,-23.9526,29.4614,-89.1733,-0.193205,-0.776181,0,0
4.5e+009,-18.799,135.76,-12.0205,115.832,17.2389,25.1496,29.2594,-90.6824,-0.395246,-2.28536,0,0
4.5e+009,-18.0746,142.8,-11.0261,-101.2,17.8994,165.965,28.9255,-92.8347,-0.729132,-4.43766,0,0
4.5e+009,-16.8553,151.814,-10.0515,-92.1021,18.3769,172.406,28.4284,-95.4922,-1.2262,-7.09508,0,0
4.5e+009,-15.0595,159.066,-9.075,142.809,18.691,45.1541,27.766,-97.6545,-1.88862,-9.25741,0,0
4.5e+009,-12.8881,164.095,-8.09515,17.9652,18.8029,-81.2493,26.898,-99.2146,-2.75659,-10.8175,0,0
4.5e+009,-10.8039,169.966,-7.11167,-65.2528,18.733,-165.788,25.8447,-100.535,-3.80997,-12.1382,0,0
4.5e+009,-8.89634,178.015,-6.12822,-14.6143,18.4224,-116.421,24.5507,-101.806,-5.10396,-13.4093,0,0
4.5e+009,-7.25924,-173.91,-5.1441,-47.3197,17.8961,-150.746,23.0402,-103.426,-6.61437,-15.029,0,0
4.5e+009,-6.06975,-167.911,-4.15545,-130.515,17.3028,124.368,21.4583,-105.117,-8.19634,-16.7199,0,0
4.5e+009,-5.21978,-163.838,-3.17058,104.558,16.6335,-2.24695,19.8041,-106.804,-9.85057,-18.4074,0,0
4.5e+009,-4.52229,-160.585,-2.18214,113.45,15.7759,4.37839,17.9581,-109.072,-11.6966,-20.6745,0,0
4.5e+009,-4.02098,-157.905,-1.18981,122.444,15.003,11.2031,16.1928,-111.241,-13.4618,-22.8435,0,0
4.5e+009,-3.71117,-155.485,-0.195057,-2.39337,14.4766,-115.023,14.6717,-112.63,-14.983,-24.2328,0,0
4.5e+009,-3.55179,-152.787,0.803303,140.31,14.2205,27.2347,13.4172,-113.075,-16.2374,-24.6782,0,0
5e+009,-21.9833,117.74,-29.8012,71.2745,-0.232473,-33.7373,29.5687,-105.012,0,0,0,0
5e+009,-22.0511,118.07,-28.8104,38.2686,0.761049,-66.7166,29.5715,-104.985,0.00273839,0.0265603,0,0
5e+009,-22.0129,118.169,-27.8275,-3.59003,1.74844,-108.554,29.5759,-104.964,0.00718931,0.0480131,0,0
5e+009,-21.9802,118.001,-26.8611,5.00344,2.71629,-99.9272,29.5773,-104.931,0.00860993,0.0812197,0,0
5e+009,-22.004,117.985,-25.8886,147.715,3.69003,42.8117,29.5786,-104.903,0.00985395,0.108335,0,0
5e+009,-21.9941,118.189,-24.9253,-111.436,4.65543,143.69,29.5807,-104.874,0.0119888,0.137945,0,0
5e+009,-21.9877,118.454,-23.9481,123.495,5.632,18.6816,29.5801,-104.813,0.0113259,0.198628,0,0
5e+009,-21.9917,118.668,-22.958,-1.68098,6.62584,-106.433,29.5838,-104.752,0.0150736,0.259481,0,0
5e+009,-21.9801,118.765,-21.9726,7.11026,7.61258,-97.5868,29.5852,-104.697,0.0164695,0.314759,0,0
5e+009,-21.9807,119.101,-20.9836,-117.863,8.60351,137.51,29.5871,-104.626,0.0183341,0.38537,0,0
5e+009,-21.9699,119.494,-19.9959,-108.936,9.59255,146.498,29.5884,-104.567,0.0196985,0.445143,0,0
5e+009,-21.9503,119.984,-19.0053,-58.442,10.581,-162.946,29.5863,-104.504,0.0175318,0.508198,0,0
5e+009,-21.935,120.407,-18.0121,125.849,11.5681,21.3847,29.5801,-104.464,0.0113708,0.547887,0,0
5e+009,-21.9054,121.202,-17.0203,134.88,12.549,30.4253,29.5692,-104.454,0.000512512,0.557412,0,0
5e+009,-21.8532,122.069,-16.0306,-82.36,13.5217,173.157,29.5524,-104.483,-0.0163742,0.529223,0,0
5e+009,-21.7794,122.93,-15.0373,60.419,14.4903,-44.164,29.5275,-104.583,-0.0411895,0.428856,0,0
5e+009,-21.6844,123.765,-14.0431,-115.193,15.443,139.892,29.4861,-104.916,-0.0826727,0.096286,0,0
5e+009,-21.4166,124.884,-13.0478,27.6881,16.3255,-78.1423,29.3733,-105.83,-0.195457,-0.818592,0,0
5e+009,-20.6769,128.358,-12.0512,78.2128,17.0656,-29.2665,29.1168,-107.479,-0.451932,-2.46742,0,0
5e+009,-19.4926,134.066,-11.0617,-139.007,17.6669,111.487,28.7286,-109.506,-0.840146,-4.49448,0,0
5e+009,-17.9152,140.255,-10.0777,-130.219,18.1204,118.321,28.198,-111.46,-1.3707,-6.44791,0,0
5e+009,-16.0732,145.743,-9.08336,104.514,18.4671,-8.34127,27.5504,-112.855,-2.01831,-7.84322,0,0
5e+009,-13.9177,150.251,-8.07889,-20.5936,18.7034,-134.381,26.7822,-113.788,-2.78649,-8.77584,0,0
5e+009,-11.7418,155.436,-7.06156,-104.171,18.7718,140.964,25.8334,-114.865,-3.73536,-9.85296,0,0
5e+009,-9.67888,162.45,-6.01618,-53.9882,18.6624,-170.439,24.6786,-116.45,-4.89017,-11.4385,0,0
5e+009,-7.84433,170.413,-4.94509,-87.0841,18.392,153.955,23.3371,-118.961,-6.23166,-13.9491,0,0
5e+009,-6.4442,177.429,-3.86919,-170.692,18.0438,67.1588,21.913,-122.15,-7.65578,-17.1377,0,0
5e+009,-5.60644,-178.903,-2.82266,64.0379,17.7119,-60.7464,20.5346,-124.784,-9.03416,-19.7725,0,0
5e+009,-5.06684,-177.285,-1.7941,72.656,17.3512,-54.1681,19.1453,-126.824,-10.4234,-21.8123,0,0
5e+009,-4.61204,-175.489,-0.765191,81.3637,16.9467,-47.3642,17.7119,-128.728,-11.8568,-23.716,0,0
5e+009,-4.25435,-173.437,0.264129,-43.7348,16.5518,-174.06,16.2877,-130.326,-13.2811,-25.3139,0,0
5e+009,-3.96333,-170.805,1.29656,98.7583,16.23,-32.6384,14.9334,-131.397,-14.6353,-26.3848,0,0
5.5e+009,-25.3103,116.529,-29.7055,-77.7469,-0.147135,161.104,29.5584,-121.149,0,0,0,0
5.5e+009,-25.2917,116.858,-28.7286,-110.96,0.834957,127.929,29.5635,-121.111,0.0051436,0.038658,0,0
5.5e+009,-25.2835,116.635,-27.7435,-152.987,1.82121,85.9054,29.5648,-121.108,0.00639585,0.041432,0,0
5.5e+009,-25.2885,116.912,-26.7698,-144.475,2.79735,94.4529,29.5672,-121.072,0.00882436,0.0775676,0,0
5.5e+009,-25.3202,116.997,-25.8029,-1.96977,3.76451,-123.006,29.5674,-121.037,0.00903619,0.112948,0,0
5.5e+009,-25.2675,117.271,-24.8225,98.7926,4.75054,-22.1847,29.5731,-120.977,0.0146949,0.172219,0,0
5.5e+009,-25.2606,117.646,-23.8485,-26.5074,5.72565,-147.423,29.5741,-120.916,0.0157468,0.233612,0,0
5.5e+009,-25.2377,117.966,-22.8673,-151.787,6.70834,87.3599,29.5757,-120.853,0.0172967,0.296352,0,0
5.5e+009,-25.2389,118.252,-21.8827,-143.202,7.69646,96.0183,29.5792,-120.78,0.0208244,0.369593,0,0
5.5e+009,-25.2151,118.648,-20.8963,91.6044,8.68585,-29.0948,29.5821,-120.699,0.0237459,0.450288,0,0
5.5e+009,-25.1891,119.253,-19.9096,100.315,9.67452,-20.3056,29.5841,-120.62,0.0257484,0.52914,0,0
5.5e+009,-25.1221,119.724,-18.9168,150.711,10.6651,30.1584,29.5818,-120.552,0.0234694,0.597034,0,0
5.5e+009,-25.0601,120.671,-17.9241,-25.1743,11.6505,-145.684,29.5746,-120.51,0.0162441,0.639795,0,0
5.5e+009,-24.989,121.478,-16.9364,-16.3494,12.6288,-136.85,29.5652,-120.501,0.00688073,0.648731,0,0
5.5e+009,-24.8737,122.504,-15.9466,126.232,13.6009,5.69137,29.5475,-120.541,-0.0109049,0.608495,0,0
5.5e+009,-24.7224,123.399,-14.9535,-91.3133,14.5671,148.007,29.5205,-120.68,-0.0378351,0.469691,0,0
5.5e+009,-24.509,123.502,-13.9592,92.9182,15.5023,-28.2606,29.4615,-121.179,-0.0968471,-0.0293316,0,0
5.5e+009,-23.9022,123.661,-12.9614,-124.363,16.3296,113.234,29.2911,-122.403,-0.2673,-1.25355,0,0
5.5e+009,-22.5472,125.778,-11.9584,-73.9584,16.9985,161.736,28.9569,-124.305,-0.601513,-3.15568,0,0
5.5e+009,-20.9438,128.942,-10.9717,68.6345,17.5648,-57.8546,28.5366,-126.489,-1.02178,-5.33968,0,0
5.5e+009,-19.4111,132.05,-9.9914,77.3304,18.0963,-50.9284,28.0877,-128.259,-1.47071,-7.1093,0,0
5.5e+009,-17.6057,135.525,-9.01012,-47.9637,18.5194,-177.267,27.5296,-129.303,-2.02879,-8.15369,0,0
5.5e+009,-15.453,138.76,-8.03091,-173.132,18.7878,56.8451,26.8187,-130.023,-2.73962,-8.87346,0,0
5.5e+009,-13.2512,141.928,-7.05101,103.431,18.9307,-27.1799,25.9817,-130.611,-3.57668,-9.46164,0,0
5.5e+009,-11.2073,146.206,-6.07396,153.648,18.9556,22.4141,25.0295,-131.234,-4.52884,-10.0846,0,0
5.5e+009,-9.35083,152.232,-5.1008,120.748,18.8301,-11.4997,23.9309,-132.248,-5.62751,-11.098,0,0
5.5e+009,-7.74531,159.527,-4.14016,37.0338,18.5545,-97.1831,22.6946,-134.217,-6.86374,-13.0674,0,0
5.5e+009,-6.45789,166.547,-3.18099,-88.2412,18.1948,134.643,21.3758,-137.116,-8.18261,-15.9667,0,0
5.5e+009,-5.56709,171.432,-2.20891,-79.883,17.8275,140.223,20.0364,-139.894,-9.52196,-18.7447,0,0
5.5e+009,-5.1125,173.16,-1.22277,-71.2737,17.5197,147.398,18.7425,-141.328,-10.8159,-20.1786,0,0
5.5e+009,-4.82202,174.133,-0.234207,163.36,17.2192,20.8483,17.4534,-142.512,-12.105,-21.3621,0,0
5.5e+009,-4.60199,175.442,0.749115,-54.4432,16.9319,161.822,16.1828,-143.735,-13.3756,-22.5856,0,0
6e+009,-27.9851,132.959,-29.7462,9.81526,-0.135151,-127.125,29.6111,-136.94,0,0,0,0
6e+009,-27.917,133.542,-28.7576,-23.6067,0.85517,-160.513,29.6128,-136.906,0.00175213,0.0341476,0,0
6e+009,-27.8852,133.291,-27.7946,-65.8118,1.81885,157.311,29.6135,-136.878,0.00241449,0.0628623,0,0
6e+009,-27.8872,133.525,-26.8284,-57.4993,2.7883,165.661,29.6167,-136.84,0.00565085,0.100883,0,0
6e+009,-27.8454,133.582,-25.8659,84.7907,3.75422,-52.0082,29.6202,-136.799,0.00909818,0.141585,0,0
6e+009,-27.8109,133.908,-24.8873,-174.664,4.73322,48.5865,29.6205,-136.75,0.00942003,0.190665,0,0
6e+009,-27.7694,134.288,-23.9181,59.8287,5.7087,-76.8412,29.6267,-136.67,0.0156818,0.270583,0,0
6e+009,-27.7078,134.616,-22.9372,-65.6415,6.69182,157.765,29.629,-136.593,0.0179443,0.347023,0,0
6e+009,-27.6324,134.855,-21.9527,-57.2462,7.6798,166.235,29.6325,-136.518,0.0214113,0.422021,0,0
6e+009,-27.5752,135.469,-20.9667,177.259,8.67124,40.8351,29.638,-136.424,0.0268913,0.516564,0,0
6e+009,-27.4793,135.873,-19.9786,-174.254,9.66199,49.4065,29.6406,-136.34,0.0295058,0.600469,0,0
6e+009,-27.3584,136.458,-18.9898,-124.157,10.6486,99.5734,29.6384,-136.27,0.0273425,0.670982,0,0
6e+009,-27.2011,137.136,-17.9992,59.749,11.6349,-76.464,29.6342,-136.213,0.0230997,0.727475,0,0
6e+009,-27.0239,137.602,-17.0072,68.3253,12.6164,-67.8695,29.6235,-136.195,0.0124633,0.745677,0,0
6e+009,-26.8264,137.971,-16.0199,-149.433,13.5862,74.3272,29.6061,-136.24,-0.00494652,0.700261,0,0
6e+009,-26.6002,137.979,-15.0317,-7.3134,14.5425,-143.749,29.5742,-136.435,-0.0368881,0.505309,0,0
6e+009,-26.4226,136.242,-14.0432,176.628,15.4484,39.5136,29.4916,-137.114,-0.119441,-0.173405,0,0
6e+009,-25.5847,132.136,-13.0528,-41.0375,16.2065,-179.674,29.2593,-138.637,-0.351799,-1.6961,0,0
6e+009,-23.68,128.824,-12.0627,9.05954,16.787,-131.8,28.8498,-140.86,-0.761308,-3.91917,0,0
6e+009,-21.6863,127.54,-11.0714,151.334,17.3042,7.93352,28.3756,-143.401,-1.23548,-6.46012,0,0
6e+009,-20.1954,127.566,-10.0746,159.691,17.8736,14.3702,27.9481,-145.321,-1.66293,-8.38031,0,0
6e+009,-18.7823,128.375,-9.10829,33.9703,18.4418,-111.791,27.5501,-145.761,-2.06095,-8.82035,0,0
6e+009,-16.637,129.926,-8.15011,-91.6099,18.8145,122.728,26.9646,-145.662,-2.64642,-8.72197,0,0
6e+009,-14.3791,131.807,-7.19654,-175.521,19.0328,38.7005,26.2293,-145.779,-3.38176,-8.83833,0,0
6e+009,-12.3987,134.293,-6.2405,-125.847,19.1537,87.9835,25.3942,-146.169,-4.21685,-9.22879,0,0
6e+009,-10.6942,137.535,-5.28093,-159.218,19.1846,54.0214,24.4655,-146.761,-5.14556,-9.82006,0,0
6e+009,-9.20996,141.684,-4.31861,116.434,19.1119,-31.117,23.4305,-147.551,-6.18056,-10.6104,0,0
6e+009,-7.91701,146.492,-3.35105,-9.36327,18.9441,-157.909,22.2952,-148.546,-7.3159,-11.6056,0,0
6e+009,-6.80077,151.517,-2.37633,-1.5803,18.6862,-151.437,21.0626,-149.857,-8.54851,-12.9165,0,0
6e+009,-5.84394,156.4,-1.39506,6.34004,18.3522,-145.217,19.7473,-151.557,-9.86381,-14.6165,0,0
6e+009,-5.12535,160.096,-0.408169,-119.741,17.9792,86.8861,18.3874,-153.373,-11.2237,-16.4323,0,0
6e+009,-4.7788,161.684,0.58504,21.9567,17.7062,-131.858,17.1211,-153.815,-12.4899,-16.8741,0,0
6.5e+009,-27.5402,151.326,-29.7302,123.003,-0.0818934,-30.6731,29.6483,-153.676,0,0,0,0
6.5e+009,-27.4825,151.454,-28.7557,124.989,0.894939,-28.6462,29.6506,-153.635,0.00232135,0.0408239,0,0
6.5e+009,-27.4342,151.062,-27.8005,-125.679,1.85425,80.7252,29.6548,-153.596,0.00649873,0.0806348,0,0
6.5e+009,-27.3925,151.341,-26.8331,-40.2088,2.82213,166.234,29.6552,-153.558,0.00692208,0.118675,0,0
6.5e+009,-27.3343,151.467,-25.868,161.309,3.79173,7.79339,29.6598,-153.516,0.0115066,0.160524,0,0
6.5e+009,-27.2911,151.615,-24.8957,83.1343,4.76748,-70.3164,29.6632,-153.451,0.0149472,0.225464,0,0
6.5e+009,-27.192,151.618,-23.9189,10.7931,5.74858,-142.577,29.6674,-153.37,0.0191728,0.306442,0,0
6.5e+009,-27.1344,151.69,-22.9376,33.9183,6.73437,-119.368,29.6719,-153.286,0.0236707,0.390224,0,0
6.5e+009,-27.025,151.83,-21.9495,128.296,7.72557,-24.8984,29.6751,-153.194,0.0268414,0.481874,0,0
6.5e+009,-26.9001,152.076,-20.9612,32.4005,8.71911,-120.699,29.6803,-153.1,0.0320227,0.57636,0,0
6.5e+009,-26.7807,152.137,-19.974,-96.4047,9.71038,110.591,29.6844,-153.004,0.0361377,0.672255,0,0
6.5e+009,-26.625,152.18,-18.9798,81.4471,10.7045,-71.4655,29.6843,-152.913,0.0360094,0.763596,0,0
6.5e+009,-26.4429,152.171,-17.9882,-91.8919,11.6903,115.256,29.6785,-152.852,0.0302514,0.824285,0,0
6.5e+009,-26.225,152.065,-16.9969,-143.171,12.6695,64.0026,29.6664,-152.827,0.0181608,0.849464,0,0
6.5e+009,-26.0092,151.752,-16.0119,-120.234,13.6356,86.9148,29.6475,-152.851,-0.000818074,0.824901,0,0
6.5e+009,-25.8111,151.011,-15.0233,113.689,14.5907,-39.3108,29.614,-153,-0.0342798,0.676231,0,0
6.5e+009,-25.7526,149.105,-14.033,29.6844,15.504,-123.875,29.537,-153.559,-0.111232,0.116732,0,0
6.5e+009,-25.5508,143.274,-13.0387,-72.3359,16.2733,132.723,29.312,-154.941,-0.336267,-1.26493,0,0
6.5e+009,-24.2535,133.526,-12.0432,150.056,16.8277,-6.96786,28.871,-157.024,-0.777308,-3.34734,0,0
6.5e+009,-22.3203,126.029,-11.0426,18.2913,17.2721,-141.095,28.3147,-159.386,-1.33361,-5.70972,0,0
6.5e+009,-20.7465,122.571,-10.0516,76.8843,17.7652,-84.3469,27.8168,-161.231,-1.83147,-7.55499,0,0
6.5e+009,-19.2109,122.248,-9.07031,170.964,18.3094,9.05368,27.3797,-161.911,-2.26853,-8.23433,0,0
6.5e+009,-16.9489,123.34,-8.07984,3.47529,18.6887,-158.715,26.7686,-162.19,-2.87971,-8.51362,0,0
6.5e+009,-14.5906,124.511,-7.08098,-65.7342,18.9297,131.742,26.0106,-162.524,-3.63763,-8.84767,0,0
6.5e+009,-12.5117,126.169,-6.07438,114.618,19.0831,-48.3017,25.1574,-162.92,-4.49083,-9.24365,0,0
6.5e+009,-10.7227,128.619,-5.06233,161.6,19.1495,-1.77559,24.2118,-163.376,-5.43644,-9.69979,0,0
6.5e+009,-9.1546,132.021,-4.04562,-155.134,19.1215,41.0134,23.1671,-163.853,-6.48118,-10.1766,0,0
6.5e+009,-7.79159,136.1,-3.02931,-31.1357,18.9994,164.404,22.0288,-164.46,-7.61952,-10.7838,0,0
6.5e+009,-6.62746,140.4,-2.01442,140.265,18.7922,-25.2908,20.8066,-165.555,-8.84163,-11.8792,0,0
6.5e+009,-5.66838,144.466,-1.00627,-131.514,18.512,60.9897,19.5182,-167.496,-10.13,-13.82,0,0
6.5e+009,-4.94173,147.79,-0.00379654,-135.805,18.1871,54.0989,18.1909,-170.096,-11.4574,-16.4201,0,0
6.5e+009,-4.48146,150.099,0.988215,-38.8735,17.8879,149.197,16.8996,-171.929,-12.7486,-18.2529,0,0
7e+009,-25.933,161.444,-29.7663,-128.538,0.0372256,61.0429,29.8035,-170.419,0,0,0,0
7e+009,-25.9419,161.02,-28.7973,-126.756,1.00795,62.8316,29.8052,-170.412,0.00167605,0.0066771,0,0
7e+009,-25.9319,161.069,-27.8369,-17.4885,1.97306,172.153,29.8099,-170.358,0.00637673,0.0602607,0,0
7e+009,-25.8546,161.082,-26.8643,67.7396,2.94718,-102.581,29.8115,-170.321,0.0079666,0.0978404,0,0
7e+009,-25.7939,161.058,-25.8995,-91.0584,3.91736,98.6903,29.8168,-170.251,0.0133088,0.167427,0,0
7e+009,-25.7876,161.05,-24.9233,-169.445,4.8975,20.3632,29.8208,-170.192,0.0172178,0.227129,0,0
7e+009,-25.6561,160.77,-23.946,118.024,5.87916,-52.0923,29.8252,-170.117,0.0216364,0.30207,0,0
7e+009,-25.5911,160.598,-22.9634,140.794,6.8667,-29.2248,29.8301,-170.019,0.0265275,0.400046,0,0
7e+009,-25.4783,160.469,-21.9751,-124.957,7.86353,65.1228,29.8386,-169.92,0.0351123,0.498805,0,0
7e+009,-25.37,160.207,-20.991,138.831,8.85305,-30.9851,29.844,-169.816,0.0404787,0.602822,0,0
7e+009,-25.2264,159.845,-20.0032,9.80389,9.84462,-159.904,29.8478,-169.708,0.0442782,0.710636,0,0
7e+009,-25.0732,159.564,-19.0108,-172.804,10.8372,17.5857,29.8479,-169.61,0.044393,0.80829,0,0
7e+009,-24.9218,159.103,-18.0188,13.7303,11.8247,-155.811,29.8436,-169.541,0.0400534,0.877682,0,0
7e+009,-24.7367,158.437,-17.0331,-37.9471,12.796,152.548,29.8291,-169.505,0.0256146,0.913538,0,0
7e+009,-24.5503,157.625,-16.0459,-15.3523,13.7601,175.131,29.806,-169.517,0.0024564,0.902023,0,0
7e+009,-24.3861,156.51,-15.0582,-141.596,14.711,48.7757,29.7691,-169.628,-0.0343855,0.790871,0,0
7e+009,-24.373,154.894,-14.0654,134.078,15.6247,-35.969,29.6901,-170.047,-0.113403,0.371999,0,0
7e+009,-24.6366,150.64,-13.0677,31.6899,16.4092,-139.452,29.4769,-171.142,-0.326659,-0.723467,0,0
7e+009,-24.567,139.581,-12.0689,-106.235,16.9596,81.0336,29.0285,-172.732,-0.775021,-2.313,0,0
7e+009,-23.4703,125.589,-11.0692,121.759,17.3451,-52.6067,28.4143,-174.366,-1.38926,-3.94725,0,0
7e+009,-22.0329,116.471,-10.0924,-179.923,17.7304,4.40276,27.8228,-175.674,-1.98075,-5.25542,0,0
7e+009,-20.5198,112.868,-9.12163,-86.0605,18.2045,97.6089,27.3261,-176.331,-2.47739,-5.91182,0,0
7e+009,-18.3816,112.628,-8.15047,106.045,18.5869,-70.6149,26.7374,-176.66,-3.06618,-6.24106,0,0
7e+009,-15.9776,114.144,-7.18139,36.4692,18.8537,-140.68,26.0351,-177.149,-3.7684,-6.73013,0,0
7e+009,-13.7079,115.893,-6.21275,-143.484,19.0294,38.7024,25.2421,-177.814,-4.56142,-7.3949,0,0
7e+009,-11.776,117.752,-5.23905,-97.0794,19.1279,84.3292,24.3669,-178.591,-5.4366,-8.17264,0,0
7e+009,-10.1444,119.985,-4.26471,-54.1236,19.1579,126.474,23.4226,-179.403,-6.38091,-8.98379,0,0
7e+009,-8.74027,122.524,-3.28849,69.2,19.1221,-111.026,22.4106,179.774,-7.39292,-9.80706,0,0
7e+009,-7.53429,125.197,-2.31279,-119.899,19.0271,58.964,21.3399,178.863,-8.46365,-10.7187,0,0
7e+009,-6.51883,127.813,-1.33595,-32.3338,18.8893,145.349,20.2252,177.683,-9.57831,-11.8984,0,0
7e+009,-5.68745,130.149,-0.359188,-37.2368,18.7023,138.805,19.0615,176.042,-10.742,-13.5393,0,0
7e+009,-5.04672,131.99,0.615304,59.2259,18.4801,-126.391,17.8648,174.383,-11.9388,-15.1984,0,0
7.5e+009,-24.4879,167.84,-29.7412,-21.8747,0.163293,148.899,29.9045,170.774,0,0,0,0
7.5e+009,-24.4566,167.549,-28.7685,-20.3686,1.13855,150.442,29.907,170.811,0.00246985,0.036816,0,0
7.5e+009,-24.4129,167.508,-27.8034,88.7992,2.10891,-100.336,29.9123,170.865,0.00776196,0.0910718,0,0
7.5e+009,-24.3991,167.483,-26.8358,173.767,3.08109,-15.3238,29.9169,170.909,0.0123466,0.135422,0,0
7.5e+009,-24.3393,167.148,-25.8661,14.8071,4.05459,-174.215,29.9207,170.978,0.0161492,0.203599,0,0
7.5e+009,-24.2773,166.827,-24.8941,-63.7546,5.03394,107.288,29.928,171.042,0.0234699,0.268388,0,0
7.5e+009,-24.2011,166.609,-23.9135,-136.389,6.02057,34.7409,29.934,171.13,0.0294986,0.355766,0,0
7.5e+009,-24.1221,166.11,-22.9303,-113.921,7.01275,57.3212,29.9431,171.242,0.038544,0.46838,0,0
7.5e+009,-24.0618,165.631,-21.9424,-19.7873,8.01072,151.569,29.9531,171.356,0.0485721,0.581862,0,0
7.5e+009,-23.9631,165.159,-20.9543,-116.17,9.00481,55.3031,29.9591,171.473,0.0545917,0.698895,0,0
7.5e+009,-23.8756,164.574,-19.9658,114.571,9.99833,-73.8341,29.9641,171.594,0.0595827,0.820534,0,0
7.5e+009,-23.7603,163.893,-18.9739,-68.3162,10.993,103.384,29.9669,171.701,0.0623777,0.926594,0,0
7.5e+009,-23.6294,163.144,-17.9824,117.911,11.9795,-70.3032,29.9619,171.786,0.0573991,1.01158,0,0
7.5e+009,-23.525,162.246,-16.9953,66.1649,12.9502,-122.007,29.9455,171.828,0.0409705,1.05397,0,0
7.5e+009,-23.43,161.201,-16.0094,88.3832,13.9103,-99.7929,29.9197,171.824,0.0151371,1.0499,0,0
7.5e+009,-23.3885,159.883,-15.0192,-37.9741,14.8493,133.698,29.8685,171.672,-0.0360533,0.897907,0,0
7.5e+009,-23.6389,158.605,-14.0252,-122.55,15.7234,48.5238,29.7486,171.074,-0.155942,0.299734,0,0
7.5e+009,-24.3178,154.673,-13.0276,134.819,16.4177,-55.2855,29.4452,169.896,-0.459305,-0.878143,0,0
7.5e+009,-25.0207,143.242,-12.025,-3.50583,16.9032,165.194,28.9282,168.7,-0.97629,-2.07374,0,0
