!CSV A.01.01
!Keysight Technologies,N5247B,MY63057157,A.17.10.07
!Date: Monday, September, 01, 2025 15:07:12
!Source: GCA Sweep Data

"Calibration State:","ON",,,,,,,
"Num Freq Points:",19,,,,,,,
"Num Power Points:",31,,,,,,,

Frequency,S11,,Pin Data,,Pout Data,,S21,,Delta Gain,,AI1,AI2
4e+009,-6.10573,-155.442,-4.07394,-34.508,17.0486,-119.573,21.1225,-85.0647,-7.7318,-13.8018,0,0
4e+009,-5.21392,-150.886,-3.07129,-159.792,16.3585,112.334,19.4298,-87.874,-9.42457,-16.6111,0,0
4e+009,-4.62759,-148.091,-2.06829,-58.8173,15.7655,-149.518,17.8338,-90.7008,-11.0205,-19.4379,0,0
4e+009,-4.29787,-146.502,-1.06476,-50.0803,15.3406,-142.868,16.4054,-92.7876,-12.449,-21.5247,0,0
4e+009,-4.13523,-145.2,-0.0591424,-82.9637,15.0276,-177.248,15.0867,-94.2844,-13.7676,-23.0214,0,0
4.5e+009,-17.5386,140.548,-29.7211,31.0196,-0.949487,-57.8178,28.7716,-88.8374,0,0,0,0
4.5e+009,-17.5109,140.667,-28.7345,-144.761,0.0417044,126.402,28.7762,-88.8369,0.00453906,0.000455593,0,0
4.5e+009,-17.5348,140.766,-27.7696,-136.117,1.00873,135.051,28.7783,-88.8319,0.00669464,0.00550749,0,0
4.5e+009,-17.5152,140.665,-26.8147,-35.1741,1.96325,-123.995,28.778,-88.8209,0.00634209,0.016435,0,0
4.5e+009,-17.5209,140.902,-25.8302,-68.1288,2.94635,-156.934,28.7765,-88.8052,0.00487625,0.0321937,0,0
4.5e+009,-17.52,140.928,-24.8598,74.4906,3.91564,-14.2874,28.7755,-88.778,0.00383616,0.0593772,0,0
4.5e+009,-17.4956,141.016,-23.8882,83.2946,4.88881,-5.47707,28.777,-88.7717,0.00535199,0.0657054,0,0
4.5e+009,-17.4997,141.193,-22.9038,-0.0639864,5.8724,-88.8023,28.7762,-88.7384,0.0045913,0.0990338,0,0
4.5e+009,-17.4918,141.374,-21.9209,-32.9714,6.85347,-121.694,28.7743,-88.7231,0.00270372,0.114263,0,0
4.5e+009,-17.5057,141.583,-20.9292,68.149,7.84276,-20.5401,28.772,-88.6892,0.00035307,0.148195,0,0
4.5e+009,-17.4973,141.908,-19.9355,160.407,8.83304,71.7584,28.7685,-88.649,-0.00313566,0.188407,0,0
4.5e+009,-17.4797,142.23,-18.947,-149.038,9.81741,122.338,28.7644,-88.6234,-0.00720797,0.21397,0,0
4.5e+009,-17.4716,142.617,-17.9539,77.0109,10.8023,-11.584,28.7562,-88.5948,-0.0154246,0.242531,0,0
4.5e+009,-17.4588,143.121,-16.9601,-47.7785,11.7857,-136.351,28.7459,-88.5725,-0.0257738,0.264876,0,0
4.5e+009,-17.4464,143.596,-15.9704,-172.769,12.763,98.6595,28.7334,-88.572,-0.0382689,0.265424,0,0
4.5e+009,-17.4118,144.269,-14.9783,62.2859,13.737,-26.3094,28.7154,-88.5953,-0.0562686,0.242034,0,0
4.5e+009,-17.3668,144.977,-13.985,-62.6352,14.7032,-151.336,28.6882,-88.701,-0.0834052,0.136421,0,0
4.5e+009,-17.2928,145.841,-12.9883,80.2579,15.6463,-8.82238,28.6347,-89.0803,-0.136938,-0.242949,0,0
4.5e+009,-17.0795,147.398,-11.9907,89.3874,16.5129,-0.671948,28.5036,-90.0593,-0.268047,-1.22194,0,0
4.5e+009,-16.5613,150.537,-10.9922,-35.502,17.2501,-127.165,28.2423,-91.6628,-0.529333,-2.8254,0,0
4.5e+009,-15.6467,155.056,-10.0144,15.0586,17.8158,-78.5866,27.8302,-93.6452,-0.941446,-4.80786,0,0
4.5e+009,-14.2907,159.739,-9.03422,-109.758,18.1997,154.598,27.2339,-95.6436,-1.53775,-6.80624,0,0
4.5e+009,-12.6462,163.284,-8.04993,-17.5674,18.4136,-114.827,26.4635,-97.2599,-2.30809,-8.42248,0,0
4.5e+009,-10.8983,167.853,-7.06075,-142.287,18.4445,119.071,25.5052,-98.6417,-3.26638,-9.80432,0,0
4.5e+009,-9.17442,175.296,-6.07032,176.14,18.2485,76.1384,24.3188,-100.002,-4.45283,-11.1644,0,0
4.5e+009,-7.58917,-176.179,-5.07978,-40.9495,17.8179,-142.692,22.8977,-101.743,-5.87397,-12.9052,0,0
4.5e+009,-6.33075,-168.882,-4.08694,-73.6696,17.2766,-177.649,21.3635,-103.98,-7.40808,-15.1425,0,0
4.5e+009,-5.46697,-164.155,-3.09712,161.392,16.7122,55.3611,19.8093,-106.031,-8.96233,-17.1938,0,0
4.5e+009,-4.79259,-160.824,-2.10487,-97.2717,15.9971,154.45,18.102,-108.278,-10.6696,-19.4405,0,0
4.5e+009,-4.28808,-158.224,-1.11027,-88.3708,15.2571,161.036,16.3674,-110.593,-12.4042,-21.7558,0,0
4.5e+009,-3.98038,-156.074,-0.113385,-121.115,14.6507,126.364,14.764,-112.52,-14.0076,-23.6829,0,0
5e+009,-19.094,136.984,-29.7447,-5.39754,-1.03538,-111.063,28.7093,-105.665,0,0,0,0
5e+009,-19.0859,137.311,-28.7338,178.767,-0.0257418,73.1148,28.708,-105.652,-0.00125436,0.0130823,0,0
5e+009,-19.0858,137.239,-27.7826,-172.573,0.929424,81.7776,28.712,-105.65,0.00268406,0.0154693,0,0
5e+009,-19.0744,137.344,-26.8081,-71.7232,1.90131,-177.343,28.7094,-105.62,0.000134087,0.0455625,0,0
5e+009,-19.0682,137.499,-25.8456,-104.752,2.86321,149.632,28.7088,-105.615,-0.000510242,0.0497309,0,0
5e+009,-19.0519,137.547,-24.8819,37.8177,3.82794,-67.7793,28.7099,-105.597,0.000567383,0.0681586,0,0
5e+009,-19.0532,137.761,-23.9031,46.6545,4.80814,-58.9058,28.7112,-105.56,0.00193791,0.104851,0,0
5e+009,-19.0245,137.898,-22.9209,-36.7285,5.79012,-142.263,28.711,-105.534,0.00171849,0.130871,0,0
5e+009,-19.031,137.991,-21.9356,-69.6882,6.77416,-175.191,28.7098,-105.503,0.000472652,0.162289,0,0
5e+009,-19.0047,138.372,-20.9447,31.4085,7.76368,-74.0461,28.7084,-105.455,-0.000944423,0.210506,0,0
5e+009,-19.003,138.599,-19.9571,123.602,8.74886,18.1807,28.7059,-105.421,-0.00336519,0.243856,0,0
5e+009,-18.9693,139.007,-18.9647,174.102,9.73718,68.7293,28.7018,-105.373,-0.00745327,0.292025,0,0
5e+009,-18.9478,139.469,-17.9713,40.12,10.7246,-65.1997,28.6959,-105.32,-0.0134305,0.34538,0,0
5e+009,-18.9113,139.961,-16.9805,-84.823,11.7072,169.886,28.6877,-105.292,-0.021578,0.373595,0,0
5e+009,-18.8586,140.513,-15.9891,150.113,12.6875,44.8424,28.6766,-105.271,-0.0326557,0.39406,0,0
5e+009,-18.81,141.134,-14.9956,25.1275,13.6646,-80.1611,28.6602,-105.289,-0.0491155,0.376585,0,0
5e+009,-18.7387,141.794,-13.9983,-99.8391,14.6352,154.767,28.6335,-105.394,-0.0757752,0.271232,0,0
5e+009,-18.632,142.331,-12.9988,42.9797,15.5757,-62.8402,28.5745,-105.82,-0.134765,-0.154807,0,0
5e+009,-18.3055,143.117,-11.9995,51.9773,16.4132,-54.9198,28.4126,-106.897,-0.296667,-1.23208,0,0
5e+009,-17.5749,144.813,-11.0079,-73.0353,17.0958,178.444,28.1037,-108.52,-0.605566,-2.85525,0,0
5e+009,-16.4976,147.091,-10.0242,-22.6597,17.6469,-132.815,27.671,-110.155,-1.03826,-4.49032,0,0
5e+009,-15.0677,149.617,-9.03212,-147.671,18.0566,100.878,27.0887,-111.451,-1.62063,-5.78634,0,0
5e+009,-13.4182,152.02,-8.03019,-55.7768,18.3406,-168.287,26.3708,-112.51,-2.33851,-6.8452,0,0
5e+009,-11.6493,155.482,-7.01493,179.197,18.4839,65.545,25.4988,-113.652,-3.21051,-7.98678,0,0
5e+009,-9.84082,161.358,-5.97266,137.188,18.4554,22.0253,24.428,-115.162,-4.28127,-9.49721,0,0
5e+009,-8.13592,168.921,-4.90163,-80.2291,18.2519,162.331,23.1536,-117.44,-5.55575,-11.7751,0,0
5e+009,-6.75692,176.13,-3.82233,-113.411,17.9493,126.031,21.7716,-120.558,-6.93772,-14.8927,0,0
5e+009,-5.83606,-179.134,-2.7636,121.366,17.6451,-2.20685,20.4087,-123.573,-8.30062,-17.9074,0,0
5e+009,-5.2751,-177.159,-1.72891,-137.541,17.3456,96.651,19.0746,-125.808,-9.63475,-20.1426,0,0
5e+009,-4.84062,-175.672,-0.700718,-128.873,17.0008,103.271,17.7015,-127.855,-11.0078,-22.1901,0,0
5e+009,-4.49867,-174.154,0.325075,-161.885,16.6204,68.3097,16.2953,-129.806,-12.414,-24.1404,0,0
5.5e+009,-20.5918,138.625,-29.6269,-154.266,-0.916917,83.7272,28.71,-122.007,0,0,0,0
5.5e+009,-20.5774,138.598,-28.6597,29.5695,0.0507433,-92.4194,28.7104,-121.989,0.000397073,0.0182581,0,0
5.5e+009,-20.5864,138.71,-27.712,38.0575,0.999421,-83.9206,28.7115,-121.978,0.0014266,0.0290792,0,0
5.5e+009,-20.5582,138.945,-26.7462,138.746,1.96528,16.7802,28.7115,-121.965,0.00144937,0.0418152,0,0
5.5e+009,-20.5383,138.948,-25.7797,105.632,2.93455,-16.3097,28.7142,-121.942,0.00421478,0.0652266,0,0
5.5e+009,-20.5291,138.901,-24.8044,-111.943,3.9102,126.142,28.7146,-121.914,0.00452975,0.0929289,0,0
5.5e+009,-20.51,139.069,-23.8276,-103.277,4.88662,134.836,28.7142,-121.886,0.00419306,0.12085,0,0
5.5e+009,-20.4734,139.305,-22.8482,173.206,5.86737,51.3567,28.7155,-121.849,0.00551694,0.158171,0,0
5.5e+009,-20.4591,139.557,-21.8601,140.122,6.85365,18.3146,28.7138,-121.808,0.00373426,0.199457,0,0
5.5e+009,-20.426,139.813,-20.8759,-118.942,7.83728,119.299,28.7131,-121.76,0.00310624,0.247534,0,0
5.5e+009,-20.3835,140.121,-19.889,-26.928,8.82315,-148.629,28.7121,-121.701,0.00208229,0.30592,0,0
5.5e+009,-20.339,140.456,-18.8959,23.3116,9.8119,-98.3373,28.7078,-121.649,-0.00218144,0.358315,0,0
5.5e+009,-20.2766,140.912,-17.9061,-110.766,10.7978,127.639,28.7039,-121.595,-0.00616212,0.412566,0,0
5.5e+009,-20.2215,141.414,-16.9142,124.021,11.7817,2.48269,28.6959,-121.538,-0.0141334,0.469331,0,0
5.5e+009,-20.134,141.906,-15.9257,-1.22168,12.76,-122.737,28.6857,-121.515,-0.0243317,0.491905,0,0
5.5e+009,-20.0441,142.423,-14.9308,-126.4,13.7363,112.07,28.6671,-121.53,-0.0429274,0.477111,0,0
5.5e+009,-19.9394,142.808,-13.9352,108.487,14.7018,-13.1917,28.637,-121.679,-0.0730181,0.327942,0,0
5.5e+009,-19.7906,142.686,-12.9345,-108.894,15.6163,128.806,28.5508,-122.301,-0.159212,-0.293445,0,0
5.5e+009,-19.2985,142.077,-11.9325,-100.07,16.3924,136.321,28.3249,-123.609,-0.385169,-1.60184,0,0
5.5e+009,-18.4011,141.741,-10.9426,134.714,17.0185,9.38492,27.9611,-125.329,-0.748947,-3.32142,0,0
5.5e+009,-17.3011,141.839,-9.95951,-174.989,17.5721,58.1029,27.5316,-126.908,-1.17842,-4.90113,0,0
5.5e+009,-15.9611,142.356,-8.97297,59.9133,18.046,-68.0007,27.019,-127.914,-1.69103,-5.90681,0,0
5.5e+009,-14.3581,143.288,-7.98706,151.744,18.3743,23.0709,26.3613,-128.673,-2.34868,-6.66606,0,0
5.5e+009,-12.6829,144.591,-6.99922,26.6801,18.5829,-102.74,25.5821,-129.42,-3.12789,-7.41279,0,0
5.5e+009,-11.0247,147.176,-6.01269,-15.3565,18.6762,-145.568,24.6889,-130.212,-4.02115,-8.20484,0,0
5.5e+009,-9.42328,151.811,-5.03154,127.36,18.631,-3.89667,23.6626,-131.257,-5.04748,-9.24991,0,0
5.5e+009,-7.96253,158.108,-4.06346,94.1685,18.4336,-38.8852,22.4971,-133.054,-6.21293,-11.0465,0,0
5.5e+009,-6.72239,164.783,-3.10003,-31.1571,18.122,-166.992,21.222,-135.835,-7.48803,-13.8281,0,0
5.5e+009,-5.77674,170.271,-2.12869,69.8302,17.7767,-69.1839,19.9054,-139.014,-8.80464,-17.0069,0,0
5.5e+009,-5.22188,173.058,-1.14523,78.2772,17.4806,-62.8543,18.6259,-141.132,-10.0842,-19.1244,0,0
5.5e+009,-4.90988,174.221,-0.154975,45.0947,17.2048,-97.3378,17.3598,-142.433,-11.3502,-20.4254,0,0
6e+009,-21.3173,145.892,-29.7141,-66.7298,-0.946076,155.13,28.7681,-138.14,0,0,0,0
6e+009,-21.2622,146.131,-28.7478,116.984,0.0202484,-21.1342,28.7681,-138.118,-8.54238e-006,0.0227953,0,0
6e+009,-21.2663,146.057,-27.788,125.258,0.97931,-12.8398,28.7673,-138.098,-0.000787781,0.0429775,0,0
6e+009,-21.257,146.161,-26.8344,-134.23,1.93463,87.7057,28.7691,-138.064,0.00100064,0.0766689,0,0
6e+009,-21.2409,146.338,-25.8629,-167.542,2.90627,54.4211,28.7691,-138.037,0.00106068,0.103596,0,0
6e+009,-21.1962,146.286,-24.8977,-25.3068,3.87294,-163.325,28.7706,-138.019,0.00253867,0.121947,0,0
6e+009,-21.1694,146.433,-23.9199,-16.8803,4.85281,-154.863,28.7728,-137.983,0.00468283,0.157896,0,0
6e+009,-21.1244,146.577,-22.9411,-100.643,5.83118,121.426,28.7723,-137.931,0.00421943,0.209298,0,0
6e+009,-21.0852,146.741,-21.957,-133.911,6.81605,88.2182,28.7731,-137.871,0.00499726,0.269256,0,0
6e+009,-21.0278,146.948,-20.9754,-33.2143,7.79938,-171.036,28.7748,-137.822,0.00675667,0.318706,0,0
6e+009,-20.9642,147.184,-19.9845,58.5332,8.78858,-79.2181,28.7731,-137.751,0.00498691,0.389154,0,0
6e+009,-20.8906,147.43,-18.9946,108.494,9.77567,-29.1783,28.7703,-137.672,0.00220027,0.468528,0,0
6e+009,-20.8094,147.704,-18.0027,-25.7734,10.764,-163.382,28.7666,-137.609,-0.00142785,0.531963,0,0
6e+009,-20.7141,148.043,-17.0109,-151.295,11.7491,71.1634,28.76,-137.542,-0.0081078,0.598575,0,0
6e+009,-20.6071,148.267,-16.0234,83.18,12.7254,-54.3259,28.7488,-137.506,-0.0192788,0.63453,0,0
6e+009,-20.4955,148.423,-15.0346,-42.2145,13.6974,-179.732,28.7321,-137.517,-0.0360061,0.623219,0,0
6e+009,-20.3965,148.36,-14.0439,-167.673,14.6528,54.6015,28.6967,-137.725,-0.0713239,0.415513,0,0
6e+009,-20.294,147.198,-13.0484,-25.4006,15.5322,-163.911,28.5807,-138.51,-0.187393,-0.369829,0,0
6e+009,-19.8084,144.36,-12.0527,-16.9553,16.2366,-157.003,28.2893,-140.048,-0.478726,-1.90748,0,0
6e+009,-18.8613,141.123,-11.0577,-142.472,16.8049,75.5313,27.8626,-141.996,-0.905496,-3.85586,0,0
6e+009,-17.8088,138.885,-10.0582,-92.4315,17.3562,123.873,27.4143,-143.695,-1.35372,-5.55479,0,0
6e+009,-16.6762,137.632,-9.08878,142.08,17.8919,-2.37138,26.9807,-144.452,-1.78741,-6.31136,0,0
6e+009,-15.2053,136.948,-8.12149,-126.526,18.3208,88.8741,26.4423,-144.6,-2.32582,-6.4592,0,0
6e+009,-13.5616,136.831,-7.158,107.926,18.6022,-36.901,25.7602,-144.827,-3.00787,-6.68607,0,0
6e+009,-11.9564,137.801,-6.19359,65.4293,18.7756,-79.8851,24.9692,-145.314,-3.79883,-7.17384,0,0
6e+009,-10.4729,140.028,-5.22635,-152.416,18.8577,61.5894,24.084,-145.994,-4.68406,-7.85399,0,0
6e+009,-9.12821,143.408,-4.25708,173.901,18.8449,27.0408,23.102,-146.86,-5.6661,-8.71953,0,0
6e+009,-7.93503,147.5,-3.28331,48.0267,18.7344,-99.9723,22.0177,-147.999,-6.75034,-9.85851,0,0
6e+009,-6.89529,151.851,-2.30341,148.382,18.5337,-1.06367,20.8371,-149.446,-7.93094,-11.3055,0,0
6e+009,-5.99729,156.138,-1.31878,156.276,18.2513,5.03421,19.57,-151.242,-9.19803,-13.1017,0,0
6e+009,-5.27182,159.87,-0.330485,122.395,17.9157,-30.9308,18.2462,-153.326,-10.5219,-15.1853,0,0
6.5e+009,-20.7946,150.575,-29.6928,126.056,-0.891393,-29.1394,28.8014,-155.195,0,0,0,0
6.5e+009,-20.784,150.703,-28.7321,-130.692,0.0712923,74.1283,28.8034,-155.18,0.00201398,0.0156172,0,0
6.5e+009,-20.7869,150.708,-27.7602,70.5943,1.04406,-84.5776,28.8042,-155.172,0.00288791,0.0235835,0,0
6.5e+009,-20.7455,150.572,-26.808,-111.61,1.99712,93.245,28.8052,-155.145,0.00380616,0.0505271,0,0
6.5e+009,-20.7023,150.558,-25.8455,6.56522,2.96047,-148.54,28.806,-155.105,0.0046306,0.0905817,0,0
6.5e+009,-20.6709,150.769,-24.8743,121.744,3.93342,-33.3375,28.8077,-155.081,0.00631831,0.114279,0,0
6.5e+009,-20.6517,150.708,-23.8974,132.827,4.91033,-22.2129,28.8078,-155.04,0.00640206,0.155478,0,0
6.5e+009,-20.5994,150.734,-22.9145,-120.736,5.89487,84.2861,28.8094,-154.978,0.00802396,0.217859,0,0
6.5e+009,-20.5521,150.717,-21.9328,-109.555,6.87877,95.5248,28.8116,-154.92,0.0102372,0.275111,0,0
6.5e+009,-20.491,150.802,-20.9421,145.511,7.86854,-9.34918,28.8106,-154.86,0.0092852,0.335776,0,0
6.5e+009,-20.4076,150.887,-19.9525,118.036,8.85909,-36.7475,28.8116,-154.783,0.0102594,0.41203,0,0
6.5e+009,-20.3192,150.926,-18.9607,-64.3106,9.84804,140.991,28.8088,-154.698,0.00741621,0.497239,0,0
6.5e+009,-20.2219,150.967,-17.967,113.579,10.8386,-41.0381,28.8056,-154.617,0.00422616,0.578041,0,0
6.5e+009,-20.1143,151.029,-16.975,-30.2141,11.8226,175.244,28.7976,-154.542,-0.00375224,0.653281,0,0
6.5e+009,-19.9979,151.068,-15.9881,168.272,12.7988,13.788,28.7868,-154.484,-0.0145129,0.71169,0,0
6.5e+009,-19.874,150.952,-14.9999,42.6172,13.7668,-111.858,28.7667,-154.475,-0.0347043,0.720637,0,0
6.5e+009,-19.7659,150.566,-14.0064,-133.596,14.7219,71.7842,28.7283,-154.62,-0.0730687,0.575532,0,0
6.5e+009,-19.738,149.355,-13.0087,115.369,15.612,-39.8986,28.6208,-155.268,-0.180593,-0.0720585,0,0
6.5e+009,-19.5367,145.672,-12.0089,144.31,16.3208,-12.3436,28.3297,-156.654,-0.471621,-1.45853,0,0
6.5e+009,-18.8833,140.172,-11.0041,95.82,16.8531,-62.6304,27.8572,-158.45,-0.944198,-3.25485,0,0
6.5e+009,-17.9652,135.635,-10.0092,-122.265,17.3415,77.7163,27.3507,-160.018,-1.45067,-4.82296,0,0
6.5e+009,-16.8471,132.849,-9.0254,147.75,17.8426,-13.0903,26.868,-160.84,-1.93335,-5.64482,0,0
6.5e+009,-15.3426,131.178,-8.03394,-20.0121,18.2552,178.769,26.2891,-161.219,-2.51224,-6.02311,0,0
6.5e+009,-13.6922,130.273,-7.0321,-6.05399,18.5465,-167.748,25.5786,-161.694,-3.22271,-6.49825,0,0
6.5e+009,-12.0822,130.278,-6.02187,-102.43,18.7485,95.266,24.7704,-162.304,-4.03095,-7.10874,0,0
6.5e+009,-10.5749,131.486,-5.00669,27.7255,18.8657,-135.256,23.8724,-162.981,-4.929,-7.78594,0,0
6.5e+009,-9.18196,133.898,-3.98648,71.2523,18.8906,-92.4053,22.877,-163.658,-5.92431,-8.4621,0,0
6.5e+009,-7.93049,137.105,-2.96817,-155.899,18.8237,39.6794,21.7918,-164.422,-7.00952,-9.22626,0,0
6.5e+009,-6.84137,140.657,-1.94903,-58.5446,18.6722,135.921,20.6212,-165.534,-8.18016,-10.3388,0,0
6.5e+009,-5.92329,144.187,-0.936745,121.78,18.4445,-45.489,19.3812,-167.269,-9.42013,-12.073,0,0
6.5e+009,-5.19462,147.295,0.0685693,-150.295,18.1584,40.026,18.0899,-169.679,-10.7115,-14.4831,0,0
7e+009,-20.4558,150.736,-29.7576,-125.247,-0.829755,62.4095,28.9279,-172.344,0,0,0,0
7e+009,-20.4394,150.703,-28.7957,-22.1446,0.130669,165.559,28.9264,-172.296,-0.00146669,0.0473746,0,0
7e+009,-20.4436,150.721,-27.8355,178.86,1.09203,6.56551,28.9276,-172.294,-0.00031116,0.0492786,0,0
7e+009,-20.4011,150.672,-26.8679,-3.45651,2.06283,-175.715,28.9308,-172.258,0.0028786,0.085147,0,0
7e+009,-20.3555,150.705,-25.9079,114.522,3.02547,-57.7046,28.9333,-172.227,0.00545541,0.116499,0,0
7e+009,-20.3511,150.618,-24.9396,-130.606,3.99345,57.1928,28.9331,-172.201,0.00518704,0.142862,0,0
7e+009,-20.2967,150.629,-23.9564,-119.817,4.97941,68.0252,28.9358,-172.158,0.00792268,0.185674,0,0
7e+009,-20.2556,150.465,-22.9772,-13.6508,5.95964,174.253,28.9368,-172.096,0.00893699,0.247449,0,0
7e+009,-20.1941,150.422,-21.9894,-2.71232,6.94887,-174.749,28.9382,-172.036,0.0103441,0.307061,0,0
7e+009,-20.1235,150.312,-21.0042,-107.902,7.93623,80.1259,28.9404,-171.972,0.01255,0.371063,0,0
7e+009,-20.039,150.247,-20.0157,-135.656,8.92416,52.4522,28.9399,-171.892,0.0120059,0.451683,0,0
7e+009,-19.959,150.108,-19.0233,41.727,9.91615,-130.078,28.9394,-171.805,0.0115324,0.538413,0,0
7e+009,-19.8394,149.954,-18.0324,-140.583,10.9036,47.7036,28.936,-171.713,0.008133,0.630068,0,0
7e+009,-19.7327,149.781,-17.0449,75.25,11.8828,-96.385,28.9277,-171.635,-0.000158684,0.708531,0,0
7e+009,-19.6073,149.499,-16.0579,-86.5012,12.8581,101.935,28.9161,-171.564,-0.0118112,0.779587,0,0
7e+009,-19.4767,149.087,-15.0678,147.587,13.8267,-23.9453,28.8945,-171.533,-0.0333727,0.810843,0,0
7e+009,-19.3639,148.523,-14.0733,-29.0413,14.7818,159.362,28.8551,-171.597,-0.0728141,0.746687,0,0
7e+009,-19.3472,147.477,-13.0737,-140.38,15.6872,47.6072,28.7609,-172.013,-0.166978,0.330588,0,0
7e+009,-19.4255,144.524,-12.0698,-111.704,16.4309,75.2562,28.5007,-173.04,-0.427194,-0.69653,0,0
7e+009,-19.2717,138.249,-11.064,-160.453,16.9582,25.1982,28.0223,-174.349,-0.905628,-2.00544,0,0
7e+009,-18.73,131.459,-10.0828,-18.8271,17.3827,165.716,27.4655,-175.457,-1.46242,-3.11359,0,0
7e+009,-17.8174,126.443,-9.10773,-109.138,17.8254,74.7275,26.9331,-176.134,-1.99475,-3.7907,0,0
7e+009,-16.4404,123.227,-8.13068,82.864,18.2286,-93.6223,26.3592,-176.486,-2.56864,-4.14277,0,0
7e+009,-14.78,121.503,-7.15323,96.4047,18.5197,-80.5628,25.6729,-176.968,-3.25496,-4.62398,0,0
7e+009,-13.1167,121.084,-6.17455,-0.365898,18.7313,-178.168,24.9058,-177.802,-4.02208,-5.45823,0,0
7e+009,-11.555,121.568,-5.19111,129.352,18.8697,-49.4757,24.0608,-178.828,-4.86708,-6.48401,0,0
7e+009,-10.1364,122.859,-4.20953,172.472,18.9369,-7.37734,23.1465,-179.85,-5.78142,-7.50611,0,0
7e+009,-8.85618,124.695,-3.22633,-55.1562,18.9312,124.029,22.1575,179.185,-6.7704,-8.47098,0,0
7e+009,-7.72841,126.812,-2.24456,41.5518,18.8663,-140.237,21.1108,178.211,-7.81705,-9.4451,0,0
7e+009,-6.76442,128.998,-1.26348,-138.702,18.7565,38.3495,20.0199,177.052,-8.90794,-10.605,0,0
7e+009,-5.96591,131.033,-0.28266,-51.3779,18.6027,124.141,18.8854,175.519,-10.0425,-12.1376,0,0
7.5e+009,-20.1499,152.396,-29.7025,-18.4042,-0.717062,150.095,28.9855,168.499,0,0,0,0
7.5e+009,-20.1138,152.169,-28.74,84.4029,0.238204,-107.081,28.9782,168.516,-0.00726528,0.016751,0,0
7.5e+009,-20.1111,152.192,-27.7773,-74.6761,1.20612,93.861,28.9834,168.537,-0.00209157,0.0381578,0,0
7.5e+009,-20.0942,152.133,-26.8138,102.848,2.17188,-88.5788,28.9857,168.574,0.000211224,0.0745573,0,0
7.5e+009,-20.0675,152.042,-25.8446,-139.331,3.14388,29.276,28.9885,168.607,0.0030364,0.10822,0,0
7.5e+009,-20.0367,151.895,-24.8753,-24.604,4.11599,144.041,28.9913,168.645,0.00579769,0.145724,0,0
7.5e+009,-19.9839,151.649,-23.8936,-14.0339,5.10071,154.661,28.9944,168.695,0.00887447,0.195697,0,0
7.5e+009,-19.9331,151.548,-22.9117,91.8717,6.08548,-99.3706,28.9972,168.758,0.0117204,0.258756,0,0
7.5e+009,-19.879,151.348,-21.9247,102.644,7.07782,-88.5132,29.0025,168.843,0.0169857,0.343662,0,0
7.5e+009,-19.8208,151.089,-20.9373,-2.85531,8.0676,166.067,29.0049,168.923,0.0193795,0.423824,0,0
7.5e+009,-19.7507,150.804,-19.9473,-30.7535,9.05907,138.27,29.0064,169.024,0.0209069,0.524775,0,0
7.5e+009,-19.6525,150.5,-18.9549,146.346,10.0531,-44.5278,29.0079,169.127,0.0224523,0.627579,0,0
7.5e+009,-19.5644,150.112,-17.9619,-36.0732,11.0438,133.167,29.0057,169.241,0.0201783,0.741751,0,0
7.5e+009,-19.4594,149.648,-16.9749,179.419,12.0235,-11.2342,28.9985,169.346,0.0129893,0.847522,0,0
7.5e+009,-19.3553,149.127,-15.9866,17.5093,12.9985,-173.054,28.9852,169.437,-0.000306242,0.938164,0,0
7.5e+009,-19.2593,148.469,-14.9954,-108.731,13.9656,60.7626,28.961,169.494,-0.0245298,0.994534,0,0
7.5e+009,-19.2164,147.643,-13.9988,74.4018,14.9111,-116.204,28.9099,169.394,-0.075599,0.895099,0,0
7.5e+009,-19.3533,146.457,-12.9987,-37.1836,15.7664,131.645,28.7651,168.829,-0.22035,0.330058,0,0
7.5e+009,-19.6593,142.998,-11.9936,-8.80747,16.4278,159.037,28.4214,167.844,-0.564092,-0.654801,0,0
7.5e+009,-19.8464,136.295,-10.9818,-57.8297,16.9155,109.131,27.8973,166.96,-1.08819,-1.53858,0,0
7.5e+009,-19.6675,128.605,-10.002,83.4587,17.3255,-110.177,27.3275,166.364,-1.65798,-2.13503,0,0
7.5e+009,-18.9593,121.898,-9.01591,-7.18989,17.7488,158.808,26.7647,165.998,-2.22079,-2.50072,0,0
7.5e+009,-17.5574,116.753,-8.02478,-175.454,18.1162,-9.71022,26.141,165.744,-2.84447,-2.75522,0,0
7.5e+009,-15.8046,113.314,-7.02878,-162.247,18.3677,3.16667,25.3965,165.413,-3.58903,-3.08557,0,0
7.5e+009,-14.1008,111.511,-6.02628,100.595,18.5621,-94.4931,24.5884,164.912,-4.39711,-3.58742,0,0
7.5e+009,-12.537,110.839,-5.0175,-130.193,18.7115,34.0206,23.729,164.214,-5.25647,-4.28505,0,0
7.5e+009,-11.1126,111.082,-4.0092,-87.3258,18.8166,76.0753,22.8258,163.401,-6.1597,-5.09788,0,0
7.5e+009,-9.81239,112.217,-2.99942,44.681,18.8675,-152.787,21.8669,162.532,-7.11858,-5.96726,0,0
7.5e+009,-8.62975,114.191,-1.98931,140.841,18.859,-57.5647,20.8483,161.594,-8.13714,-6.9049,0,0
7.5e+009,-7.58725,116.652,-0.980278,-39.7188,18.797,120.704,19.7773,160.422,-9.20822,-8.07648,0,0
