!CSV A.01.01
!Keysight Technologies,N5247B,MY63057157,A.17.10.07
!Date: Monday, September, 01, 2025 15:45:54
!Source: GCA Sweep Data

"Calibration State:","ON",,,,,,,
"Num Freq Points:",19,,,,,,,
"Num Power Points:",32,,,,,,,

Frequency,S11,,Pin Data,,Pout Data,,S21,,Delta Gain,,AI1,AI2
4e+009,-11.1446,179.369,-10.0531,-32.1457,15.7767,-116.934,25.8298,-84.7885,-2.88894,-13.8973,0,0
4e+009,-9.93603,-177.977,-9.07686,-115.694,15.8444,157.249,24.9213,-87.057,-3.79748,-16.1657,0,0
4e+009,-8.70698,-174.202,-8.09781,-107.057,15.7676,164.478,23.8654,-88.4648,-4.85336,-17.5736,0,0
4e+009,-7.52753,-168.519,-7.11192,127.515,15.4871,38.1902,22.599,-89.3247,-6.11976,-18.4334,0,0
4e+009,-6.48244,-162.396,-6.12181,-140.466,14.9777,129.285,21.0995,-90.2486,-7.61928,-19.3574,0,0
4e+009,-5.62775,-157.194,-5.12418,94.1184,14.3469,2.35492,19.4711,-91.7635,-9.24768,-20.8722,0,0
4e+009,-4.99554,-153.283,-4.1198,102.925,13.7487,9.2238,17.8685,-93.7013,-10.8503,-22.81,0,0
4e+009,-4.56826,-150.274,-3.11391,111.586,13.285,16.15,16.399,-95.4365,-12.3198,-24.5452,0,0
4e+009,-4.29217,-147.606,-2.10806,28.1549,12.9727,-68.5788,15.0808,-96.7337,-13.638,-25.8424,0,0
4e+009,-4.0941,-144.734,-1.09784,170.898,12.7835,73.1358,13.8814,-97.7624,-14.8374,-26.8711,0,0
4e+009,-3.93461,-141.591,-0.0884392,-88.1586,12.6777,173.076,12.7662,-98.7655,-15.9526,-27.8743,0,0
4e+009,-3.80675,-138.19,0.920228,12.9345,12.6244,-86.9053,11.7042,-99.8398,-17.0146,-28.9486,0,0
4.5e+009,-17.4922,148.403,-29.7932,34.4748,-1.16338,-54.112,28.6298,-88.5868,0,0,0,0
4.5e+009,-17.4859,148.647,-28.7755,43.0906,-0.145076,-45.4624,28.6304,-88.553,0.000578254,0.0338487,0,0
4.5e+009,-17.4365,148.68,-27.8142,-82.0994,0.811658,-170.642,28.6258,-88.5427,-0.00400019,0.0441209,0,0
4.5e+009,-17.4125,148.82,-26.843,152.808,1.78505,64.2839,28.628,-88.5242,-0.00180333,0.0626852,0,0
4.5e+009,-17.4374,148.827,-25.8703,27.6538,2.7545,-60.8311,28.6248,-88.4849,-0.00502504,0.101935,0,0
4.5e+009,-17.4033,148.978,-24.8989,170.2,3.71963,81.7269,28.6185,-88.4732,-0.0113251,0.11366,0,0
4.5e+009,-17.3786,149.232,-23.9185,45.1815,4.69618,-43.2389,28.6147,-88.4204,-0.0151126,0.166445,0,0
4.5e+009,-17.3282,149.439,-22.9346,-172.047,5.67638,99.5741,28.611,-88.3786,-0.0188548,0.208234,0,0
4.5e+009,-17.2989,149.768,-21.9516,155.113,6.65057,66.7747,28.6022,-88.3379,-0.0276721,0.248905,0,0
4.5e+009,-17.2506,150.091,-20.9599,-154.382,7.63248,117.323,28.5923,-88.2955,-0.0374808,0.291331,0,0
4.5e+009,-17.1953,150.405,-19.9692,-62.2487,8.61097,-150.498,28.5802,-88.2496,-0.0496661,0.337249,0,0
4.5e+009,-17.1081,150.929,-18.98,-103.891,9.58147,167.868,28.5615,-88.2413,-0.068313,0.34553,0,0
4.5e+009,-17.0189,151.456,-17.9847,80.6805,10.5484,-7.57512,28.5331,-88.2556,-0.0967518,0.331246,0,0
4.5e+009,-16.8927,152.102,-16.9921,-44.3212,11.5036,-132.649,28.4958,-88.328,-0.134071,0.258863,0,0
4.5e+009,-16.74,152.786,-16.0045,15.2806,12.4428,-73.2448,28.4473,-88.5254,-0.182524,0.0614434,0,0
4.5e+009,-16.5321,153.671,-15.0133,24.2829,13.3512,-64.7134,28.3645,-88.9964,-0.265344,-0.40951,0,0
4.5e+009,-16.1777,155.256,-14.0228,125.451,14.1787,35.4538,28.2015,-89.9977,-0.42831,-1.41083,0,0
4.5e+009,-15.4735,158.476,-13.0298,-133.375,14.8311,134.692,27.8608,-91.9331,-0.768999,-3.34622,0,0
4.5e+009,-14.37,163.06,-12.0394,-82.6246,15.2765,-177.562,27.3159,-94.9372,-1.31396,-6.35033,0,0
4.5e+009,-13.1442,167.174,-11.0467,-124.232,15.6036,137.284,26.6504,-98.4841,-1.97945,-9.89726,0,0
4.5e+009,-11.9293,169.865,-10.0736,-73.5241,15.8272,-175.363,25.9007,-101.838,-2.72908,-13.2516,0,0
4.5e+009,-10.6908,171.473,-9.09702,-156.775,15.9447,98.7628,25.0417,-104.462,-3.58812,-15.8754,0,0
4.5e+009,-9.42739,173.451,-8.11759,-147.786,15.9372,105.909,24.0548,-106.305,-4.57501,-17.7181,0,0
4.5e+009,-8.17847,177.473,-7.1321,87.1865,15.7572,-20.3607,22.8893,-107.547,-5.74049,-18.9604,0,0
4.5e+009,-7.05584,-177.525,-6.14492,179.615,15.3771,71.3387,21.522,-108.276,-7.1078,-19.6889,0,0
4.5e+009,-6.09323,-172.604,-5.15262,54.608,14.8251,-54.227,19.9778,-108.835,-8.65205,-20.2482,0,0
4.5e+009,-5.28938,-167.888,-4.15662,63.7143,14.1141,-45.9316,18.2707,-109.646,-10.3592,-21.059,0,0
4.5e+009,-4.6697,-163.514,-3.16456,72.603,13.3533,-38.1891,16.5179,-110.792,-12.1119,-22.2052,0,0
4.5e+009,-4.2249,-159.487,-2.16815,-10.659,12.7239,-122.547,14.8921,-111.888,-13.7377,-23.3014,0,0
4.5e+009,-3.89551,-155.334,-1.16639,132.258,12.3731,19.9087,13.5395,-112.35,-15.0903,-23.7629,0,0
4.5e+009,-3.63014,-151.155,-0.165357,-126.614,12.251,121.17,12.4163,-112.216,-16.2135,-23.6287,0,0
4.5e+009,-3.42397,-147.354,0.833519,-25.3547,12.2186,-137.258,11.3851,-111.903,-17.2447,-23.3164,0,0
5e+009,-18.9344,145.001,-29.7949,-2.4428,-1.24617,-107.955,28.5488,-105.513,0,0,0,0
5e+009,-18.9031,145.131,-28.7921,6.14614,-0.243759,-99.3713,28.5483,-105.517,-0.000435424,-0.00473218,0,0
5e+009,-18.9395,145.081,-27.8098,-118.993,0.735792,135.539,28.5455,-105.468,-0.00320276,0.0442645,0,0
5e+009,-18.889,145.236,-26.8412,115.789,1.70477,10.3379,28.546,-105.451,-0.00277871,0.0614763,0,0
5e+009,-18.8548,145.347,-25.8757,-9.38336,2.67155,-114.779,28.5473,-105.396,-0.00147782,0.116973,0,0
5e+009,-18.8232,145.618,-24.9008,133.172,3.64101,27.8105,28.5418,-105.362,-0.00696658,0.150947,0,0
5e+009,-18.8045,145.685,-23.9207,8.13083,4.61821,-97.1909,28.5389,-105.322,-0.00984782,0.190966,0,0
5e+009,-18.7612,146.024,-22.9418,150.78,5.59441,45.5136,28.5362,-105.267,-0.0125781,0.245809,0,0
5e+009,-18.7112,146.39,-21.9496,118.007,6.57908,12.7925,28.5287,-105.214,-0.0200803,0.298228,0,0
5e+009,-18.6444,146.635,-20.962,168.42,7.55994,63.2568,28.5219,-105.164,-0.0268057,0.349163,0,0
5e+009,-18.5818,146.926,-19.9731,-99.5041,8.54101,155.38,28.5141,-105.116,-0.034618,0.39682,0,0
5e+009,-18.4982,147.389,-18.9813,-141.218,9.51609,113.704,28.4974,-105.078,-0.0513854,0.434697,0,0
5e+009,-18.3679,147.834,-17.9884,43.2604,10.4869,-61.816,28.4754,-105.076,-0.0733851,0.436207,0,0
5e+009,-18.2319,148.283,-16.9953,-81.7077,11.4484,173.142,28.4437,-105.15,-0.105084,0.36274,0,0
5e+009,-18.0677,148.719,-16.0051,-22.2976,12.3939,-127.635,28.399,-105.338,-0.149737,0.175127,0,0
5e+009,-17.8529,149.085,-15.0132,-13.369,13.3112,-119.157,28.3243,-105.788,-0.224413,-0.275223,0,0
5e+009,-17.4534,149.764,-14.0181,87.7824,14.1434,-18.9363,28.1615,-106.719,-0.387204,-1.20597,0,0
5e+009,-16.6733,151.037,-13.0205,-171.193,14.8093,80.5248,27.8298,-108.282,-0.718985,-2.7696,0,0
5e+009,-15.394,153.071,-12.019,-120.652,15.2408,128.847,27.2597,-110.501,-1.28903,-4.98807,0,0
5e+009,-13.9742,155.019,-11.0242,-162.525,15.4964,84.3826,26.5206,-113.092,-2.02815,-7.5794,0,0
5e+009,-12.659,156.39,-10.0388,-112.08,15.675,132.351,25.7138,-115.569,-2.83494,-10.0568,0,0
5e+009,-11.3871,157.488,-9.04567,164.472,15.8071,46.9357,24.8527,-117.536,-3.696,-12.0235,0,0
5e+009,-10.0689,159.349,-8.04077,173.178,15.8616,54.0225,23.9023,-119.155,-4.64642,-13.6424,0,0
5e+009,-8.68287,163.224,-7.01445,47.7987,15.7972,-73.2202,22.8117,-121.019,-5.73707,-15.5063,0,0
5e+009,-7.3392,168.903,-5.96133,139.787,15.6029,16.3787,21.5642,-123.409,-6.98456,-17.8961,0,0
5e+009,-6.30882,173.922,-4.90154,14.5305,15.3506,-111.349,20.2521,-125.88,-8.29666,-20.3672,0,0
5e+009,-5.6863,176.519,-3.86249,23.3169,15.0889,-104.237,18.9514,-127.554,-9.59733,-22.041,0,0
5e+009,-5.20131,178.937,-2.82891,31.9948,14.7963,-96.8785,17.6252,-128.873,-10.9236,-23.3606,0,0
5e+009,-4.80067,-178.257,-1.78979,-51.4956,14.5068,178.627,16.2965,-129.878,-12.2522,-24.3651,0,0
5e+009,-4.44672,-174.761,-0.742603,91.198,14.2772,-39.1686,15.0198,-130.367,-13.5289,-24.854,0,0
5e+009,-4.13025,-170.834,0.308986,-167.84,14.0839,61.5024,13.7749,-130.658,-14.7738,-25.1452,0,0
5e+009,-3.84637,-166.583,1.36093,-66.8189,13.8579,161.841,12.4969,-131.341,-16.0518,-25.8279,0,0
5.5e+009,-20.2311,145.027,-29.6915,-151.099,-1.16491,86.9447,28.5266,-121.956,0,0,0,0
5.5e+009,-20.1705,145.152,-28.7081,-142.701,-0.179325,95.3663,28.5288,-121.933,0.00220906,0.0238666,0,0
5.5e+009,-20.135,145.313,-27.7542,91.8932,0.775223,-29.9985,28.5294,-121.892,0.00282065,0.0646574,0,0
5.5e+009,-20.11,145.362,-26.7875,-33.4428,1.74292,-155.302,28.5305,-121.859,0.00384909,0.0974163,0,0
5.5e+009,-20.1084,145.507,-25.801,-158.725,2.72716,79.4656,28.5282,-121.809,0.00154201,0.147209,0,0
5.5e+009,-20.0384,145.713,-24.8322,-16.266,3.69307,-138.025,28.5253,-121.759,-0.00133825,0.19712,0,0
5.5e+009,-20.0304,145.893,-23.8531,-141.463,4.67148,96.8282,28.5246,-121.709,-0.00200404,0.24745,0,0
5.5e+009,-19.9597,146.058,-22.8726,0.927013,5.65014,-120.723,28.5227,-121.65,-0.00389163,0.306801,0,0
5.5e+009,-19.8853,146.303,-21.8903,-32.0104,6.62682,-153.579,28.5171,-121.568,-0.00948228,0.388042,0,0
5.5e+009,-19.8034,146.695,-20.905,18.2247,7.60671,-103.279,28.5117,-121.504,-0.01489,0.452399,0,0
5.5e+009,-19.7188,146.913,-19.9164,110.219,8.58765,-11.2307,28.504,-121.45,-0.0225849,0.506856,0,0
5.5e+009,-19.6065,147.179,-18.9254,68.3285,9.56487,-53.0826,28.4903,-121.411,-0.0363449,0.545286,0,0
5.5e+009,-19.4629,147.448,-17.9341,-107.454,10.5356,131.146,28.4697,-121.4,-0.0569266,0.556501,0,0
5.5e+009,-19.3199,147.618,-16.9453,127.444,11.497,5.98055,28.4424,-121.464,-0.0842248,0.492473,0,0
5.5e+009,-19.1406,147.619,-15.9546,-173.304,12.4396,65.0133,28.3942,-121.683,-0.132394,0.273585,0,0
5.5e+009,-18.9322,147.321,-14.9637,-164.652,13.3489,73.1416,28.3126,-122.206,-0.214026,-0.249639,0,0
5.5e+009,-18.5285,146.811,-13.9696,-63.6024,14.1602,173.18,28.1298,-123.217,-0.396768,-1.2609,0,0
5.5e+009,-17.71,146.137,-12.9718,37.3192,14.8145,-87.4005,27.7864,-124.72,-0.740263,-2.76332,0,0
5.5e+009,-16.4465,145.841,-11.9723,87.6255,15.2784,-38.996,27.2506,-126.622,-1.27598,-4.6652,0,0
5.5e+009,-15.0098,145.954,-10.9888,45.7407,15.5691,-83.0265,26.5579,-128.767,-1.96872,-6.81081,0,0
5.5e+009,-13.6618,146.044,-10.014,96.1637,15.7629,-34.7695,25.7768,-130.933,-2.74978,-8.97674,0,0
5.5e+009,-12.4269,146.13,-9.03437,12.6348,15.921,-120.183,24.9554,-132.818,-3.57126,-10.8612,0,0
5.5e+009,-11.2165,146.693,-8.05452,21.3428,16.0391,-112.89,24.0936,-134.233,-4.43298,-12.2761,0,0
5.5e+009,-9.97565,148.227,-7.07248,-103.941,16.0939,120.788,23.1663,-135.271,-5.36028,-13.3147,0,0
5.5e+009,-8.69824,151.503,-6.09568,-11.9864,16.0301,-148.298,22.1258,-136.312,-6.40084,-14.3556,0,0
5.5e+009,-7.45653,156.765,-5.1222,-137.214,15.8228,84.9454,20.945,-137.84,-7.58165,-15.8839,0,0
5.5e+009,-6.416,162.532,-4.15468,-128.678,15.5222,91.4599,19.6768,-139.862,-8.84978,-17.906,0,0
5.5e+009,-5.71784,166.609,-3.17939,-120.09,15.2107,98.4398,18.3901,-141.47,-10.1365,-19.5138,0,0
5.5e+009,-5.30664,169.002,-2.19327,156.221,14.9157,13.8903,17.109,-142.331,-11.4177,-20.3746,0,0
5.5e+009,-4.99847,171.527,-1.20954,-61.3683,14.6702,155.665,15.8797,-142.967,-12.6469,-21.0107,0,0
5.5e+009,-4.75234,174.712,-0.229346,39.2978,14.4909,-104.21,14.7202,-143.507,-13.8064,-21.5511,0,0
5.5e+009,-4.54059,178.499,0.744014,139.879,14.3892,-4.06506,13.6452,-143.944,-14.8814,-21.9872,0,0
6e+009,-20.6923,149.353,-29.7844,-63.8287,-1.22663,158.19,28.5577,-137.981,0,0,0,0
6e+009,-20.6682,149.391,-28.783,-55.5064,-0.229955,166.536,28.553,-137.958,-0.00468789,0.0236492,0,0
6e+009,-20.6424,149.426,-27.8248,178.909,0.733142,40.9892,28.5579,-137.92,0.000179127,0.061766,0,0
6e+009,-20.6148,149.545,-26.8656,53.2946,1.69292,-84.5729,28.5585,-137.868,0.000773921,0.113753,0,0
6e+009,-20.5706,149.628,-25.8975,-72.1511,2.66061,150.02,28.5581,-137.829,0.000381542,0.152473,0,0
6e+009,-20.5158,149.712,-24.9264,70.1778,3.63127,-67.5836,28.5576,-137.761,-0.000102251,0.219843,0,0
6e+009,-20.4698,149.741,-23.9525,-55.3369,4.60465,166.962,28.5571,-137.701,-0.000589464,0.280133,0,0
6e+009,-20.3946,149.85,-22.9734,86.8404,5.58214,-50.775,28.5556,-137.615,-0.00214052,0.36587,0,0
6e+009,-20.3196,149.97,-21.9854,53.7229,6.56605,-83.82,28.5514,-137.543,-0.00630133,0.43834,0,0
6e+009,-20.2253,150.006,-20.9999,103.742,7.54956,-33.7216,28.5495,-137.464,-0.00826782,0.517506,0,0
6e+009,-20.1215,150.241,-20.0114,-164.496,8.53062,58.1265,28.542,-137.377,-0.0157093,0.604203,0,0
6e+009,-20.0089,150.247,-19.0225,153.373,9.50851,16.0496,28.531,-137.324,-0.0267057,0.657661,0,0
6e+009,-19.8764,150.248,-18.034,-22.73,10.4808,-160.032,28.5148,-137.302,-0.0429282,0.679675,0,0
6e+009,-19.7393,150.052,-17.0405,-148.056,11.4473,74.5788,28.4878,-137.365,-0.0699308,0.616282,0,0
6e+009,-19.6146,149.586,-16.055,-89.1113,12.3852,133.284,28.4402,-137.605,-0.117522,0.376524,0,0
6e+009,-19.5189,148.516,-15.0691,-80.7767,13.2833,141.028,28.3524,-138.195,-0.205318,-0.213555,0,0
6e+009,-19.2424,146.524,-14.0829,19.9702,14.0738,-119.314,28.1567,-139.285,-0.401023,-1.3033,0,0
6e+009,-18.5292,143.591,-13.0954,120.547,14.7024,-20.3008,27.7978,-140.848,-0.759956,-2.8665,0,0
6e+009,-17.3886,140.762,-12.1087,170.467,15.1826,27.7681,27.2913,-142.699,-1.26638,-4.718,0,0
6e+009,-16.0547,138.67,-11.1236,128.239,15.5509,-16.4166,26.6745,-144.656,-1.88322,-6.67451,0,0
6e+009,-14.6946,137.162,-10.137,178.364,15.8227,31.8682,25.9597,-146.496,-2.598,-8.5148,0,0
6e+009,-13.4162,136.261,-9.17972,94.3956,16.0191,-53.6354,25.1989,-148.031,-3.35887,-10.0498,0,0
6e+009,-12.2003,135.959,-8.22068,102.676,16.1725,-46.5335,24.3932,-149.209,-4.16452,-11.2279,0,0
6e+009,-11.0399,136.243,-7.25856,-23.0362,16.2722,-173.135,23.5307,-150.099,-5.02701,-12.1173,0,0
6e+009,-9.94649,137.205,-6.29406,68.4128,16.3206,-82.3908,22.6147,-150.804,-5.94304,-12.8224,0,0
6e+009,-8.88322,139.299,-5.32551,-57.3144,16.2906,151.293,21.6161,-151.393,-6.94159,-13.4115,0,0
6e+009,-7.8501,142.8,-4.35584,-49.3447,16.167,158.681,20.5228,-151.974,-8.03493,-13.9929,0,0
6e+009,-6.89249,147.328,-3.38106,-41.2955,15.9546,165.984,19.3356,-152.72,-9.22209,-14.7389,0,0
6e+009,-6.07769,152.007,-2.39763,-125.568,15.6515,80.6967,18.0491,-153.736,-10.5086,-15.7543,0,0
6e+009,-5.45183,156.105,-1.40567,16.1864,15.3458,-138.297,16.7515,-154.484,-11.8063,-16.5026,0,0
6e+009,-5.0612,159.196,-0.409684,116.323,15.1167,-38.1603,15.5264,-154.484,-13.0313,-16.5024,0,0
6e+009,-4.78017,162.562,0.587625,-143.672,14.9757,62.1484,14.3881,-154.179,-14.1696,-16.1982,0,0
6.5e+009,-20.3195,150.614,-29.7505,110.175,-1.1933,-44.8035,28.5572,-154.978,0,0,0,0
6.5e+009,-20.2874,150.549,-28.7695,29.0195,-0.213428,-125.914,28.5561,-154.933,-0.00108631,0.0449737,0,0
6.5e+009,-20.2246,150.574,-27.8065,-37.4229,0.749673,167.688,28.5561,-154.889,-0.00103375,0.0893447,0,0
6.5e+009,-20.2323,150.625,-26.8453,39.1295,1.71821,-115.7,28.5635,-154.829,0.00634519,0.148687,0,0
6.5e+009,-20.1673,150.56,-25.8758,-101.527,2.68449,103.689,28.5603,-154.784,0.00309693,0.194351,0,0
6.5e+009,-20.1104,150.624,-24.899,4.94373,3.65729,-149.785,28.5563,-154.729,-0.000877623,0.249469,0,0
6.5e+009,-20.0527,150.704,-23.9285,24.9553,4.63125,-129.684,28.5598,-154.64,0.00258162,0.338337,0,0
6.5e+009,-19.9883,150.598,-22.9368,131.145,5.62301,-23.42,28.5598,-154.565,0.00266337,0.412587,0,0
6.5e+009,-19.8922,150.583,-21.9555,142.415,6.60151,-12.0506,28.557,-154.465,-0.000210458,0.512711,0,0
6.5e+009,-19.795,150.598,-20.9651,-138.035,7.58746,67.5819,28.5526,-154.383,-0.00462673,0.595409,0,0
6.5e+009,-19.6834,150.477,-19.975,9.99632,8.57235,-144.293,28.5473,-154.289,-0.00983018,0.688633,0,0
6.5e+009,-19.5518,150.339,-18.9826,-79.9125,9.55139,125.866,28.534,-154.222,-0.0232193,0.756094,0,0
6.5e+009,-19.4146,150.088,-17.9898,106.597,10.5248,-47.5897,28.5146,-154.187,-0.0425941,0.791254,0,0
6.5e+009,-19.2877,149.655,-16.9985,-129.122,11.4879,76.6505,28.4864,-154.228,-0.0707919,0.75031,0,0
6.5e+009,-19.1473,148.964,-16.0134,-106.239,12.421,99.3377,28.4344,-154.424,-0.122777,0.554195,0,0
6.5e+009,-19.0689,147.76,-15.0255,127.917,13.3167,-27.0335,28.3421,-154.951,-0.215057,0.0275003,0,0
6.5e+009,-18.9091,145.523,-14.035,-140.514,14.109,63.5042,28.144,-155.982,-0.413172,-1.00381,0,0
6.5e+009,-18.4285,141.493,-13.0396,108.605,14.7304,-48.9026,27.7699,-157.507,-0.787251,-2.52944,0,0
6.5e+009,-17.4375,136.681,-12.043,-130.409,15.1585,70.2651,27.2015,-159.326,-1.35565,-4.34834,0,0
6.5e+009,-16.1757,132.62,-11.0393,-95.7356,15.4636,103.001,26.5029,-161.263,-2.05431,-6.28528,0,0
6.5e+009,-14.8736,129.823,-10.0458,46.2902,15.6848,-116.845,25.7306,-163.135,-2.82659,-8.15685,0,0
6.5e+009,-13.6339,128.133,-9.06393,-43.9303,15.8794,151.379,24.9434,-164.691,-3.61381,-9.71274,0,0
6.5e+009,-12.3947,127.473,-8.07485,157.479,16.0616,-8.29581,24.1364,-165.775,-4.42076,-10.7972,0,0
6.5e+009,-11.1714,127.645,-7.07617,79.2803,16.2191,-87.1899,23.2953,-166.47,-5.26186,-11.4923,0,0
6.5e+009,-10.0101,128.465,-6.07058,84.1793,16.3212,-82.7708,22.3918,-166.95,-6.16543,-11.9721,0,0
6.5e+009,-8.90862,130.161,-5.05857,-145.837,16.3491,46.903,21.4077,-167.26,-7.14949,-12.2817,0,0
6.5e+009,-7.84039,133.114,-4.04252,-19.0719,16.2777,173.407,20.3203,-167.521,-8.23693,-12.5428,0,0
6.5e+009,-6.85456,136.968,-3.02757,113.884,16.1155,-54.1421,19.1431,-168.027,-9.41407,-13.0485,0,0
6.5e+009,-6.03323,140.847,-2.01322,-65.713,15.8578,125.153,17.871,-169.134,-10.6861,-14.1556,0,0
6.5e+009,-5.37388,144.527,-1.00585,22.367,15.5841,-148.052,16.59,-170.419,-11.9672,-15.4413,0,0
6.5e+009,-4.89736,147.919,-0.00325509,-166.318,15.3604,22.664,15.3636,-171.017,-13.1936,-16.0395,0,0
6.5e+009,-4.53232,151.82,0.992233,-69.3601,15.265,120.338,14.2728,-170.302,-14.2844,-15.3244,0,0
7e+009,-19.9371,149.893,-29.7914,-141.318,-1.13868,46.8119,28.6527,-171.87,0,0,0,0
7e+009,-19.9063,149.896,-28.8279,137.432,-0.172986,-34.3689,28.6549,-171.801,0.00220441,0.0690481,0,0
7e+009,-19.8727,149.886,-27.8726,70.6359,0.782558,-101.145,28.6552,-171.781,0.00243829,0.0890938,0,0
7e+009,-19.8701,149.767,-26.9037,147.028,1.75505,-24.6959,28.6588,-171.724,0.0060319,0.146032,0,0
7e+009,-19.7897,149.64,-25.9301,6.14034,2.72867,-165.529,28.6587,-171.67,0.00599416,0.200143,0,0
7e+009,-19.7375,149.544,-24.96,112.265,3.69881,-59.33,28.6589,-171.595,0.00612392,0.27471,0,0
7e+009,-19.669,149.448,-23.9839,132.029,4.67865,-39.4889,28.6626,-171.518,0.00984672,0.352078,0,0
7e+009,-19.6079,149.326,-23.0025,-122.043,5.65839,66.5195,28.6609,-171.438,0.00818777,0.432374,0,0
7e+009,-19.5006,149.127,-22.015,-111.026,6.64229,77.6279,28.6573,-171.346,0.00458664,0.523812,0,0
7e+009,-19.3935,148.964,-21.0291,-31.7844,7.62624,156.957,28.6554,-171.258,0.00263077,0.61161,0,0
7e+009,-19.28,148.629,-20.0406,116.012,8.61069,-55.1382,28.6513,-171.151,-0.00139108,0.719357,0,0
7e+009,-19.145,148.257,-19.05,25.844,9.58562,-145.241,28.6356,-171.085,-0.0171408,0.785383,0,0
7e+009,-18.9942,147.793,-18.0584,-147.908,10.5539,41.0454,28.6123,-171.046,-0.0404025,0.823462,0,0
7e+009,-18.8522,147.136,-17.0744,-24.0208,11.5047,164.913,28.5791,-171.067,-0.0735862,0.80325,0,0
7e+009,-18.7147,146.217,-16.0875,-1.37362,12.4345,-172.583,28.522,-171.21,-0.130712,0.660118,0,0
7e+009,-18.6076,144.937,-15.0995,-127.488,13.3236,60.8922,28.4231,-171.62,-0.229597,0.250008,0,0
7e+009,-18.5144,142.845,-14.1077,-36.2507,14.1188,151.299,28.2266,-172.45,-0.426178,-0.580514,0,0
7e+009,-18.3196,139.011,-13.1128,-147.45,14.7571,38.89,27.8699,-173.66,-0.782859,-1.79033,0,0
7e+009,-17.7403,133.094,-12.1176,-26.571,15.1812,158.449,27.2989,-174.98,-1.35387,-3.11008,0,0
7e+009,-16.8104,126.856,-11.1215,7.85196,15.4531,-168.352,26.5746,-176.204,-2.07813,-4.33415,0,0
7e+009,-15.7474,122.009,-10.1495,149.531,15.6414,-27.7539,25.791,-177.285,-2.86176,-5.41542,0,0
7e+009,-14.6399,118.756,-9.18208,58.9447,15.8045,-119.303,24.9866,-178.248,-3.66615,-6.37805,0,0
7e+009,-13.433,117.296,-8.21073,-99.9743,15.9738,80.9177,24.1846,-179.108,-4.46815,-7.23807,0,0
7e+009,-12.1426,117.248,-7.2367,-178.485,16.142,1.59736,23.3787,-179.918,-5.27399,-8.04781,0,0
7e+009,-10.8857,118.028,-6.26049,-173.933,16.2787,5.26979,22.5392,179.203,-6.11354,-8.92732,0,0
7e+009,-9.70811,119.43,-5.27943,-44.399,16.3656,133.806,21.6451,178.205,-7.00767,-9.92486,0,0
7e+009,-8.59708,121.479,-4.29874,81.8675,16.3782,-100.939,20.677,177.194,-7.97576,-10.9361,0,0
7e+009,-7.57166,123.944,-3.31704,-145.671,16.3123,30.519,19.6293,176.19,-9.02339,-11.9402,0,0
7e+009,-6.70094,126.35,-2.33337,34.0699,16.1726,-150.927,18.506,175.003,-10.1467,-13.1266,0,0
7e+009,-5.98209,128.509,-1.34925,121.588,16.0014,-64.5079,17.3507,173.904,-11.3021,-14.2258,0,0
7e+009,-5.45748,130.114,-0.363356,-67.5908,15.7963,105.623,16.1597,173.214,-12.4931,-14.9164,0,0
7e+009,-5.10455,131.382,0.620398,28.7224,15.572,-158.206,14.9516,173.071,-13.7011,-15.0588,0,0
7.5e+009,-19.7508,150.308,-29.746,-34.6605,-1.05563,134.687,28.6904,169.348,0,0,0,0
7.5e+009,-19.7091,150.212,-28.7667,-115.947,-0.0760068,53.4544,28.6906,169.401,0.000228308,0.0534986,0,0
7.5e+009,-19.7172,150.052,-27.815,176.962,0.881536,-13.5845,28.6965,169.453,0.00610273,0.105496,0,0
7.5e+009,-19.6797,149.904,-26.8446,-106.875,1.85629,62.6183,28.7008,169.493,0.0104257,0.145293,0,0
7.5e+009,-19.6032,149.773,-25.8719,112.032,2.82785,-78.3959,28.6997,169.572,0.00931206,0.223833,0,0
7.5e+009,-19.5645,149.581,-24.8967,-142.068,3.80606,27.5924,28.7027,169.66,0.0123001,0.312289,0,0
7.5e+009,-19.5006,149.312,-23.9188,-122.515,4.78786,47.2433,28.7067,169.759,0.0162477,0.410692,0,0
7.5e+009,-19.4157,148.949,-22.9351,-16.7046,5.77215,153.147,28.7072,169.852,0.0167846,0.503859,0,0
7.5e+009,-19.3257,148.589,-21.9502,-5.99225,6.7552,163.98,28.7054,169.972,0.0150169,0.624249,0,0
7.5e+009,-19.2306,148.194,-20.9611,73.0828,7.7447,-116.837,28.7058,170.08,0.0153522,0.732508,0,0
7.5e+009,-19.1261,147.635,-19.9712,-139.226,8.73005,30.9725,28.7012,170.198,0.0108038,0.850598,0,0
7.5e+009,-19.0056,146.993,-18.9806,130.239,9.70483,-59.4615,28.6854,170.3,-0.00503515,0.951874,0,0
7.5e+009,-18.8902,146.186,-17.9867,-43.5968,10.6761,126.778,28.6628,170.375,-0.0276111,1.0268,0,0
7.5e+009,-18.8008,145.306,-17.0025,79.8938,11.6225,-109.731,28.625,170.375,-0.0654461,1.02735,0,0
7.5e+009,-18.7313,144.106,-16.0156,102.316,12.5406,-87.4533,28.5562,170.231,-0.13424,0.883278,0,0
7.5e+009,-18.7351,142.611,-15.0255,-23.907,13.4033,145.864,28.4288,169.771,-0.261619,0.423638,0,0
7.5e+009,-18.7979,140.213,-14.0314,66.9572,14.1558,-124.131,28.1872,168.912,-0.503185,-0.436293,0,0
