!CSV A.01.01
!Keysight Technologies,N5247B,MY63057157,A.17.10.07
!Date: Monday, September, 01, 2025 15:10:06
!Source: GCA Sweep Data

"Calibration State:","ON",,,,,,,
"Num Freq Points:",19,,,,,,,
"Num Power Points:",32,,,,,,,

Frequency,S11,,Pin Data,,Pout Data,,S21,,Delta Gain,,AI1,AI2
4e+009,-15.8027,156.369,-10.0176,-154.317,18.5238,130.047,28.5413,-75.6356,-0.632109,-4.2484,0,0
4e+009,-14.7231,161.205,-9.03585,-103.761,19.0449,179.701,28.0808,-76.5382,-1.09266,-5.15104,0,0
4e+009,-13.0704,166.319,-8.05383,172.683,19.3071,95.2576,27.3609,-77.4249,-1.81253,-6.03768,0,0
4e+009,-11.2625,173.321,-7.06577,-178.671,19.3552,103.11,26.4209,-78.2189,-2.75248,-6.83173,0,0
4e+009,-9.527,-176.987,-6.07451,97.7852,19.1969,18.8445,25.2714,-78.9408,-3.90206,-7.55357,0,0
4e+009,-7.99075,-166.548,-5.08144,106.189,18.8531,26.2065,23.9346,-79.9822,-5.23886,-8.59506,0,0
4e+009,-6.69632,-157.969,-4.0851,-153.033,18.3645,125.239,22.4496,-81.7274,-6.72381,-10.3402,0,0
4e+009,-5.62545,-152.229,-3.08536,-94.0008,17.7127,-178.425,20.7981,-84.4237,-8.37533,-13.0365,0,0
4e+009,-4.83765,-148.47,-2.08492,6.90725,17.041,-80.8878,19.1259,-87.7951,-10.0475,-16.4079,0,0
4e+009,-4.38049,-146.535,-1.08245,57.2107,16.5106,-33.4763,17.593,-90.6869,-11.5804,-19.2998,0,0
4e+009,-4.18938,-145.83,-0.079964,66.0692,16.115,-26.6568,16.1949,-92.726,-12.9785,-21.3388,0,0
4e+009,-4.16205,-145.119,0.926072,-17.2712,15.7953,-111.413,14.8692,-94.1418,-14.3042,-22.7546,0,0
4.5e+009,-18.2088,135.728,-29.7057,153.275,-0.616117,64.4608,29.0896,-88.8142,0,0,0,0
4.5e+009,-18.2088,135.724,-28.7169,120.248,0.375568,31.4408,29.0925,-88.8073,0.00283876,0.00692623,0,0
4.5e+009,-18.1927,135.926,-27.7549,-138.827,1.33713,132.362,29.092,-88.8112,0.00238034,0.00297799,0,0
4.5e+009,-18.1854,135.842,-26.7858,95.9977,2.30577,7.18469,29.0915,-88.813,0.0019348,0.00124594,0,0
4.5e+009,-18.1903,136.002,-25.8324,12.387,3.26191,-76.4021,29.0943,-88.7891,0.00469938,0.0250926,0,0
4.5e+009,-18.2001,135.99,-24.8567,-154.316,4.23589,116.927,29.0926,-88.7574,0.0029857,0.0567917,0,0
4.5e+009,-18.169,136.084,-23.8909,-53.3908,5.20225,-142.136,29.0931,-88.745,0.00349475,0.069166,0,0
4.5e+009,-18.1841,136.282,-22.9082,-44.5213,6.18605,-133.233,29.0942,-88.7116,0.0045975,0.102584,0,0
4.5e+009,-18.201,136.402,-21.9233,-35.7392,7.16861,-124.434,29.0919,-88.6947,0.00232497,0.1195,0,0
4.5e+009,-18.2041,136.597,-20.9351,-26.8472,8.15616,-115.505,29.0912,-88.6581,0.00160774,0.156088,0,0
4.5e+009,-18.189,136.875,-19.9447,-110.1,9.14472,161.272,29.0894,-88.6275,-0.000172404,0.186677,0,0
4.5e+009,-18.2022,137.176,-18.9549,-101.198,10.1325,170.213,29.0874,-88.5896,-0.00223531,0.224641,0,0
4.5e+009,-18.205,137.511,-17.9621,83.1969,11.1224,-5.35052,29.0844,-88.5474,-0.00519194,0.266803,0,0
4.5e+009,-18.2017,137.873,-16.9678,-41.748,12.112,-130.276,29.0798,-88.5276,-0.00982214,0.286595,0,0
4.5e+009,-18.2097,138.288,-15.9784,-32.7138,13.0948,-121.219,29.0732,-88.505,-0.0163991,0.309242,0,0
4.5e+009,-18.2172,138.774,-14.9866,160.684,14.0754,72.1617,29.062,-88.5218,-0.0276588,0.292386,0,0
4.5e+009,-18.2128,139.421,-13.9925,-56.3848,15.0536,-144.961,29.0461,-88.5767,-0.043483,0.237525,0,0
4.5e+009,-18.1987,140.142,-12.9946,44.7161,16.0225,-44.0527,29.0171,-88.7688,-0.0725159,0.0454146,0,0
4.5e+009,-18.1128,141.197,-11.9968,146.008,16.9446,56.5439,28.9414,-89.4645,-0.148164,-0.650323,0,0
4.5e+009,-17.8074,143.732,-10.9976,155.009,17.7669,64.1947,28.7645,-90.8145,-0.325118,-2.00028,0,0
4.5e+009,-17.2261,147.477,-10.0181,164.002,18.4809,71.6869,28.499,-92.3154,-0.590633,-3.50118,0,0
4.5e+009,-16.0927,152.593,-9.03625,-145.259,19.0296,121.067,28.0658,-93.6734,-1.02378,-4.85918,0,0
4.5e+009,-14.3209,157.554,-8.05086,131.442,19.3467,36.4995,27.3975,-94.9422,-1.69207,-6.12797,0,0
4.5e+009,-12.308,162.536,-7.06054,140.46,19.4671,44.3543,26.5276,-96.1056,-2.56199,-7.29142,0,0
4.5e+009,-10.3427,170.182,-6.06942,57.3484,19.3749,-39.9232,25.4443,-97.2715,-3.64527,-8.45733,0,0
4.5e+009,-8.50649,179.566,-5.07744,66.2945,19.0305,-32.44,24.1079,-98.7344,-4.98169,-9.92022,0,0
4.5e+009,-6.94828,-171.597,-4.08764,167.652,18.5006,66.6962,22.5882,-100.955,-6.50141,-12.1411,0,0
4.5e+009,-5.83622,-164.96,-3.10336,-132.858,17.96,123.483,21.0634,-103.659,-8.02622,-14.8447,0,0
4.5e+009,-5.06778,-161.064,-2.11417,-31.6598,17.367,-137.751,19.4812,-106.092,-9.60845,-17.2774,0,0
4.5e+009,-4.46198,-158.48,-1.12215,18.8679,16.6065,-89.912,17.7286,-108.78,-11.361,-19.9657,0,0
4.5e+009,-4.07671,-156.789,-0.128649,27.8759,15.855,-83.5223,15.9836,-111.398,-13.106,-22.584,0,0
4.5e+009,-3.92906,-155.457,0.868573,-55.4709,15.287,-168.729,14.4184,-113.258,-14.6712,-24.4439,0,0
5e+009,-20.0277,132.547,-29.7577,116.904,-0.736773,11.3857,29.0209,-105.518,0,0,0,0
5e+009,-20.028,132.58,-28.7646,83.7465,0.258799,-21.7593,29.0234,-105.506,0.00251797,0.012606,0,0
5e+009,-20.0211,132.754,-27.7834,-175.249,1.23923,79.233,29.0227,-105.518,0.00174333,0.000772063,0,0
5e+009,-20.0597,132.698,-26.8281,59.4331,2.19386,-46.0543,29.0219,-105.487,0.000989767,0.0310101,0,0
5e+009,-20.0046,132.705,-25.8672,-24.0857,3.15671,-129.562,29.0239,-105.477,0.00300018,0.0416942,0,0
5e+009,-19.9886,132.92,-24.8904,169.104,4.13333,63.6591,29.0237,-105.445,0.00277047,0.0736911,0,0
5e+009,-20.0141,132.973,-23.9176,-89.9256,5.10745,164.637,29.025,-105.438,0.00412789,0.0804784,0,0
5e+009,-19.9949,133.185,-22.9349,-81.105,6.08926,173.504,29.0242,-105.391,0.00323661,0.127255,0,0
5e+009,-19.9818,133.563,-21.9506,-72.3988,7.07421,-177.768,29.0248,-105.369,0.00386202,0.149048,0,0
5e+009,-19.9735,133.745,-20.96,-63.5177,8.06345,-168.835,29.0234,-105.318,0.0024978,0.200711,0,0
5e+009,-19.9682,134.01,-19.9689,-146.846,9.05325,107.876,29.0222,-105.278,0.00126616,0.240253,0,0
5e+009,-19.9588,134.318,-18.9807,-137.998,10.0399,116.773,29.0207,-105.229,-0.00026508,0.288889,0,0
5e+009,-19.9462,134.79,-17.9873,46.3649,11.0311,-58.8132,29.0184,-105.178,-0.00250519,0.340281,0,0
5e+009,-19.9349,135.189,-16.9956,-78.66,12.019,176.195,29.0145,-105.145,-0.00640736,0.373085,0,0
5e+009,-19.9195,135.655,-16.0053,-69.7184,13.0035,-174.837,29.0088,-105.118,-0.0121515,0.399986,0,0
5e+009,-19.9014,136.276,-15.0102,123.629,13.9888,18.516,28.999,-105.113,-0.0219378,0.405688,0,0
5e+009,-19.8658,136.927,-14.0141,-93.5001,14.969,161.335,28.9831,-105.165,-0.037862,0.353494,0,0
5e+009,-19.8132,137.557,-13.0147,7.50735,15.9365,-97.8777,28.9512,-105.385,-0.0697172,0.133321,0,0
5e+009,-19.6256,138.226,-12.0148,108.759,16.8321,2.53761,28.8469,-106.221,-0.174039,-0.702912,0,0
5e+009,-19.0467,139.92,-11.0236,117.574,17.582,9.79272,28.6056,-107.781,-0.415311,-2.26285,0,0
5e+009,-18.2195,142.199,-10.0417,126.444,18.2527,17.1196,28.2945,-109.325,-0.726456,-3.80619,0,0
5e+009,-17.0773,144.649,-9.05172,176.963,18.8482,66.7198,27.8999,-110.243,-1.12105,-4.72476,0,0
5e+009,-15.304,147.809,-8.05098,93.4889,19.2537,-17.3917,27.3047,-110.881,-1.71624,-5.36228,0,0
5e+009,-13.2242,151.509,-7.03968,102.186,19.4789,-9.52757,26.5186,-111.714,-2.50233,-6.19531,0,0
5e+009,-11.1253,157.461,-6.00488,18.6379,19.5292,-94.2528,25.5341,-112.891,-3.48684,-7.37238,0,0
5e+009,-9.14814,165.428,-4.94003,27.1633,19.3969,-87.5118,24.337,-114.675,-4.68396,-9.1568,0,0
5e+009,-7.46554,173.673,-3.8576,128.053,19.1169,10.6224,22.9745,-117.431,-6.04638,-11.9126,0,0
5e+009,-6.22473,-179.62,-2.78368,-172.791,18.7841,66.3505,21.5678,-120.858,-7.45311,-15.3399,0,0
5e+009,-5.46559,-176.277,-1.73621,-71.8818,18.4831,164.371,20.2193,-123.747,-8.80162,-18.229,0,0
5e+009,-4.96859,-174.924,-0.708246,-21.6264,18.1625,-147.8,18.8708,-126.174,-10.1501,-20.6552,0,0
5e+009,-4.58911,-173.98,0.31293,-12.8123,17.7696,-141.435,17.4567,-128.622,-11.5642,-23.1041,0,0
5e+009,-4.30707,-172.882,1.32919,-96.4845,17.3557,132.699,16.0265,-130.817,-12.9945,-25.2986,0,0
5.5e+009,-21.8083,134.513,-29.6468,-32.0492,-0.615259,-153.809,29.0316,-121.759,0,0,0,0
5.5e+009,-21.7682,134.503,-28.6661,-65.4781,0.366148,172.785,29.0323,-121.737,0.000686959,0.0225769,0,0
5.5e+009,-21.778,134.824,-27.6975,35.3851,1.33193,-86.3244,29.0294,-121.71,-0.00218325,0.0499536,0,0
5.5e+009,-21.7766,134.85,-26.7459,-90.1391,2.28763,148.17,29.0335,-121.691,0.00196068,0.0685904,0,0
5.5e+009,-21.7634,134.811,-25.779,-173.717,3.25528,64.603,29.0343,-121.68,0.00271252,0.0795251,0,0
5.5e+009,-21.763,134.937,-24.8135,19.2121,4.21945,-102.431,29.0329,-121.643,0.00132982,0.116187,0,0
5.5e+009,-21.7368,135.254,-23.8333,120.048,5.20208,-1.56138,29.0354,-121.609,0.00381599,0.150242,0,0
5.5e+009,-21.7259,135.3,-22.8574,128.765,6.17771,7.19405,29.0351,-121.571,0.00350148,0.188489,0,0
5.5e+009,-21.6907,135.621,-21.8699,137.322,7.16301,15.7943,29.033,-121.528,0.00136915,0.231536,0,0
5.5e+009,-21.6499,135.978,-20.8849,146.026,8.15037,24.5407,29.0352,-121.486,0.00365201,0.273837,0,0
5.5e+009,-21.6315,136.3,-19.8996,62.4251,9.13611,-59.0049,29.0357,-121.43,0.00412013,0.32945,0,0
5.5e+009,-21.5976,136.686,-18.9065,71.0781,10.1264,-50.2956,29.0329,-121.374,0.0012703,0.385705,0,0
5.5e+009,-21.5762,137.067,-17.916,-104.727,11.1153,133.954,29.0313,-121.32,-0.000285532,0.439853,0,0
5.5e+009,-21.5171,137.582,-16.9245,130.14,12.1036,8.86856,29.0281,-121.272,-0.00350974,0.487903,0,0
5.5e+009,-21.4663,138.155,-15.9345,138.823,13.0871,17.5935,29.0216,-121.23,-0.00994564,0.529705,0,0
5.5e+009,-21.4077,138.679,-14.9419,-28.043,14.0697,-149.267,29.0116,-121.224,-0.0199367,0.535235,0,0
5.5e+009,-21.3272,139.305,-13.9453,114.608,15.0469,-6.68341,28.9922,-121.292,-0.0393949,0.467895,0,0
5.5e+009,-21.2289,139.541,-12.9455,-144.507,15.9982,93.8241,28.9436,-121.669,-0.087941,0.0907085,0,0
5.5e+009,-20.8253,139.114,-11.9408,-43.4535,16.8258,-166.3,28.7666,-122.847,-0.265011,-1.08749,0,0
5.5e+009,-19.9543,138.905,-10.9518,-34.8227,17.4957,-159.445,28.4474,-124.622,-0.584135,-2.86283,0,0
5.5e+009,-19.015,139.087,-9.96685,-26.0729,18.1331,-152.311,28.0999,-126.238,-0.931636,-4.47831,0,0
5.5e+009,-18.0029,139.449,-8.97878,24.2563,18.7797,-102.77,27.7584,-127.026,-1.27315,-5.2666,0,0
5.5e+009,-16.355,140.541,-7.99062,-59.2644,19.2681,173.4,27.2587,-127.336,-1.77285,-5.57663,0,0
5.5e+009,-14.3302,142.218,-7.00067,-50.5636,19.5506,-178.417,26.5513,-127.854,-2.48031,-6.09441,0,0
5.5e+009,-12.3275,144.782,-6.01316,-134.142,19.695,97.3743,25.7081,-128.484,-3.32344,-6.72416,0,0
5.5e+009,-10.4581,149.261,-5.02858,-125.478,19.7077,105.23,24.7362,-129.292,-4.29535,-7.53248,0,0
5.5e+009,-8.78992,155.445,-4.05773,-24.5458,19.5729,-155.185,23.6306,-130.639,-5.401,-8.87984,0,0
5.5e+009,-7.34894,162.405,-3.09529,34.6136,19.2966,-98.4083,22.3918,-133.022,-6.63973,-11.2625,0,0
5.5e+009,-6.17069,168.914,-2.13146,135.344,18.9306,-1.06079,21.062,-136.404,-7.96953,-14.6449,0,0
5.5e+009,-5.34911,173.521,-1.15762,-174.604,18.5786,45.6546,19.7362,-139.742,-9.29534,-17.9822,0,0
5.5e+009,-4.9487,175.067,-0.168583,-165.986,18.3095,52.4398,18.4781,-141.574,-10.5535,-19.8146,0,0
5.5e+009,-4.71048,175.713,0.819993,110.125,18.0398,-32.8046,17.2198,-142.93,-11.8118,-21.1706,0,0
6e+009,-22.7377,145.43,-29.7042,55.547,-0.606913,-82.1749,29.0973,-137.722,0,0,0,0
6e+009,-22.7145,145.562,-28.744,21.9228,0.352423,-115.772,29.0964,-137.695,-0.000898336,0.0274581,0,0
6e+009,-22.7234,145.524,-27.785,122.621,1.3115,-15.0543,29.0965,-137.676,-0.000818333,0.0464512,0,0
6e+009,-22.6864,145.645,-26.8289,-3.11688,2.26937,-140.773,29.0983,-137.656,0.00101823,0.0655965,0,0
6e+009,-22.6702,145.711,-25.8619,-86.8694,3.23759,135.494,29.0995,-137.637,0.00223494,0.0851959,0,0
6e+009,-22.6349,145.7,-24.8977,105.902,4.20408,-31.6998,29.1018,-137.601,0.00454061,0.120626,0,0
6e+009,-22.6047,145.926,-23.9232,-153.543,5.17958,68.8953,29.1028,-137.562,0.00553865,0.160129,0,0
6e+009,-22.5682,146.124,-22.9453,-144.984,6.15774,77.4922,29.103,-137.523,0.00575478,0.198629,0,0
6e+009,-22.5217,146.359,-21.9632,-136.64,7.14054,85.884,29.1037,-137.476,0.00642739,0.245603,0,0
6e+009,-22.4722,146.596,-20.9748,-128.217,8.13058,94.3808,29.1054,-137.403,0.00810096,0.319386,0,0
6e+009,-22.4171,146.771,-19.986,147.981,9.11863,10.6349,29.1046,-137.346,0.00731025,0.375958,0,0
6e+009,-22.3475,147.146,-18.9982,156.433,10.1059,19.1547,29.1041,-137.278,0.00678252,0.443613,0,0
6e+009,-22.2794,147.482,-18.0066,-19.7085,11.0964,-156.918,29.103,-137.209,0.00576253,0.512693,0,0
6e+009,-22.1915,147.849,-17.0126,-145.113,12.0873,77.7422,29.0999,-137.144,0.00263025,0.577557,0,0
6e+009,-22.0933,148.178,-16.0256,-136.725,13.0686,86.1785,29.0942,-137.096,-0.00303852,0.625569,0,0
6e+009,-21.9916,148.56,-15.0366,56.1582,14.0463,-80.921,29.0829,-137.079,-0.0143775,0.642802,0,0
6e+009,-21.8757,148.712,-14.0459,-161.534,15.0146,61.3009,29.0605,-137.165,-0.036819,0.55677,0,0
6e+009,-21.7941,147.963,-13.0498,-60.9181,15.9348,161.362,28.9846,-137.72,-0.112706,0.00218498,0,0
6e+009,-21.3346,145.017,-12.0534,39.7701,16.6782,-99.4495,28.7315,-139.22,-0.365742,-1.49757,0,0
6e+009,-20.3493,141.323,-11.0565,48.1291,17.2715,-93.1493,28.328,-141.278,-0.769278,-3.55649,0,0
6e+009,-19.406,138.925,-10.0532,56.5416,17.8868,-86.5047,27.94,-143.046,-1.15725,-5.32435,0,0
6e+009,-18.623,137.556,-9.07795,106.556,18.5526,-37.2293,27.6306,-143.785,-1.46669,-6.06307,0,0
6e+009,-17.2752,136.536,-8.10571,22.6039,19.1479,-121.059,27.2536,-143.663,-1.84365,-5.94124,0,0
6e+009,-15.2872,136.134,-7.14039,30.8234,19.5242,-112.727,26.6645,-143.551,-2.43274,-5.8287,0,0
6e+009,-13.2778,136.803,-6.17791,-53.3061,19.7431,162.886,25.921,-143.808,-3.17631,-6.08584,0,0
6e+009,-11.4727,138.993,-5.21294,-45.0926,19.8638,170.602,25.0767,-144.306,-4.02055,-6.58369,0,0
6e+009,-9.90149,142.387,-4.24581,55.2329,19.8962,-89.7568,24.1421,-144.99,-4.95522,-7.26778,0,0
6e+009,-8.54589,146.488,-3.27446,113.817,19.8381,-32.16,23.1125,-145.977,-5.98477,-8.25459,0,0
6e+009,-7.3796,150.857,-2.29776,-145.923,19.6845,66.7212,21.9823,-147.356,-7.11502,-9.63425,0,0
6e+009,-6.37862,155.14,-1.31639,-96.5347,19.4343,114.277,20.7507,-149.189,-8.34663,-11.4668,0,0
6e+009,-5.52761,159.094,-0.333189,-88.6137,19.0959,119.832,19.429,-151.554,-9.66823,-13.8321,0,0
6e+009,-4.89507,162.164,0.655351,-173.06,18.7388,32.9867,18.0835,-153.953,-11.0138,-16.2309,0,0
6.5e+009,-22.0634,152.275,-29.7009,-109.232,-0.549543,96.0831,29.1514,-154.685,0,0,0,0
6.5e+009,-22.0605,152.394,-28.7318,-107.346,0.418008,97.9935,29.1498,-154.66,-0.00153531,0.0249982,0,0
6.5e+009,-22.0404,152.294,-27.7759,2.13287,1.37537,-152.51,29.1512,-154.643,-0.000137974,0.0421671,0,0
6.5e+009,-21.9822,152.276,-26.8257,-4.89586,2.32759,-159.512,29.1533,-154.616,0.00190893,0.0689435,0,0
6.5e+009,-21.9883,152.45,-25.8516,122.411,3.30083,-32.1757,29.1525,-154.587,0.00109794,0.0983193,0,0
6.5e+009,-21.947,152.299,-24.886,145.347,4.26734,-9.20708,29.1534,-154.554,0.00199794,0.131306,0,0
6.5e+009,-21.8954,152.42,-23.9114,165.173,5.24498,10.6655,29.1564,-154.508,0.00502208,0.177556,0,0
6.5e+009,-21.867,152.427,-22.9273,3.98105,6.23055,-150.48,29.1579,-154.461,0.00651889,0.223992,0,0
6.5e+009,-21.7997,152.616,-21.9401,-169.351,7.21823,36.2418,29.1583,-154.407,0.00691588,0.278322,0,0
6.5e+009,-21.7388,152.599,-20.9527,177.866,8.208,23.5321,29.1607,-154.334,0.00931206,0.35099,0,0
6.5e+009,-21.6722,152.745,-19.9631,-126.371,9.19824,79.3683,29.1613,-154.261,0.00992059,0.423922,0,0
6.5e+009,-21.5831,152.787,-18.9706,152.703,10.1892,-1.47857,29.1599,-154.181,0.00848903,0.503849,0,0
6.5e+009,-21.5048,152.967,-17.9773,163.624,11.183,9.52655,29.1604,-154.097,0.00898245,0.587635,0,0
6.5e+009,-21.393,153.004,-16.9858,-164.413,12.1713,41.5608,29.157,-154.026,0.00565809,0.658993,0,0
6.5e+009,-21.2968,153.114,-15.9976,-58.0498,13.1529,147.989,29.1505,-153.961,-0.000873739,0.724035,0,0
6.5e+009,-21.1766,153.116,-15.0096,9.58151,14.1285,-144.348,29.1381,-153.929,-0.0132723,0.755972,0,0
6.5e+009,-21.0574,153.001,-14.0171,-157.94,15.0976,48.0863,29.1147,-153.974,-0.0367177,0.711221,0,0
6.5e+009,-21.0077,152.203,-13.0193,7.91599,16.0265,-146.472,29.0458,-154.388,-0.10556,0.296783,0,0
6.5e+009,-20.8936,148.672,-12.0187,45.7537,16.7845,-109.936,28.8032,-155.69,-0.348218,-1.00477,0,0
6.5e+009,-20.3047,142.447,-11.014,-11.4779,17.3508,-169.059,28.3649,-157.582,-0.786515,-2.89644,0,0
6.5e+009,-19.5412,137.461,-10.0195,130.296,17.9059,-28.898,27.9253,-159.194,-1.22603,-4.50846,0,0
6.5e+009,-18.7589,134.513,-9.0356,-51.9646,18.5377,148.08,27.5733,-159.955,-1.57805,-5.27007,0,0
6.5e+009,-17.3653,132.331,-8.04425,-44.0615,19.1142,155.861,27.1585,-160.077,-1.9929,-5.39228,0,0
6.5e+009,-15.3727,130.843,-7.04234,145.495,19.4895,-14.8055,26.5318,-160.3,-2.61958,-5.6151,0,0
6.5e+009,-13.3878,130.258,-6.03244,-126.397,19.7317,72.8163,25.7641,-160.787,-3.38727,-6.10146,0,0
6.5e+009,-11.5728,131.068,-5.01737,-70.7937,19.8814,127.854,24.8988,-161.352,-4.2526,-6.66671,0,0
6.5e+009,-9.95345,133.248,-3.99687,-36.164,19.9438,161.903,23.9406,-161.933,-5.21073,-7.24782,0,0
6.5e+009,-8.53399,136.326,-2.97831,-69.9822,19.9177,127.422,22.896,-162.596,-6.25533,-7.9109,0,0
6.5e+009,-7.30755,139.835,-1.95904,-157.101,19.8057,39.3282,21.7648,-163.571,-7.38661,-8.88561,0,0
6.5e+009,-6.26901,143.393,-0.945459,14.1174,19.6057,-151.045,20.5511,-165.162,-8.60024,-10.4771,0,0
6.5e+009,-5.42004,146.666,0.0610021,-165.529,19.3294,26.8901,19.2684,-167.581,-9.88301,-12.8961,0,0
6.5e+009,-4.77624,149.384,1.05669,14.6889,19.0167,-155.883,17.96,-170.572,-11.1913,-15.8865,0,0
7e+009,-21.393,153.965,-29.7523,-0.427156,-0.45415,-172.145,29.2981,-171.718,0,0,0,0
7e+009,-21.3668,153.896,-28.7886,1.27306,0.51393,-170.444,29.3026,-171.717,0.00445631,0.00082681,0,0
7e+009,-21.3421,153.734,-27.8417,110.516,1.46209,-61.1473,29.3038,-171.663,0.00568911,0.0544919,0,0
7e+009,-21.3286,153.92,-26.8721,103.292,2.4314,-68.3692,29.3035,-171.662,0.00544765,0.0559137,0,0
7e+009,-21.2966,153.796,-25.9082,-129.73,3.39835,58.6398,29.3065,-171.631,0.00843839,0.0869391,0,0
7e+009,-21.2769,153.754,-24.944,-106.908,4.3634,81.494,29.3074,-171.598,0.00933686,0.119107,0,0
7e+009,-21.2329,153.688,-23.9616,-87.2767,5.34938,101.174,29.311,-171.55,0.0128855,0.167848,0,0
7e+009,-21.188,153.677,-22.9809,111.116,6.33055,-60.3804,29.3114,-171.497,0.0133072,0.22091,0,0
7e+009,-21.1263,153.637,-21.9926,-62.4798,7.32021,126.084,29.3128,-171.436,0.0147481,0.281505,0,0
7e+009,-21.0585,153.578,-21.0052,-75.4918,8.31051,113.15,29.3157,-171.358,0.0176262,0.359277,0,0
7e+009,-20.9737,153.476,-20.0182,-20.0819,9.29888,168.64,29.3171,-171.278,0.0189882,0.439549,0,0
7e+009,-20.8994,153.331,-19.027,-101.147,10.2919,87.6658,29.3188,-171.187,0.0207317,0.530149,0,0
7e+009,-20.8069,153.296,-18.0338,-90.5068,11.2848,98.3936,29.3185,-171.1,0.0204308,0.617902,0,0
7e+009,-20.7036,153.207,-17.0483,-58.9802,12.2679,130.007,29.3162,-171.013,0.0181201,0.704838,0,0
7e+009,-20.5956,152.996,-16.0595,47.2608,13.2502,-123.669,29.3097,-170.929,0.0116465,0.788107,0,0
7e+009,-20.4809,152.721,-15.0692,114.469,14.2273,-56.4097,29.2965,-170.879,-0.00162284,0.83885,0,0
7e+009,-20.3711,152.318,-14.0753,-53.3405,15.1954,135.783,29.2708,-170.877,-0.0273204,0.840915,0,0
7e+009,-20.3236,151.627,-13.0756,112.165,16.1347,-58.9524,29.2103,-171.118,-0.0878184,0.599808,0,0
7e+009,-20.4587,149.079,-12.0718,149.783,16.9289,-22.2622,29.0007,-172.045,-0.297356,-0.327304,0,0
7e+009,-20.4653,142.426,-11.0644,92.2922,17.4883,-81.1714,28.5527,-173.464,-0.745436,-1.74602,0,0
7e+009,-20.1123,135.088,-10.0809,-126.311,17.9685,59.0111,28.0494,-174.678,-1.24872,-2.96068,0,0
7e+009,-19.502,129.865,-9.10236,51.1476,18.5258,-124.238,27.6282,-175.386,-1.66993,-3.66851,0,0
7e+009,-18.3307,126.027,-8.12223,58.7542,19.084,-116.893,27.2063,-175.648,-2.09183,-3.93011,0,0
7e+009,-16.4664,123.19,-7.14265,-112.01,19.4716,72.0686,26.6143,-175.922,-2.68385,-4.20406,0,0
7e+009,-14.4654,121.928,-6.16433,-24.2433,19.7254,159.219,25.8897,-176.537,-3.40836,-4.8198,0,0
7e+009,-12.601,121.897,-5.18288,30.9815,19.894,-146.442,25.0769,-177.423,-4.22123,-5.70549,0,0
7e+009,-10.946,122.836,-4.20263,65.0339,19.9855,-113.284,24.1881,-178.318,-5.10997,-6.60016,0,0
7e+009,-9.49339,124.477,-3.22171,30.8086,20.0064,-148.334,23.2282,-179.142,-6.06994,-7.42482,0,0
7e+009,-8.22999,126.485,-2.24237,-56.9439,19.9645,123.102,22.2069,-179.954,-7.09119,-8.23668,0,0
7e+009,-7.15458,128.6,-1.26261,113.793,19.872,-67.1652,21.1346,179.042,-8.16347,-9.24021,0,0
7e+009,-6.25416,130.648,-0.284617,-66.4333,19.7348,111.208,20.0194,177.641,-9.27868,-10.641,0,0
7e+009,-5.51778,132.531,0.689472,113.168,19.5626,-71.0035,18.8731,175.828,-10.425,-12.4543,0,0
7.5e+009,-20.9258,155.665,-29.7031,106.35,-0.317182,-84.5506,29.3859,169.099,0,0,0,0
7.5e+009,-20.9084,155.564,-28.74,107.958,0.650225,-82.9329,29.3902,169.109,0.00429598,0.0095441,0,0
7.5e+009,-20.8828,155.597,-27.7863,-143.04,1.60462,26.096,29.3909,169.136,0.0050045,0.0364673,0,0
7.5e+009,-20.8424,155.417,-26.8183,-150.353,2.57388,18.8288,29.3922,169.182,0.00626506,0.0827347,0,0
7.5e+009,-20.8134,155.37,-25.852,-23.6981,3.54148,145.513,29.3935,169.211,0.00753973,0.112142,0,0
7.5e+009,-20.8172,155.085,-24.882,-0.900973,4.51639,168.353,29.3984,169.254,0.0124246,0.155047,0,0
7.5e+009,-20.7474,155.057,-23.9062,18.5453,5.49664,-172.152,29.4028,169.303,0.0168712,0.203767,0,0
7.5e+009,-20.7027,154.942,-22.9202,-143.372,6.48477,25.9949,29.4049,169.367,0.0189985,0.267321,0,0
7.5e+009,-20.6406,154.586,-21.932,42.9383,7.47614,-147.618,29.4081,169.443,0.0222133,0.344081,0,0
7.5e+009,-20.5827,154.482,-20.9462,29.7001,8.46559,-160.766,29.4118,169.534,0.0258307,0.435072,0,0
7.5e+009,-20.5078,154.213,-19.9578,84.8693,9.45823,-105.507,29.416,169.623,0.0301182,0.523863,0,0
7.5e+009,-20.4268,153.943,-18.9639,3.55186,10.4558,173.283,29.4197,169.731,0.0337399,0.631597,0,0
7.5e+009,-20.3458,153.684,-17.9721,14.0389,11.4487,-176.124,29.4208,169.838,0.0348771,0.738196,0,0
7.5e+009,-20.2472,153.321,-16.9844,45.3545,12.4339,-144.7,29.4183,169.946,0.0324215,0.846502,0,0
7.5e+009,-20.1522,152.935,-15.9966,151.3,13.4159,-38.6523,29.4125,170.048,0.0265296,0.948792,0,0
7.5e+009,-20.0653,152.435,-15.005,-141.703,14.3922,28.4221,29.3972,170.125,0.011284,1.02612,0,0
7.5e+009,-19.9969,151.759,-14.0088,50.2865,15.3555,-139.599,29.3643,170.115,-0.021605,1.01551,0,0
7.5e+009,-20.0923,150.883,-13.0091,-144.451,16.2521,25.2603,29.2612,169.712,-0.124775,0.612397,0,0
