!CSV A.01.01
!Keysight Technologies,N5247B,MY63057157,A.17.10.07
!Date: Monday, September, 01, 2025 16:03:53
!Source: GCA Sweep Data

"Calibration State:","ON",,,,,,,
"Num Freq Points:",19,,,,,,,
"Num Power Points:",32,,,,,,,

Frequency,S11,,Pin Data,,Pout Data,,S21,,Delta Gain,,AI1,AI2
4e+009,-15.5857,160.408,-8.9681,13.6238,19.1676,-61.232,28.1357,-74.8558,-0.759088,-1.9658,0,0
4e+009,-13.9323,164.423,-7.987,-69.8245,19.5375,-145.027,27.5245,-75.2021,-1.37029,-2.31205,0,0
4e+009,-12.0201,171.573,-7.00086,164.851,19.6712,89.1739,26.6721,-75.6776,-2.22273,-2.78753,0,0
4e+009,-10.166,-178.613,-6.01004,-144.808,19.6051,138.964,25.6151,-76.2271,-3.27969,-3.33708,0,0
4e+009,-8.51871,-168.165,-5.01874,89.6822,19.3507,12.4744,24.3694,-77.2078,-4.52541,-4.31777,0,0
4e+009,-7.16417,-159.113,-4.02478,56.5676,18.986,-22.4274,23.0108,-78.9949,-5.88401,-6.10492,0,0
4e+009,-6.08932,-152.744,-3.03066,-68.8473,18.5213,-150.42,21.552,-81.5731,-7.34286,-8.6831,0,0
4e+009,-5.27042,-148.748,-2.03411,165.875,17.932,80.9636,19.9661,-84.9113,-8.92873,-12.0212,0,0
4e+009,-4.75301,-146.526,-1.03485,40.7152,17.3385,-47.7239,18.3734,-88.4391,-10.5215,-15.5491,0,0
4e+009,-4.55969,-146.066,-0.035932,-84.2535,16.864,-175.419,16.8999,-91.1654,-11.9949,-18.2753,0,0
4e+009,-4.56475,-146.166,0.965771,16.672,16.4468,-76.4657,15.481,-93.1376,-13.4138,-20.2476,0,0
4.5e+009,-18.6512,145.251,-29.7195,11.2001,-0.918661,-79.1868,28.8009,-90.387,0,0,0,0
4.5e+009,-18.6479,145.485,-28.7076,112.204,0.0943923,21.8532,28.802,-90.3513,0.00112589,0.0356345,0,0
4.5e+009,-18.6714,145.435,-27.7349,-13.0351,1.07082,-103.389,28.8057,-90.3543,0.00487832,0.0326612,0,0
4.5e+009,-18.6646,145.544,-26.7591,-138.27,2.04296,131.404,28.802,-90.3255,0.00116368,0.0614078,0,0
4.5e+009,-18.6597,145.61,-25.7832,96.5823,3.01652,6.26577,28.7997,-90.3165,-0.00117253,0.0704446,0,0
4.5e+009,-18.6635,145.626,-24.8013,-120.686,4.00089,149.007,28.8021,-90.3067,0.00127858,0.080256,0,0
4.5e+009,-18.6572,145.766,-23.8281,72.5469,4.9741,-17.7271,28.8022,-90.2741,0.0013205,0.11291,0,0
4.5e+009,-18.657,145.875,-22.8383,30.806,5.96408,-59.4562,28.8023,-90.2621,0.00146904,0.124826,0,0
4.5e+009,-18.6625,146.032,-21.8517,-94.2198,6.94996,175.573,28.8017,-90.207,0.000796697,0.179953,0,0
4.5e+009,-18.6397,146.128,-20.8629,-135.885,7.93868,133.932,28.8015,-90.1838,0.000666254,0.203137,0,0
4.5e+009,-18.6406,146.371,-19.8708,140.79,8.92719,50.6537,28.798,-90.1364,-0.0028989,0.250568,0,0
4.5e+009,-18.6457,146.598,-18.881,-168.64,9.91781,101.272,28.7988,-90.0873,-0.00210193,0.299673,0,0
4.5e+009,-18.6417,146.848,-17.8877,-25.7847,10.9084,-115.833,28.7961,-90.0487,-0.0047208,0.338206,0,0
4.5e+009,-18.6432,147.089,-16.894,75.4,11.8999,-14.6063,28.7939,-90.0063,-0.00697047,0.38069,0,0
4.5e+009,-18.6372,147.458,-15.9051,42.7143,12.8814,-47.2605,28.7865,-89.9748,-0.01441,0.412123,0,0
4.5e+009,-18.6343,147.854,-14.9136,143.823,13.8639,53.8556,28.7775,-89.967,-0.0233231,0.419991,0,0
4.5e+009,-18.6369,148.261,-13.9218,152.855,14.8432,62.8754,28.765,-89.9792,-0.035874,0.407793,0,0
4.5e+009,-18.6149,148.798,-12.9249,-64.2303,15.8158,-154.269,28.7407,-90.0392,-0.0602045,0.347807,0,0
4.5e+009,-18.5589,149.435,-11.9277,37.0118,16.7695,-53.2111,28.6971,-90.2229,-0.103719,0.164077,0,0
4.5e+009,-18.3742,150.312,-10.9297,46.0142,17.6712,-44.7443,28.601,-90.7585,-0.199904,-0.371569,0,0
4.5e+009,-17.9167,151.652,-9.95081,55.0757,18.47,-36.4364,28.4208,-91.512,-0.380034,-1.12509,0,0
4.5e+009,-16.9405,153.695,-8.96992,-28.1006,19.1486,-120.182,28.1185,-92.0812,-0.682345,-1.69422,0,0
4.5e+009,-15.2243,156.95,-7.98563,-111.362,19.5871,155.886,27.5727,-92.7524,-1.22814,-2.36549,0,0
4.5e+009,-13.1206,161.863,-6.99781,123.632,19.7868,29.9247,26.7846,-93.7073,-2.01623,-3.32032,0,0
4.5e+009,-11.0424,169.567,-6.00758,174.46,19.7867,79.6489,25.7943,-94.8115,-3.0066,-4.42458,0,0
4.5e+009,-9.12398,178.671,-5.01655,49.5213,19.5672,-46.7784,24.5838,-96.2997,-4.21709,-5.91272,0,0
4.5e+009,-7.47167,-172.587,-4.0274,16.8722,19.1465,-81.6575,23.1739,-98.5297,-5.62697,-8.14276,0,0
4.5e+009,-6.23206,-165.428,-3.04611,-108.066,18.658,150.389,21.7041,-101.546,-7.09675,-11.1587,0,0
4.5e+009,-5.39198,-160.765,-2.06152,126.941,18.1627,22.2426,20.2242,-104.698,-8.57666,-14.3113,0,0
4.5e+009,-4.82296,-158.463,-1.0727,2.11841,17.5311,-105.57,18.6038,-107.689,-10.197,-17.3016,0,0
4.5e+009,-4.47965,-157.354,-0.0819541,-122.818,16.8121,126.478,16.8941,-110.704,-11.9068,-20.3168,0,0
4.5e+009,-4.37296,-156.946,0.912671,-21.8067,16.1457,-135.037,15.233,-113.23,-13.5678,-22.8434,0,0
5e+009,-20.0901,144.883,-29.6951,-25.478,-0.974559,-132.608,28.7206,-107.13,0,0,0,0
5e+009,-20.0647,145.129,-28.7037,75.4616,0.0157536,-31.6455,28.7194,-107.107,-0.0011368,0.0230713,0,0
5e+009,-20.0599,145.263,-27.7268,-49.808,0.997282,-156.912,28.7241,-107.104,0.00355372,0.0265131,0,0
5e+009,-20.0834,145.025,-26.7516,-175.001,1.97132,77.9167,28.723,-107.082,0.0023969,0.0480366,0,0
5e+009,-20.0556,145.084,-25.7876,59.7972,2.93452,-47.258,28.7221,-107.055,0.00156116,0.0749512,0,0
5e+009,-20.0227,145.197,-24.813,-157.558,3.91098,95.412,28.724,-107.03,0.00339905,0.0996713,0,0
5e+009,-20.0418,145.346,-23.8293,35.6855,4.89245,-71.3195,28.7217,-107.005,0.00115333,0.125151,0,0
5e+009,-20.0084,145.593,-22.8509,-6.20884,5.87246,-113.17,28.7234,-106.961,0.00281548,0.169244,0,0
5e+009,-20.0034,145.583,-21.8605,-131.211,6.86468,121.855,28.7252,-106.934,0.00459802,0.195839,0,0
5e+009,-19.9844,145.829,-20.8711,-172.957,7.85118,80.1529,28.7223,-106.89,0.00171642,0.240246,0,0
5e+009,-19.9863,146.033,-19.8825,103.67,8.83946,-3.16042,28.7219,-106.83,0.00139141,0.300182,0,0
5e+009,-19.9725,146.365,-18.8903,154.168,9.83075,47.3882,28.721,-106.78,0.000457122,0.350124,0,0
5e+009,-19.9552,146.601,-17.8979,-62.9268,10.8221,-169.657,28.7201,-106.73,-0.000484095,0.39972,0,0
5e+009,-19.9246,146.951,-16.906,38.1381,11.8115,-68.5357,28.7175,-106.674,-0.00308774,0.456281,0,0
5e+009,-19.9227,147.293,-15.9167,5.3947,12.7957,-101.238,28.7124,-106.632,-0.00812077,0.497833,0,0
5e+009,-19.9031,147.771,-14.9232,106.459,13.7803,-0.154812,28.7035,-106.614,-0.0170462,0.515889,0,0
5e+009,-19.8756,148.221,-13.929,115.401,14.7625,8.78413,28.6915,-106.617,-0.0290275,0.512778,0,0
5e+009,-19.8323,148.716,-12.9309,-101.785,15.736,151.529,28.6669,-106.686,-0.0536523,0.444497,0,0
5e+009,-19.7512,149.174,-11.9309,-0.585516,16.6859,-107.52,28.6168,-106.934,-0.103726,0.195846,0,0
5e+009,-19.5013,149.419,-10.9416,8.31184,17.5506,-99.3354,28.4922,-107.647,-0.228386,-0.517086,0,0
5e+009,-18.9777,149.676,-9.96114,17.1993,18.3186,-91.3719,28.2797,-108.571,-0.440853,-1.44104,0,0
5e+009,-18.0772,149.907,-8.97765,-66.14,19.0216,-175.293,27.9992,-109.153,-0.72134,-2.02309,0,0
5e+009,-16.428,150.843,-7.98564,-149.65,19.5616,100.874,27.5472,-109.477,-1.17333,-2.34645,0,0
5e+009,-14.196,153.413,-6.98109,85.1333,19.8531,-25.0759,26.8342,-110.209,-1.88636,-3.07915,0,0
5e+009,-11.8816,158.899,-5.95135,135.521,19.9475,24.1472,25.8989,-111.374,-2.82168,-4.2439,0,0
5e+009,-9.75927,166.341,-4.89337,10.1671,19.8767,-102.875,24.77,-113.042,-3.95052,-5.91193,0,0
5e+009,-7.97705,174.072,-3.8192,-22.8952,19.6599,-138.398,23.4791,-115.502,-5.24143,-8.37215,0,0
5e+009,-6.62045,-179.21,-2.74875,-148.236,19.3663,92.969,22.1151,-118.795,-6.60547,-11.665,0,0
5e+009,-5.71902,-174.908,-1.69556,86.5288,19.0825,-35.707,20.778,-122.236,-7.94254,-15.1057,0,0
5e+009,-5.21431,-173.551,-0.671979,-38.6221,18.8265,-163.631,19.4985,-125.009,-9.22203,-17.8792,0,0
5e+009,-4.88192,-173.183,0.338653,-163.833,18.526,68.5038,18.1873,-127.663,-10.5332,-20.5328,0,0
5e+009,-4.67047,-173.146,1.33835,-63.0285,18.1492,166.661,16.8109,-130.311,-11.9097,-23.1806,0,0
5.5e+009,-20.9462,148.6,-29.6135,-174.334,-0.896023,62.2868,28.7174,-123.379,0,0,0,0
5.5e+009,-20.9619,148.734,-28.6378,-73.5678,0.079504,163.051,28.7173,-123.381,-0.000143928,-0.00160221,0,0
5.5e+009,-20.9488,148.674,-27.6694,160.969,1.0525,37.605,28.7219,-123.364,0.00443097,0.0152741,0,0
5.5e+009,-20.9304,148.94,-26.7015,35.591,2.01884,-87.739,28.7204,-123.33,0.00292258,0.0493669,0,0
5.5e+009,-20.8907,148.859,-25.7247,-89.6591,2.99733,147.024,28.722,-123.317,0.00459905,0.0626753,0,0
5.5e+009,-20.9029,149.012,-24.7455,52.877,3.97653,-70.4052,28.7221,-123.282,0.00462284,0.0972283,0,0
5.5e+009,-20.8865,149.067,-23.769,-114.029,4.95296,122.727,28.722,-123.244,0.00451786,0.135202,0,0
5.5e+009,-20.8574,149.118,-22.7873,-156.073,5.93531,80.7072,28.7226,-123.22,0.0051979,0.159801,0,0
5.5e+009,-20.8317,149.375,-21.801,78.6779,6.92295,-44.4927,28.724,-123.171,0.00655507,0.208841,0,0
5.5e+009,-20.7983,149.454,-20.8141,36.7661,7.91139,-86.3484,28.7255,-123.115,0.00801673,0.264885,0,0
5.5e+009,-20.7751,149.789,-19.8264,-46.8031,8.89703,-169.858,28.7234,-123.055,0.0059864,0.324461,0,0
5.5e+009,-20.7474,150.012,-18.837,3.49352,9.88779,-119.503,28.7248,-122.996,0.00733403,0.383281,0,0
5.5e+009,-20.7057,150.333,-17.8449,146.223,10.879,23.2966,28.7239,-122.927,0.00649976,0.4525,0,0
5.5e+009,-20.666,150.674,-16.8535,-112.934,11.8669,124.201,28.7205,-122.865,0.00303898,0.514376,0,0
5.5e+009,-20.6288,151.065,-15.8648,-145.859,12.85,91.3251,28.7148,-122.816,-0.00266785,0.563421,0,0
5.5e+009,-20.5794,151.429,-14.8718,-44.9282,13.8336,-167.715,28.7055,-122.787,-0.0119613,0.592362,0,0
5.5e+009,-20.5352,151.827,-13.8777,-36.1923,14.8133,-158.984,28.6911,-122.792,-0.0263739,0.587669,0,0
5.5e+009,-20.463,152.245,-12.8787,106.292,15.7824,-16.5943,28.6611,-122.886,-0.056308,0.493407,0,0
5.5e+009,-20.3427,152.157,-11.8779,-152.616,16.7077,84.0714,28.5856,-123.312,-0.131812,0.0669804,0,0
5.5e+009,-20.0104,151.232,-10.8916,-143.923,17.5082,91.7867,28.3997,-124.29,-0.317692,-0.910745,0,0
5.5e+009,-19.475,149.977,-9.90942,-135.298,18.2361,99.3821,28.1455,-125.32,-0.571918,-1.94061,0,0
5.5e+009,-18.701,148.609,-8.92316,141.133,18.9402,15.1988,27.8633,-125.934,-0.854114,-2.55487,0,0
5.5e+009,-17.2451,147.333,-7.93456,57.548,19.5369,-68.5986,27.4715,-126.147,-1.24595,-2.76715,0,0
5.5e+009,-15.1591,147.024,-6.94452,-67.6332,19.9089,165.792,26.8534,-126.575,-1.86404,-3.19571,0,0
5.5e+009,-12.9869,148.495,-5.95834,-17.2383,20.0971,-144.519,26.0554,-127.28,-2.662,-3.90077,0,0
5.5e+009,-10.9867,152.142,-4.97372,-142.415,20.1544,89.44,25.1281,-128.145,-3.58936,-4.76605,0,0
5.5e+009,-9.24598,157.238,-4.00215,-175.505,20.0782,55.066,24.0803,-129.429,-4.63713,-6.04926,0,0
5.5e+009,-7.76835,162.917,-3.03768,59.1243,19.8745,-72.3749,22.9121,-131.499,-5.8053,-8.11982,0,0
5.5e+009,-6.54833,168.47,-2.07356,-66.1287,19.5713,159.33,21.6448,-134.542,-7.07263,-11.1622,0,0
5.5e+009,-5.60173,173.249,-1.10723,168.532,19.2232,30.2327,20.3304,-138.299,-8.38701,-14.9194,0,0
5.5e+009,-5.0481,175.914,-0.127625,43.0045,18.9372,-98.3531,19.0649,-141.358,-9.65258,-17.9782,0,0
5.5e+009,-4.83475,176.353,0.859482,143.679,18.695,0.584053,17.8355,-143.095,-10.8819,-19.7152,0,0
6e+009,-21.0144,154.117,-29.6995,-87.0186,-0.924838,133.568,28.7747,-139.413,0,0,0,0
6e+009,-20.9815,153.951,-28.718,13.5526,0.0655228,-125.833,28.7835,-139.385,0.00877941,0.0280461,0,0
6e+009,-20.9683,153.924,-27.7445,-112.043,1.03528,108.579,28.7798,-139.378,0.00506345,0.0353918,0,0
6e+009,-20.9703,154.133,-26.7754,122.375,2.00507,-16.9748,28.7805,-139.35,0.00577701,0.0632686,0,0
6e+009,-20.9545,154.153,-25.8163,-3.06307,2.96636,-142.391,28.7827,-139.328,0.00798211,0.0853922,0,0
6e+009,-20.9314,154.227,-24.8359,139.252,3.94721,-0.0471868,28.7831,-139.299,0.00841359,0.114318,0,0
6e+009,-20.8909,154.243,-23.8612,-27.8242,4.92166,-167.077,28.7829,-139.253,0.00816555,0.160833,0,0
6e+009,-20.866,154.379,-22.8818,-70.0913,5.90305,150.692,28.7849,-139.216,0.0101954,0.197067,0,0
6e+009,-20.8343,154.418,-21.8919,164.391,6.89524,25.2328,28.7871,-139.158,0.0124044,0.255281,0,0
6e+009,-20.7942,154.557,-20.9065,122.318,7.87855,-16.7739,28.785,-139.092,0.0103095,0.321478,0,0
6e+009,-20.7493,154.693,-19.9185,38.5187,8.86682,-100.513,28.7853,-139.032,0.010575,0.381762,0,0
6e+009,-20.6983,154.9,-18.9293,88.4815,9.85764,-50.4681,28.7869,-138.95,0.0122036,0.4637,0,0
6e+009,-20.6456,155.074,-17.937,-129.027,10.8495,92.0957,28.7866,-138.877,0.0118721,0.536533,0,0
6e+009,-20.5895,155.365,-16.9444,-28.4731,11.8391,-167.272,28.7835,-138.799,0.00881454,0.614647,0,0
6e+009,-20.5323,155.611,-15.9573,-61.717,12.821,159.548,28.7783,-138.735,0.00359821,0.678106,0,0
6e+009,-20.4624,155.883,-14.9695,39.0011,13.7989,-99.6913,28.7684,-138.692,-0.00630548,0.720954,0,0
6e+009,-20.3904,156.103,-13.9795,47.3435,14.7715,-91.3486,28.751,-138.692,-0.0236544,0.721272,0,0
6e+009,-20.3117,156.146,-12.9852,-170.469,15.7279,50.7076,28.713,-138.823,-0.0616541,0.590271,0,0
6e+009,-20.2171,155.287,-11.9882,-69.6769,16.6085,150.856,28.5967,-139.467,-0.177996,-0.0535416,0,0
6e+009,-19.9217,152.771,-10.991,-61.342,17.3467,157.941,28.3376,-140.717,-0.437055,-1.30411,0,0
6e+009,-19.4871,150.151,-9.98734,-53.0246,18.0446,165.082,28.0319,-141.893,-0.742803,-2.48015,0,0
6e+009,-18.9352,147.899,-9.01364,-136.925,18.7311,80.5206,27.7447,-142.555,-1.02999,-3.14157,0,0
6e+009,-17.8389,145.314,-8.04034,139.058,19.3689,-3.64299,27.4093,-142.701,-1.36541,-3.28806,0,0
6e+009,-16.0072,142.819,-7.07306,13.4512,19.8367,-129.291,26.9097,-142.742,-1.86499,-3.32885,0,0
6e+009,-13.9123,141.736,-6.11251,63.2782,20.1061,-79.7748,26.2186,-143.053,-2.55611,-3.63971,0,0
6e+009,-11.9553,142.856,-5.14973,-62.3563,20.2546,154.118,25.4043,-143.526,-3.37037,-4.11263,0,0
6e+009,-10.2675,145.452,-4.18581,-96.0412,20.319,119.796,24.5048,-144.163,-4.26992,-4.7497,0,0
6e+009,-8.84612,148.749,-3.2176,138.032,20.3088,-7.06485,23.5264,-145.097,-5.24828,-5.68393,0,0
6e+009,-7.65677,152.247,-2.24383,12.2355,20.2237,-134.227,22.4675,-146.462,-6.3072,-7.0487,0,0
6e+009,-6.65357,155.703,-1.26687,-113.744,20.0526,97.9316,21.3195,-148.324,-7.45524,-8.91083,0,0
6e+009,-5.80999,158.952,-0.287565,120.12,19.7883,-30.6463,20.0758,-150.766,-8.69886,-11.3532,0,0
6e+009,-5.13687,161.781,0.694054,-139.797,19.4471,66.5017,18.753,-153.701,-10.0217,-14.288,0,0
6.5e+009,-20.3384,155.978,-29.6807,124.773,-0.854939,-31.7052,28.8258,-156.478,0,0,0,0
6.5e+009,-20.328,155.856,-28.6824,135.996,0.143661,-20.4649,28.8261,-156.461,0.000299749,0.0167012,0,0
6.5e+009,-20.3141,155.98,-27.7232,78.4333,1.10506,-78.0119,28.8283,-156.445,0.00251228,0.0326929,0,0
6.5e+009,-20.2879,155.84,-26.7613,-103.868,2.06577,99.7024,28.827,-156.43,0.0012351,0.0481897,0,0
6.5e+009,-20.2729,155.89,-25.7856,-169.872,3.04495,33.7318,28.8306,-156.397,0.00479351,0.0812482,0,0
6.5e+009,-20.2257,155.944,-24.8121,111.935,4.02066,-44.419,28.8327,-156.354,0.00694328,0.123974,0,0
6.5e+009,-20.2005,155.929,-23.8357,39.8419,4.99631,-116.467,28.832,-156.308,0.006187,0.169457,0,0
6.5e+009,-20.1732,155.901,-22.8519,-38.2859,5.98131,165.457,28.8332,-156.257,0.00739036,0.220817,0,0
6.5e+009,-20.1349,156,-21.8648,-27.3166,6.96933,176.489,28.8342,-156.194,0.0083738,0.283454,0,0
6.5e+009,-20.0803,156.012,-20.8769,43.5119,7.95827,-112.611,28.8352,-156.123,0.00940195,0.355235,0,0
6.5e+009,-20.0311,156.004,-19.8866,108.127,8.94988,-47.9194,28.8365,-156.047,0.0107227,0.431348,0,0
6.5e+009,-19.9753,156.101,-18.8946,-157.594,9.94382,46.451,28.8384,-155.955,0.0125913,0.522865,0,0
6.5e+009,-19.9228,156.156,-17.9014,-155.248,10.9369,48.8806,28.8383,-155.871,0.0124989,0.60678,0,0
6.5e+009,-19.8482,156.285,-16.9092,144.329,11.926,-11.4496,28.8352,-155.778,0.00944948,0.699417,0,0
6.5e+009,-19.7783,156.38,-15.9238,75.2541,12.9059,-80.4432,28.8298,-155.697,0.00398823,0.780549,0,0
6.5e+009,-19.7113,156.474,-14.9371,-41.527,13.8843,162.838,28.8214,-155.635,-0.00443057,0.842862,0,0
6.5e+009,-19.6324,156.481,-13.9455,-125.773,14.856,78.6161,28.8015,-155.611,-0.0243226,0.86655,0,0
6.5e+009,-19.5648,156.342,-12.9498,-144.516,15.8133,59.7949,28.7631,-155.689,-0.0626968,0.788853,0,0
6.5e+009,-19.5347,155.533,-11.9508,77.9292,16.7122,-78.2181,28.663,-156.147,-0.162767,0.330585,0,0
6.5e+009,-19.4575,152.755,-10.9466,-146.122,17.4638,56.6541,28.4104,-157.224,-0.415364,-0.746123,0,0
6.5e+009,-19.2201,149.193,-9.9522,4.61367,18.1339,-153.686,28.086,-158.299,-0.739735,-1.82137,0,0
6.5e+009,-18.7587,145.807,-8.97172,-85.5739,18.7984,115.464,27.7701,-158.962,-1.05566,-2.48392,0,0
6.5e+009,-17.711,141.988,-7.98373,-77.6779,19.4173,123.088,27.401,-159.234,-1.42479,-2.75579,0,0
6.5e+009,-15.95,138.181,-6.98677,-155.882,19.8711,44.6074,26.8579,-159.511,-1.96789,-3.03266,0,0
6.5e+009,-13.9734,135.633,-5.98152,33.4435,20.1523,-126.64,26.1338,-160.084,-2.69194,-3.60583,0,0
6.5e+009,-12.0703,135.056,-4.97008,163.622,20.323,2.93827,25.2931,-160.684,-3.53271,-4.2063,0,0
6.5e+009,-10.3721,136.167,-3.95381,22.4951,20.4133,-138.749,24.3671,-161.244,-4.45866,-4.76596,0,0
6.5e+009,-8.91473,138.298,-2.93837,71.9435,20.4339,-89.9505,23.3723,-161.894,-5.4535,-5.41615,0,0
6.5e+009,-7.67918,140.918,-1.9231,160.382,20.3866,-2.45841,22.3097,-162.84,-6.51612,-6.36258,0,0
6.5e+009,-6.63578,143.696,-0.911574,-19.3119,20.26,176.384,21.1716,-164.304,-7.6542,-7.82596,0,0
6.5e+009,-5.76759,146.393,0.0946775,160.918,20.0462,-5.58221,19.9515,-166.5,-8.87427,-10.022,0,0
6.5e+009,-5.08823,148.748,1.08934,73.3315,19.762,-96.1043,18.6727,-169.436,-10.1531,-12.9578,0,0
7e+009,-19.7829,154.659,-29.7301,-126.546,-0.758494,59.7514,28.9716,-173.703,0,0,0,0
7e+009,-19.7786,154.765,-28.7539,-115.688,0.219502,70.6229,28.9734,-173.689,0.00186442,0.0135241,0,0
7e+009,-19.7718,154.774,-27.7895,-173.375,1.18757,12.9725,28.9771,-173.653,0.00550659,0.0497121,0,0
7e+009,-19.7423,154.828,-26.8253,4.14106,2.14941,-169.49,28.9747,-173.631,0.00312176,0.0718795,0,0
7e+009,-19.7125,154.554,-25.8491,-62.1068,3.12872,124.289,28.9778,-173.604,0.00626661,0.0983356,0,0
7e+009,-19.6929,154.594,-24.8752,-140.655,4.10341,45.7912,28.9786,-173.553,0.00708025,0.149054,0,0
7e+009,-19.6612,154.466,-23.896,147.072,5.08441,-26.4316,28.9804,-173.504,0.00881196,0.19899,0,0
7e+009,-19.6203,154.539,-22.9147,68.6521,6.06717,-104.791,28.9819,-173.443,0.0102987,0.259323,0,0
7e+009,-19.5835,154.438,-21.9283,79.4104,7.05657,-93.9719,28.9849,-173.382,0.0133315,0.320285,0,0
7e+009,-19.5327,154.351,-20.9402,149.926,8.04646,-23.3787,28.9867,-173.305,0.0150979,0.39783,0,0
7e+009,-19.477,154.299,-19.9491,-145.71,9.04056,41.0701,28.9896,-173.219,0.0180577,0.483025,0,0
7e+009,-19.421,154.281,-18.9583,-51.6658,10.0341,135.219,28.9924,-173.115,0.0208775,0.587206,0,0
7e+009,-19.3611,154.158,-17.9658,-49.6734,11.027,137.31,28.9928,-173.016,0.0212464,0.686378,0,0
7e+009,-19.2863,154.143,-16.9805,-110.341,12.0105,76.7517,28.9909,-172.907,0.0193655,0.795701,0,0
7e+009,-19.2144,154.069,-15.9931,-179.681,12.9947,7.51139,28.9878,-172.808,0.0161966,0.894803,0,0
7e+009,-19.1438,154.02,-15.0039,63.221,13.9744,-109.498,28.9783,-172.719,0.00673083,0.983662,0,0
7e+009,-19.072,153.846,-14.0109,-21.4624,14.947,165.871,28.9579,-172.667,-0.0136748,1.03558,0,0
7e+009,-19.0119,153.557,-13.0125,-40.4493,15.907,146.868,28.9195,-172.682,-0.0520413,1.02006,0,0
7e+009,-18.994,152.927,-12.0118,-178.356,16.8244,8.71703,28.8363,-172.927,-0.135279,0.775945,0,0
7e+009,-19.0838,150.828,-11.0052,-42.7598,17.6067,143.557,28.612,-173.683,-0.359613,0.0195519,0,0
7e+009,-19.0963,147.115,-10.0217,107.65,18.2504,-66.9107,28.2721,-174.561,-0.699424,-0.858223,0,0
7e+009,-18.8474,142.93,-9.04435,17.1447,18.8725,-158.038,27.9169,-175.182,-1.0547,-1.47995,0,0
7e+009,-18.0684,138.202,-8.06387,24.7656,19.4654,-150.77,27.5293,-175.536,-1.4423,-1.83323,0,0
7e+009,-16.577,133.134,-7.08643,-53.7301,19.9163,130.386,27.0027,-175.883,-1.96887,-2.18097,0,0
7e+009,-14.7775,129.303,-6.11022,135.202,20.2015,-41.3574,26.3118,-176.56,-2.65981,-2.85726,0,0
7e+009,-12.9779,127.295,-5.13071,-95.0567,20.3833,87.4717,25.514,-177.472,-3.45757,-3.76903,0,0
7e+009,-11.3174,126.87,-4.15338,123.365,20.4858,-54.9606,24.6391,-178.325,-4.33242,-4.62265,0,0
7e+009,-9.85468,127.55,-3.17515,172.406,20.5301,-6.63564,23.7053,-179.041,-5.26631,-5.33887,0,0
7e+009,-8.59684,128.812,-2.19881,-99.7282,20.5234,80.5373,22.7222,-179.735,-6.2494,-6.03199,0,0
7e+009,-7.52694,130.319,-1.22153,80.0427,20.4722,-100.567,21.6937,179.391,-7.27788,-6.90672,0,0
7e+009,-6.62351,131.89,-0.245281,-100.261,20.374,77.8858,20.6193,178.147,-8.35231,-8.15069,0,0
7e+009,-5.87402,133.406,0.726764,171.535,20.2355,-12.0225,19.5087,176.442,-9.46286,-9.85502,0,0
7.5e+009,-19.3472,153.331,-29.6743,-19.8439,-0.642057,147.073,29.0323,166.916,0,0,0,0
7.5e+009,-19.3443,153.382,-28.6949,-9.23607,0.341032,157.7,29.036,166.936,0.00369546,0.0195515,0,0
7.5e+009,-19.3201,153.387,-27.7138,-67.0022,1.32483,99.9465,29.0387,166.949,0.00637466,0.032198,0,0
7.5e+009,-19.3346,153.207,-26.758,110.347,2.28207,-82.6521,29.0401,167.001,0.00778108,0.0842238,0,0
7.5e+009,-19.2741,153.191,-25.787,43.8213,3.25606,-149.148,29.043,167.031,0.0107439,0.114298,0,0
7.5e+009,-19.2643,152.868,-24.8118,-34.9191,4.2318,132.153,29.0436,167.072,0.0112716,0.155683,0,0
7.5e+009,-19.2323,152.854,-23.8328,-107.372,5.21421,59.7686,29.047,167.141,0.0147666,0.224578,0,0
7.5e+009,-19.1895,152.705,-22.849,174.021,6.20376,-18.7795,29.0528,167.199,0.0204797,0.282603,0,0
7.5e+009,-19.1468,152.603,-21.8593,-175.383,7.19582,-8.09415,29.0552,167.288,0.0228808,0.371934,0,0
7.5e+009,-19.103,152.478,-20.8726,-105.116,8.1869,62.2578,29.0595,167.374,0.0272252,0.457794,0,0
7.5e+009,-19.0469,152.221,-19.8825,-41.0197,9.18136,126.451,29.0638,167.471,0.0315267,0.554441,0,0
7.5e+009,-18.9891,152.044,-18.8889,52.9352,10.179,-139.479,29.0679,167.585,0.0355899,0.668865,0,0
7.5e+009,-18.9261,151.834,-17.896,54.6151,11.1745,-137.682,29.0704,167.703,0.0381612,0.786208,0,0
7.5e+009,-18.8505,151.694,-16.911,-6.21674,12.1603,161.619,29.0713,167.836,0.0390674,0.919016,0,0
7.5e+009,-18.7935,151.509,-15.923,-75.8621,13.1444,92.0966,29.0674,167.959,0.0351385,1.04224,0,0
7.5e+009,-18.7211,151.313,-14.9331,166.792,14.1241,-25.1342,29.0572,168.073,0.0249285,1.15687,0,0
7.5e+009,-18.6653,151.02,-13.938,81.9099,15.0951,-109.939,29.0331,168.151,0.000813779,1.23494,0,0
7.5e+009,-18.6359,150.593,-12.9401,62.6964,16.0436,-129.168,28.9838,168.136,-0.0485291,1.21935,0,0
7.5e+009,-18.7323,149.799,-11.938,-75.5024,16.9132,92.2669,28.8512,167.769,-0.181099,0.852771,0,0
