!CSV A.01.01
!Keysight Technologies,N5247B,MY63057157,A.17.10.07
!Date: Monday, September 01, 2025 15:05:32
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(DB),S11(DEG),S21(DB),S21(DEG),S12(DB),S12(DEG),S22(DB),S22(DEG),"Eq=kfac(S11,S21,S12,S22)"(DB),"Eq=kfac(S11,S21,S12,S22)"(DEG),"Eq=mu1(S11,S21,S12,S22)"(DB),"Eq=mu1(S11,S21,S12,S22)"(DEG),"Eq=mu2(S11,S21,S12,S22)"(DB),"Eq=mu2(S11,S21,S12,S22)"(DEG)
14957143750,-7.7684011,114.84081,4.8525624,-17.534145,-41.856426,-71.925667,-1.5865945,51.660686,20.252325,0,1.4531767,0,6.6197143,0
14999012500,-7.4015083,112.34418,5.0430689,-18.370403,-41.742725,-68.78952,-1.5974828,50.993065,19.735365,0,1.4838901,0,6.5055594,0
15040881250,-7.0917535,109.95278,5.2182069,-19.223234,-41.54303,-65.48745,-1.6085622,50.338623,18.424032,0,1.4788567,0,6.2557726,0
15082750000,-6.8292265,107.47305,5.3711276,-20.280212,-41.360241,-62.632465,-1.6207391,49.702332,17.777819,0,1.479942,0,5.9250484,0
15124618750,-6.5826259,105.0386,5.4684219,-21.326618,-41.017979,-60.36834,-1.6297774,49.074902,16.880533,0,1.4616945,0,5.7713618,0
15166487500,-6.3720965,102.76777,5.5493588,-22.642668,-40.692993,-58.892704,-1.6382766,48.462994,16.776537,0,1.4879407,0,5.7401543,0
15208356250,-6.2011371,100.47482,5.5967054,-23.755745,-40.338715,-57.50811,-1.645687,47.866592,16.225161,0,1.4904616,0,5.43999,0
15250225000,-6.0403633,98.215523,5.6352429,-24.996115,-39.956848,-57.090118,-1.6515795,47.267776,15.515369,0,1.4654536,0,5.3405275,0
15292093750,-5.902184,96.125778,5.628674,-26.302843,-39.631855,-56.670139,-1.6559663,46.692394,15.505954,0,1.5153699,0,5.3575554,0
15333962500,-5.7974348,94.060677,5.618485,-27.485041,-39.294849,-56.834808,-1.6619971,46.105564,15.044228,0,1.4829882,0,5.0977974,0
15375831250,-5.7006435,92.002586,5.5982552,-28.699879,-38.987686,-57.210163,-1.6644201,45.531868,14.934106,0,1.4878761,0,5.0806804,0
15417700000,-5.6132245,90.109421,5.5226312,-29.820011,-38.73436,-57.862564,-1.6665514,44.959152,15.454985,0,1.5226288,0,5.1402321,0
15459568750,-5.555943,88.271118,5.4793568,-31.035013,-38.533611,-58.662788,-1.6702406,44.392944,14.298347,0,1.4621662,0,4.9355011,0
15501437500,-5.5053291,86.427292,5.4036717,-32.064846,-38.371265,-59.277027,-1.6720227,43.817055,14.382462,0,1.4683369,0,4.8384581,0
15543306250,-5.4573722,84.727287,5.2920961,-33.110554,-38.203712,-60.21809,-1.673699,43.244148,14.162065,0,1.4745089,0,4.9517183,0
15585175000,-5.433651,83.124031,5.174551,-34.11227,-38.07671,-61.011547,-1.674935,42.668625,13.917534,0,1.4506878,0,4.8162389,0
15627043750,-5.4185596,81.509735,5.0619965,-34.769203,-37.985733,-61.725689,-1.6771703,42.081272,14.155028,0,1.466971,0,4.8091593,0
15668912500,-5.3998604,80.023026,4.9167733,-35.614174,-37.924755,-62.578625,-1.6771439,41.496197,14.253539,0,1.4761577,0,4.8945103,0
15710781250,-5.3997898,78.654823,4.7600589,-36.071907,-37.855679,-63.20116,-1.6801593,40.902679,14.35676,0,1.460632,0,4.9118762,0
15752650000,-5.4108033,77.283783,4.6412015,-36.550385,-37.809784,-63.879265,-1.6847655,40.302113,14.218088,0,1.4587841,0,4.8027301,0
15794518750,-5.4135509,76.015976,4.4806867,-36.830715,-37.740654,-64.337196,-1.6905236,39.711708,15.099195,0,1.5088476,0,4.9936213,0
15836387500,-5.4261961,74.897316,4.3307986,-37.02692,-37.751041,-64.685791,-1.7007421,39.117588,15.036473,0,1.4821492,0,5.0380597,0
15878256250,-5.4511523,73.78846,4.2001624,-37.002487,-37.749836,-64.832474,-1.7125359,38.533424,15.012457,0,1.4991398,0,4.9786253,0
15920125000,-5.4652572,72.755119,4.0817719,-36.848782,-37.779362,-65.030754,-1.7254932,37.942051,15.507499,0,1.5149611,0,5.1289811,0
15961993750,-5.4807982,71.869019,3.9572186,-36.594879,-37.793308,-64.848412,-1.7408504,37.37241,15.714263,0,1.5271703,0,5.239284,0
16003862500,-5.5044694,71.013077,3.8868039,-36.096111,-37.811787,-64.809196,-1.7591873,36.795998,16.026142,0,1.5453063,0,5.1805286,0
16045731250,-5.5162711,70.192558,3.8331809,-35.679043,-37.821297,-64.432465,-1.7794446,36.244701,15.908961,0,1.569543,0,5.2650633,0
16087600000,-5.5210843,69.50959,3.7934499,-35.06332,-37.796684,-64.2435,-1.8017274,35.71051,16.404993,0,1.6073819,0,5.4391522,0
16129468750,-5.5324383,68.861923,3.8153348,-34.400059,-37.77161,-63.763329,-1.827265,35.19112,16.453289,0,1.6559242,0,5.3628588,0
16171337500,-5.5318432,68.209572,3.8801634,-33.991661,-37.697773,-63.285496,-1.8513896,34.691505,16.861128,0,1.6966358,0,5.3840532,0
16213206250,-5.517395,67.658371,3.970443,-33.376221,-37.613869,-62.821095,-1.8794253,34.223507,16.859915,0,1.7285835,0,5.5089388,0
16255075000,-5.5074897,67.145821,4.1053715,-33.295563,-37.527534,-62.362556,-1.9088837,33.775452,16.813978,0,1.7566383,0,5.4365702,0
16296943750,-5.4879136,66.589317,4.2631369,-33.282181,-37.414848,-62.046566,-1.9383703,33.349514,16.25609,0,1.7721068,0,5.352282,0
16338812500,-5.4517579,66.089722,4.4251785,-33.614445,-37.289169,-61.757343,-1.9678067,32.960777,16.539051,0,1.8260329,0,5.4284582,0
16380681250,-5.4182634,65.623062,4.5701675,-34.033443,-37.127403,-61.430679,-1.9975533,32.593506,16.200399,0,1.8658633,0,5.3399773,0
16422550000,-5.3791795,65.092941,4.7622366,-34.842857,-36.974396,-61.210163,-2.0253103,32.250492,15.458628,0,1.8578274,0,5.1712718,0
16464418750,-5.3229814,64.571457,4.9061422,-35.775539,-36.800472,-61.137138,-2.0507157,31.940792,15.330976,0,1.9109353,0,5.1937685,0
16506287500,-5.2685671,64.075668,5.037478,-36.895947,-36.624043,-61.185356,-2.0736217,31.631521,14.912798,0,1.9093516,0,5.1182227,0
16548156250,-5.2148981,63.497238,5.1578536,-38.293976,-36.411209,-61.510548,-2.0931075,31.35511,14.487079,0,1.9351333,0,4.9065404,0
16590025000,-5.14677,62.892609,5.2623277,-39.614651,-36.211994,-61.820999,-2.1109626,31.086777,14.30006,0,1.9653352,0,4.8914557,0
16631893750,-5.0789161,62.31493,5.3179474,-41.136288,-36.000359,-62.256882,-2.1266172,30.838131,14.081526,0,1.9634531,0,4.8363056,0
16673762500,-5.0181775,61.656704,5.3897319,-42.624203,-35.809261,-62.858746,-2.1380212,30.606045,13.671584,0,1.9607559,0,4.6315641,0
16715631250,-4.9481997,60.937992,5.4291096,-44.261223,-35.603874,-63.58868,-2.1487906,30.378374,13.334958,0,1.9641751,0,4.5753231,0
16757500000,-4.8784976,60.247829,5.4495211,-45.859463,-35.421383,-64.431549,-2.1537132,30.167782,13.092371,0,1.9491756,0,4.547421,0
16799368750,-4.8198791,59.500546,5.4545422,-47.475803,-35.250866,-65.285217,-2.158752,29.956295,12.843369,0,1.9333375,0,4.3892503,0
16841237500,-4.7568355,58.690292,5.455409,-49.206692,-35.091362,-66.28157,-2.1596484,29.747629,12.700058,0,1.9307742,0,4.3089838,0
16883106250,-4.6920524,57.912292,5.4226236,-50.786171,-34.937149,-67.590385,-2.1564407,29.527756,12.417762,0,1.8899683,0,4.2791095,0
16924975000,-4.641139,57.121922,5.3936305,-52.368782,-34.802181,-68.720261,-2.1498156,29.31925,12.455823,0,1.903739,0,4.1762314,0
16966843750,-4.590723,56.251816,5.3458476,-53.990746,-34.671566,-69.955879,-2.141026,29.087669,12.227581,0,1.8832653,0,4.0751901,0
17008712500,-4.5358839,55.418541,5.2969084,-55.612442,-34.538994,-71.27729,-2.1291895,28.853195,12.054301,0,1.8307364,0,4.0961061,0
17050581250,-4.4948144,54.599464,5.2135482,-57.074543,-34.43848,-72.547523,-2.1163344,28.606859,12.142331,0,1.8692822,0,4.0091362,0
17092450000,-4.4585314,53.721786,5.1620636,-58.537937,-34.350224,-73.835342,-2.103492,28.345989,12.024246,0,1.8196489,0,3.925765,0
17134318750,-4.4156446,52.865032,5.0762167,-60.10841,-34.281048,-75.0681,-2.087373,28.08124,11.854455,0,1.8099816,0,3.9237545,0
17176187500,-4.3821836,52.049755,5.0018611,-61.243446,-34.204628,-76.3713,-2.0713944,27.80901,11.82233,0,1.8002689,0,3.8768301,0
17218056250,-4.3570681,51.187729,4.9224072,-62.882423,-34.141037,-77.649948,-2.0545409,27.528172,11.378435,0,1.713394,0,3.7111714,0
17259925000,-4.326674,50.331539,4.8495755,-64.258133,-34.085743,-78.784561,-2.0369787,27.243448,11.448119,0,1.6988415,0,3.7561064,0
17301793750,-4.3013487,49.529369,4.7472444,-65.729027,-34.028049,-80.066391,-2.019659,26.954336,11.415658,0,1.6963234,0,3.748702,0
17343662500,-4.2854452,48.699245,4.6291308,-67.087051,-33.995766,-81.41925,-2.0012071,26.656641,11.040334,0,1.6287763,0,3.5751133,0
17385531250,-4.2639918,47.862366,4.5403752,-68.557053,-33.950588,-82.753754,-1.9831592,26.348042,11.402548,0,1.6330858,0,3.6348159,0
17427400000,-4.2444263,47.092968,4.4111824,-69.803116,-33.912636,-84.030457,-1.9626065,26.047174,11.490503,0,1.6486911,0,3.6770537,0
17469268750,-4.2348719,46.308453,4.3031025,-71.066605,-33.871742,-85.376686,-1.9440954,25.71302,11.3601,0,1.5911126,0,3.5557604,0
17511137500,-4.2214823,45.499279,4.1885686,-72.536964,-33.855755,-86.666786,-1.923418,25.387657,11.201965,0,1.5653424,0,3.5152564,0
17553006250,-4.2065897,44.751968,4.0711727,-73.768684,-33.833694,-87.99778,-1.9029983,25.046974,11.458531,0,1.5657446,0,3.5990922,0
17594875000,-4.2012162,44.014889,3.9407132,-75.023621,-33.832542,-89.104637,-1.8851815,24.713488,11.252761,0,1.5227634,0,3.5020347,0
17636743750,-4.1948214,43.236279,3.8286512,-76.334312,-33.819851,-90.313271,-1.8664857,24.366756,11.373597,0,1.5298086,0,3.4553711,0
17678612500,-4.1821523,42.512531,3.706507,-77.50341,-33.833191,-91.594055,-1.8487661,24.027262,11.667769,0,1.5072358,0,3.5177143,0
17720481250,-4.1794991,41.825478,3.5704331,-78.856888,-33.856304,-92.662369,-1.8291924,23.686544,11.271103,0,1.4560196,0,3.4345591,0
17762350000,-4.1788116,41.099983,3.4625759,-80.059845,-33.864182,-93.831863,-1.8108859,23.341251,11.386674,0,1.4560956,0,3.3840697,0
17804218750,-4.169507,40.408901,3.3365335,-81.503563,-33.892303,-95.070702,-1.7903897,22.997473,11.534306,0,1.4426892,0,3.4555271,0
17846087500,-4.1678181,39.77565,3.1851649,-82.523323,-33.894688,-96.334503,-1.7705444,22.648941,11.630492,0,1.4199973,0,3.4322751,0
17887956250,-4.1723647,39.098934,3.0572474,-83.852615,-33.935745,-97.5429,-1.7518456,22.300997,11.491483,0,1.4022338,0,3.3331292,0
17929825000,-4.1666451,38.439865,2.907546,-85.063477,-33.954872,-98.830238,-1.7344577,21.950314,11.754387,0,1.3938682,0,3.3973391,0
17971693750,-4.1632633,37.85181,2.7825313,-86.150208,-33.982872,-100.0639,-1.7156385,21.588919,11.596809,0,1.3574862,0,3.3986106,0
18013562500,-4.1690979,37.228191,2.6179528,-87.335442,-34.003574,-101.32472,-1.696839,21.232826,11.942853,0,1.3777784,0,3.3151214,0
18055431250,-4.1664896,36.592049,2.5049598,-88.570358,-34.026222,-102.47797,-1.6786844,20.867861,11.763478,0,1.3047913,0,3.3314831,0
18097300000,-4.1613221,36.036171,2.3422265,-89.758751,-34.069298,-103.6369,-1.6610963,20.509083,12.073967,0,1.3213003,0,3.4074099,0
18139168750,-4.1673856,35.467632,2.1950605,-90.915054,-34.113911,-104.81586,-1.6435205,20.143633,12.179017,0,1.3030953,0,3.3144081,0
18181037500,-4.1660695,34.869347,2.0622358,-92.280388,-34.171043,-105.98253,-1.6267306,19.78801,11.74602,0,1.2372353,0,3.2466586,0
18222906250,-4.1590595,34.347485,1.8800286,-93.476791,-34.235809,-107.22038,-1.6083255,19.428869,12.500453,0,1.2722429,0,3.403688,0
18264775000,-4.1614189,33.826756,1.7104861,-94.640976,-34.310867,-108.41773,-1.5917143,19.074528,12.327024,0,1.2697324,0,3.2879224,0
18306643750,-4.1610537,33.268837,1.555132,-95.961105,-34.375931,-109.65012,-1.5736676,18.719215,12.17352,0,1.2108427,0,3.2251441,0
18348512500,-4.1514931,32.77029,1.3766946,-97.130684,-34.446583,-110.95535,-1.5563209,18.347593,12.442407,0,1.2242106,0,3.3236485,0
18390381250,-4.151413,32.300797,1.1865679,-98.318352,-34.509243,-112.19259,-1.537944,17.993755,12.748889,0,1.2209194,0,3.3038132,0
18432250000,-4.1505585,31.774908,1.0236709,-99.571815,-34.594845,-113.50986,-1.5216929,17.62669,12.614643,0,1.1857902,0,3.1940789,0
18474118750,-4.1376905,31.293858,0.8602336,-100.73914,-34.684891,-114.74545,-1.5045446,17.266691,13.049382,0,1.1977601,0,3.3302093,0
18515987500,-4.1311674,30.865124,0.63907015,-101.97431,-34.749271,-115.96368,-1.4875335,16.903818,13.42358,0,1.2068093,0,3.3348527,0
18557856250,-4.1283755,30.378944,0.48854589,-103.14511,-34.854202,-117.1554,-1.4718573,16.544638,13.327055,0,1.1489187,0,3.1921785,0
18599725000,-4.111968,29.917772,0.27935013,-104.36257,-34.92532,-118.38609,-1.4551224,16.175571,13.790826,0,1.1812491,0,3.2912242,0
18641593750,-4.0981779,29.519436,0.07932198,-105.4762,-35.026497,-119.50962,-1.436132,15.815491,13.761333,0,1.1434096,0,3.2927957,0
18683462500,-4.0913916,29.071751,-0.12795426,-106.82798,-35.125496,-120.68806,-1.4187868,15.457291,13.557738,0,1.1111693,0,3.1446073,0
18725331250,-4.0714936,28.619509,-0.32525879,-107.85509,-35.245071,-121.93134,-1.4009782,15.089555,13.970569,0,1.1206877,0,3.2096922,0
18767200000,-4.048604,28.237295,-0.56623095,-109.22828,-35.377884,-123.07769,-1.3832867,14.730903,14.390477,0,1.0984986,0,3.2714097,0
18809068750,-4.0355844,27.820194,-0.78902555,-110.24733,-35.512783,-124.30446,-1.366128,14.371204,14.540116,0,1.0977503,0,3.1797476,0
18850937500,-4.0104437,27.366241,-1.019344,-111.54404,-35.659855,-125.63861,-1.3490633,14.000486,14.411573,0,1.0733254,0,3.1499557,0
18892806250,-3.9786172,26.973272,-1.2867732,-112.68075,-35.796169,-126.78571,-1.3312348,13.642542,14.979377,0,1.0669854,0,3.2524295,0
18934675000,-3.9564395,26.563318,-1.526155,-113.69904,-35.93346,-127.87505,-1.3153397,13.275455,14.857763,0,1.0536832,0,3.1359842,0
18976543750,-3.927943,26.097561,-1.7843237,-114.88859,-36.082409,-129.03653,-1.2979269,12.911746,15.138578,0,1.0383404,0,3.1103952,0
19018412500,-3.8879268,25.671516,-2.062242,-116.13697,-36.239017,-130.05818,-1.2796454,12.545012,15.320988,0,1.0146947,0,3.1795533,0
19060281250,-3.8563719,25.250889,-2.347542,-117.12455,-36.423557,-131.04967,-1.2620797,12.189218,15.745597,0,1.0239,0,3.1162462,0
19102150000,-3.8222816,24.762314,-2.6464279,-118.26921,-36.610394,-131.91632,-1.2426714,11.808713,16.317171,0,1.0251231,0,3.0741553,0
19144018750,-3.7757819,24.28776,-2.9532518,-119.27953,-36.77504,-132.82509,-1.2240329,11.442776,16.609295,0,1.0105885,0,3.1392083,0
19185887500,-3.7353981,23.827005,-3.2721255,-120.18532,-36.970146,-133.45729,-1.2044567,11.059806,17.17359,0,1.0217048,0,3.1149087,0
19227756250,-3.6981809,23.287651,-3.592411,-120.99574,-37.177719,-134.16579,-1.1861221,10.680803,17.230118,0,1.0107465,0,3.0070162,0
19269625000,-3.6477127,22.736506,-3.9234626,-122.07084,-37.355415,-134.88625,-1.167593,10.303638,17.731413,0,0.99937165,0,3.0653992,0
19311493750,-3.6005821,22.212801,-4.2769947,-122.44859,-37.583138,-135.56679,-1.1504954,9.9175396,18.300976,0,1.0092317,0,3.081969,0
19353362500,-3.5618546,21.617804,-4.6193504,-123.2875,-37.798035,-136.09416,-1.1324651,9.5369692,18.091894,0,0.95646435,0,2.9249706,0
19395231250,-3.5116651,20.976864,-4.9892612,-123.88953,-38.013611,-136.64334,-1.1163703,9.1558838,18.800211,0,0.95745653,0,2.9688573,0
19437100000,-3.4624536,20.370667,-5.3549881,-124.4528,-38.2132,-136.90945,-1.100463,8.7683954,19.217787,0,0.9408949,0,3.0152802,0
19478968750,-3.4255683,19.71101,-5.762362,-124.68554,-38.430168,-136.98495,-1.0829971,8.3848467,19.106615,0,0.9127512,0,2.859273,0
19520837500,-3.3814473,18.987688,-6.1443267,-124.99718,-38.647816,-137.27931,-1.0661255,7.9955769,19.993462,0,0.91241384,0,2.9013689,0
19562706250,-3.3347478,18.291826,-6.5763435,-125.09866,-38.845211,-137.31688,-1.0488433,7.6024709,20.533325,0,0.9206959,0,2.97317,0
19604575000,-3.3018112,17.57132,-6.9682083,-124.87143,-39.040726,-137.39137,-1.0295146,7.2048354,20.28021,0,0.89084959,0,2.8312492,0
19646443750,-3.267967,16.765339,-7.3878903,-124.71233,-39.233566,-137.47147,-1.0136278,6.8040128,21.445709,0,0.91981041,0,2.8255668,0
19688312500,-3.2287188,15.983346,-7.8110199,-124.21915,-39.388416,-137.21138,-0.99594682,6.3837709,21.78722,0,0.88973194,0,2.9340219,0
19730181250,-3.2048819,15.193761,-8.2127113,-123.55736,-39.51405,-136.93344,-0.98040485,5.978096,22.012661,0,0.89358348,0,2.8468485,0
19772050000,-3.1849601,14.324049,-8.5853977,-122.83156,-39.652489,-136.73302,-0.96593243,5.5696054,22.308102,0,0.90511268,0,2.7884364,0
19813918750,-3.1583958,13.465359,-8.9618225,-121.90963,-39.782936,-136.616,-0.95350045,5.1529746,23.393318,0,0.88059765,0,2.9300244,0
19855787500,-3.1458256,12.633639,-9.3066568,-120.8106,-39.912178,-136.28499,-0.93936568,4.7455797,23.576595,0,0.8691684,0,2.8798206,0
19897656250,-3.1421027,11.732868,-9.6275396,-119.61484,-40.003471,-136.38831,-0.92844176,4.3416305,23.657976,0,0.86773562,0,2.7909315,0
19939525000,-3.1316731,10.830757,-9.9475698,-118.57169,-40.118641,-136.08978,-0.91644186,3.9340589,23.730303,0,0.82200438,0,2.8801899,0
19981393750,-3.1331604,9.98176,-10.231924,-117.05695,-40.231533,-135.97392,-0.90484715,3.5189128,24.603758,0,0.86225808,0,2.932049,0
20023262500,-3.1475151,9.0865631,-10.50215,-115.72781,-40.264343,-135.95567,-0.89275664,3.1176627,24.025848,0,0.83396465,0,2.834039,0
20065131250,-3.1553733,8.1632938,-10.774689,-114.39362,-40.3503,-135.95226,-0.88164449,2.6969178,23.901009,0,0.8146714,0,2.920186,0
20107000000,-3.1709037,7.320323,-10.970678,-113.03954,-40.432892,-136.24637,-0.87050337,2.2823853,24.910362,0,0.82611251,0,3.0128293,0
20148868750,-3.2035198,6.4547982,-11.189707,-111.5958,-40.496468,-136.28172,-0.85955638,1.8643684,25.071697,0,0.83300316,0,2.930413,0
20190737500,-3.2323,5.5526447,-11.383017,-110.30546,-40.518162,-136.83826,-0.84978914,1.4467001,24.846437,0,0.77907145,0,3.0014045,0
20232606250,-3.2621102,4.7271409,-11.589333,-109.07015,-40.511467,-137.16489,-0.84202874,1.0319591,25.585819,0,0.81374556,0,3.1299889,0
20274475000,-3.3093154,3.9179494,-11.738834,-107.43734,-40.580025,-137.56705,-0.83512276,0.61993384,25.912674,0,0.80335194,0,3.1006331,0
20316343750,-3.3567159,3.0645895,-11.893838,-106.38657,-40.590099,-138.06248,-0.82890379,0.207995,25.741926,0,0.77926618,0,3.1422997,0
20358212500,-3.3999999,2.2885752,-12.101004,-105.19318,-40.613682,-138.52206,-0.82097554,-0.19644399,25.651838,0,0.78640169,0,3.2926886,0
20400081250,-3.4593277,1.5580745,-12.217884,-104.16201,-40.667561,-139.2348,-0.81533474,-0.59947938,26.443033,0,0.76714545,0,3.2968891,0
20441950000,-3.5231466,0.78731686,-12.419358,-103.12968,-40.753784,-140.18208,-0.80862862,-1.0029371,26.614962,0,0.76636046,0,3.3076653,0
20483818750,-3.5793924,0.073126197,-12.602925,-102.07516,-40.822815,-141.0654,-0.80293667,-1.4139847,26.935642,0,0.77956253,0,3.5273118,0
20525687500,-3.648139,-0.56293857,-12.765864,-100.91845,-40.885384,-141.87187,-0.79652655,-1.8025708,27.020041,0,0.75792593,0,3.5574141,0
20567556250,-3.7245681,-1.2327577,-12.946135,-99.524261,-40.936687,-143.20403,-0.79213649,-2.206357,26.940422,0,0.7795673,0,3.5246861,0
20609425000,-3.7930458,-1.8718454,-13.142541,-98.526848,-41.012756,-144.27914,-0.78718919,-2.6013615,28.759508,0,0.79391837,0,3.7275717,0
20651293750,-3.8684363,-2.4060948,-13.291579,-97.181427,-41.151695,-145.78885,-0.78198993,-3.007647,27.670023,0,0.75260836,0,3.8082631,0
20693162500,-3.9546268,-2.9627194,-13.477027,-95.747856,-41.260937,-147.11838,-0.77790809,-3.3964825,28.30265,0,0.76095724,0,3.7759464,0
20735031250,-4.0320406,-3.514101,-13.694524,-94.429344,-41.425262,-148.43568,-0.7730518,-3.7940984,28.926908,0,0.77038753,0,3.942173,0
20776900000,-4.1107001,-3.9467843,-13.874497,-92.704926,-41.525623,-149.6853,-0.77101445,-4.1766438,29.058779,0,0.73136562,0,4.1011453,0
20818768750,-4.2016878,-4.3744645,-14.011907,-91.155739,-41.709072,-150.91815,-0.76725078,-4.5648484,29.696331,0,0.75582916,0,4.0564032,0
20860637500,-4.2851758,-4.8202095,-14.20631,-89.432693,-41.904263,-152.61819,-0.76317698,-4.9528713,29.919825,0,0.74942136,0,4.176765,0
20902506250,-4.3643513,-5.1514325,-14.361014,-87.545219,-42.071888,-154.49147,-0.75942302,-5.3364115,29.82752,0,0.72578812,0,4.3648229,0
20944375000,-4.457375,-5.4468722,-14.509458,-85.070213,-42.300983,-156.17906,-0.75547409,-5.7297869,30.636347,0,0.751131,0,4.3663435,0
20986243750,-4.547699,-5.7752423,-14.618496,-83.011703,-42.540192,-157.96637,-0.75009483,-6.1265655,32.049934,0,0.73325294,0,4.4361005,0
21028112500,-4.628118,-6.0158749,-14.740649,-80.661873,-42.829102,-160.10895,-0.74760294,-6.5060821,31.689348,0,0.72884023,0,4.6694899,0
21069981250,-4.7193775,-6.1801863,-14.788726,-77.988762,-43.123161,-161.67006,-0.7461583,-6.9026623,31.979549,0,0.72437084,0,4.6818762,0
21111850000,-4.8119349,-6.3777132,-14.870508,-75.489876,-43.441071,-163.32887,-0.74287319,-7.2839375,32.166149,0,0.74789757,0,4.6919274,0
21153718750,-4.8894043,-6.5102057,-14.802197,-72.844673,-43.843216,-165.58424,-0.74233085,-7.6627831,33.363754,0,0.72065961,0,4.9230766,0
21195587500,-4.9742808,-6.5425014,-14.837715,-70.202446,-44.147552,-167.27148,-0.74247575,-8.0408611,33.40847,0,0.72512358,0,5.0000277,0
21237456250,-5.0650578,-6.6145806,-14.726678,-67.524063,-44.542801,-169.64526,-0.74019527,-8.4256716,32.708157,0,0.70765132,0,4.9512911,0
21279325000,-5.1388559,-6.6464653,-14.618252,-65.067818,-44.962482,-171.90854,-0.74076277,-8.7972498,33.596333,0,0.72787756,0,5.1616244,0
21321193750,-5.2136469,-6.5557265,-14.466352,-62.466629,-45.363815,-174.79568,-0.73915577,-9.1886692,34.838909,0,0.71457952,0,5.3079319,0
21363062500,-5.2975426,-6.4906149,-14.246366,-60.129612,-45.875904,-177.71257,-0.7373879,-9.5609779,34.510769,0,0.7224139,0,5.220305,0
21404931250,-5.3649039,-6.4278045,-14.083488,-58.187279,-46.390915,179.16592,-0.73733467,-9.9293795,35.260674,0,0.74812722,0,5.3760896,0
21446800000,-5.4261498,-6.2325754,-13.828485,-56.062244,-46.98267,175.08755,-0.73902494,-10.319511,35.417717,0,0.72527695,0,5.5602942,0
21488668750,-5.498672,-6.0270376,-13.536616,-54.274208,-47.514496,171.22377,-0.73741555,-10.695968,36.702793,0,0.73206252,0,5.4574742,0
21530537500,-5.5582223,-5.860146,-13.28644,-52.614101,-48.043709,165.96843,-0.73949212,-11.082338,35.554577,0,0.7665453,0,5.5354805,0
21572406250,-5.6043029,-5.5857692,-12.972851,-50.91531,-48.628681,160.71594,-0.74100435,-11.466286,36.379677,0,0.71847546,0,5.7458129,0
21614275000,-5.6600256,-5.2706165,-12.660603,-49.6455,-49.32233,154.43071,-0.7422905,-11.843296,36.462139,0,0.74359393,0,5.6530938,0
21656143750,-5.7086048,-5.0114422,-12.325427,-48.75684,-49.92765,147.02663,-0.74514562,-12.210117,36.093346,0,0.7291593,0,5.644578,0
21698012500,-5.7371054,-4.6783385,-12.034111,-47.854469,-50.477081,139.76054,-0.74749953,-12.581513,39.038467,0,0.70875043,0,5.8726697,0
21739881250,-5.7712293,-4.268611,-11.696134,-46.962788,-51.086868,131.32291,-0.74939972,-12.948636,38.300514,0,0.73290747,0,5.8206768,0
21781750000,-5.8038397,-3.9199874,-11.353146,-46.538715,-51.61758,122.63235,-0.75291634,-13.313027,39.72644,0,0.75701094,0,5.7143283,0
21823618750,-5.8147025,-3.54492,-11.062774,-46.233971,-51.999886,113.2943,-0.75588048,-13.683783,38.059494,0,0.7231819,0,5.9021487,0
21865487500,-5.8249607,-3.0872736,-10.732847,-45.870811,-52.421093,103.76856,-0.76073796,-14.04372,39.394894,0,0.75623763,0,5.8911753,0
21907356250,-5.8374925,-2.685219,-10.415625,-45.653812,-52.600075,93.343994,-0.76514369,-14.405982,39.754002,0,0.7511946,0,5.7403998,0
21949225000,-5.8288302,-2.2882416,-10.13437,-45.809776,-52.677643,84.212112,-0.76989955,-14.776893,40.805683,0,0.7308625,0,5.8512259,0
21991093750,-5.8155789,-1.8204522,-9.8446054,-45.915699,-52.642014,75.223274,-0.77427721,-15.132919,40.147022,0,0.77473837,0,5.9130969,0
22032962500,-5.8060951,-1.3980149,-9.509882,-45.923855,-52.560818,65.852318,-0.78118122,-15.50414,39.929062,0,0.75140882,0,5.7130089,0
22074831250,-5.779253,-1.0139171,-9.2686186,-46.563454,-52.210346,57.192986,-0.786982,-15.864164,40.596111,0,0.7524116,0,5.7252755,0
22116700000,-5.742023,-0.56232041,-8.987422,-47.073864,-51.84901,48.221424,-0.79396617,-16.227789,40.101887,0,0.80316603,0,5.8350706,0
22158568750,-5.7128344,-0.14349741,-8.7172279,-47.499641,-51.41824,40.307674,-0.8012796,-16.574423,37.356728,0,0.76668376,0,5.6100321,0
22200437500,-5.6697359,0.195977,-8.4875994,-48.352188,-51.049377,31.686434,-0.80687577,-16.930004,39.703472,0,0.80872893,0,5.5458269,0
22242306250,-5.6103611,0.58212441,-8.2491169,-48.970268,-50.523895,24.887316,-0.81435692,-17.263647,34.322357,0,0.82527518,0,5.562757,0
22284175000,-5.5586185,0.97726274,-8.0103655,-49.760872,-49.926937,18.128773,-0.82143909,-17.613251,33.336613,0,0.78045803,0,5.3923912,0
22326043750,-5.5006776,1.2661515,-7.7720928,-50.352615,-49.184055,12.440921,-0.82845545,-17.959034,31.397032,0,0.79255205,0,5.1811509,0
22367912500,-5.4232736,1.5634842,-7.5771265,-51.371933,-48.478661,8.0311918,-0.83643305,-18.296988,30.881725,0,0.82050669,0,5.2473655,0
